score,user_rating,elastic_score,isbn,book_title,book_author,year_of_publication,publisher,summary,category
5.663746511883536,5,6.393867674955426,0688003435,A Grand Man,Catherine Cookson,1975,Harpercollins,"A child&#39;s faith in her drunken Irish father leads her friends to
find him a job.",['fiction']
5.663746511883536,5,6.393867674955426,0062059076,The Man in the Ceiling,Jules Feiffer,1995,HarperCollins,"He&#39;s bad at sports and not much better at school, but Jimmy sure
can draw terrific cartoons. And his dream, like that of his Uncle
Lester, who writes flop Broadway musicals&#39;is to be recognized for
what he loves doing most.",['juvenile fiction']
5.663746511883536,5,6.393867674955426,0449200507,Answer As a Man,Taylor Caldwell,1992,Fawcett Books,"Jason Garrity rises from a delivery boy to wealthy resort owner as he
confronts all of the difficulties that threaten success.",['fiction']
5.663746511883536,5,6.393867674955426,0440218756,To Tempt a Man,Joanna McGauran,1995,Dell Publishing Company,"Burying her despicable late father and marrying the highest bidder in
order to save a beloved friend&#39;s life, Rosamunde Gilbert finds
herself the bride of Lord Quinton Spencer, a swashbuckling privateer
who needs money for a dangerous quest.",['fiction']
5.663746511883536,5,6.393867674955426,0812505522,The Howling Man,Charles Beaumont,1992,Tor Books,"Briefly describes Beaumont&#39;s life and career as a writer, and
shares a selection of his stories and brief reminiscences by friends
and fellow writers",['fiction']
5.663746511883536,5,6.393867674955426,0380973847,The Illustrated Man,Ray Bradbury,1997,William Morrow,"Here are eighteen startling visions of humankind&#39;s destiny,
unfolding across a canvas of decorated skin--visions as keen as the
tattooist&#39;s needle and as colorful as the inks that indelibly
stain the body.",['fiction']
5.663746511883536,5,6.393867674955426,0897332202,The Green Man,Kingsley Amis,1991,Academy Chicago Publishers,"The present-day owner of a medieval coaching inn is witness to the
renascence of a seventeenth-century murder suspect",['fiction']
5.663746511883536,5,6.393867674955426,0312928289,The President's Man,Elliott Roosevelt,1992,St Martins Pr (Mm),"In 1932, Governor Franklin D. Roosevelt finds himself the target of
assassination threats because of his stand on Prohibition and turns to
his old friend &quot;Blackjack&quot; Endicott to take on the mob.
Reprint.",['fiction']
5.663746511883536,5,6.393867674955426,0441004547,Man O'War,William Shatner,1997,Ace Books,"In retaliation for stepping on some high-ranking toes, maverick career
diplomat Benton Hawkes finds himself posted to Mars, where slavelike
living conditions, unfulfilled promises, and discontent have brought
the planet to a state of open ...",['fiction']
5.663746511883536,5,6.393867674955426,0898704448,The Everlasting Man,G. K. Chesterton,1993,Ignatius Press,"Chesterton&#39;s view of Christianity&amp;- as a rare blend of
philosophy and mythology, satisfying to both intellect and
spirit&amp;- applies to his brilliant book, which appeals to
readers&#39; heads as well as their hearts.",['religion']
5.663746511883536,5,6.393867674955426,006017773X,The Fallen Man,Tony Hillerman,1996,HarperCollins,"The product of decades of painstaking research by distinguished
Russian language translators, this essential reference book upholds
the high standard of thoroughness and accuracy that scientific and
technical translators require.",['fiction']
5.663746511883536,5,6.393867674955426,0316038172,Man of the Hour,Peter Blauner,1999,Little Brown & Co,"A tense thriller follows David Fitzgerald, a Boston teacher initially
hailed as a hero in a bombing and later vilified as the bomber, as he
seeks to reclaim his life and find the true malefactor.",['fiction']
5.663746511883536,5,6.393867674955426,0553580000,The Tin Man,Dale Brown,1999,Bantam Books,"Former soldier and fighter pilot Patrick McLanahan summons his high-
tech weaponry against the anarchist, racist terrorists responsible for
shooting his police officer brother",['fiction']
5.663746511883536,5,6.393867674955426,093500839X,Spiritual Man,Watchman Nee,1968,Christian Fellowship Publishers,"This is a combined edition of all three volumes of the great Chinese
pastor-teacher Watchman Nee&#39;s classic work, based on Scripture and
personal experience, on the spiritual life and spiritual warfare.",['religion']
5.663746511883536,5,6.393867674955426,0224030361,Man In Full,Tom Wolfe,1994,Jonathan Cape,"Ten years ago, The Bonfire of the Vanities defined an era - and
established Tom Wolfe as the prime fictional chronicler of America at
its most outrageous and alive.",['acquaintance rape']
5.663746511883536,5,6.393867674955426,0345439724,Marathon Man,William Goldman,2001,Ballantine Books,"In a classic thriller that did for dentists what Psycho did for
showers, runner Tom &quot;Babe&quot; Levy races toward his goals of
athletic and academic excellence, until an unexpected visit from his
brother throws him into a world of terror, ...",['fiction']
5.663746511883536,5,6.393867674955426,0440053277,Marathon Man,William Goldman,1974,Bantam Dell Pub Group,"And he&#39;s notorious for creating the most harrowing visit to the
dentist in literary and cinematic history--in one of the seminal
thrillers of the twentieth century. . .",['fiction']
5.663746511883536,5,6.393867674955426,037570731X,The Ladies' Man,ELINOR LIPMAN,2000,Vintage Books,"Thirty years after abandoning his intended bride at their engagement
party, a charming Harvey Nash shows up on the doorstep of his former
fiancTe and her sisters, all spinsters, and soon discovers that
scorned women do not make the most ...",['fiction']
5.663746511883536,5,6.393867674955426,0140286829,The Third Man,Graham Greene,1999,Penguin Books,"Just arrived in Vienna, Rollo Martins discovers that the friend he has
come to visit is dead",['fiction']
5.663746511883536,5,6.393867674955426,1573220604,The Man in the Box,Thomas Moran,1997,Putnam Pub Group,"A young girl and her blind friend become responsible for the care of a
Jewish doctor hidden in the family&#39;s Viennese barn during World
War II",['fiction']
5.663746511883536,5,6.393867674955426,0590252372,The Moonlight Man,Betty Ren Wright,2000,Scholastic,"When their father moves them for the seventh time in the five years
since their mother&#39;s death, Jenny and her younger sister hope to
stay in this latest house and try to find out about the malevolent
ghost who seems bent on getting revenge ...",['ghost stories']
5.663746511883536,5,6.393867674955426,0374525838,Family Man,Calvin Trillin,1999,"Farrar, Straus and Giroux","The author reflects on the subject of children, discussing changing
diapers, directing family movie musicals, marching in local Halloween
parades, and helping his daughters move out",['biography & autobiography']
5.663746511883536,5,6.393867674955426,0553563505,The Hollow Man,Dan Simmons,1993,Bantam,"After the death of his wife, telepath Jeremy Bremen is inundated with
all the thoughts and worries of the people he encounters, and he flees
across the country to escape",['fiction']
5.663746511883536,5,6.393867674955426,1575660067,A Crooked Man,Christopher Lehmann-Haupt,1996,Kensington Publishing Corporation,"After a chilling threat against his young son, Senator Nick Schlafer
struggles with unseen enemies, probes his teenage daughter&#39;s death
under suspicious circumstances, and uncovers the dark underside of
Washington politics and the horror of ...",['fiction']
5.663746511883536,5,6.393867674955426,0060092572,The Terminal Man,Michael Crichton,2002,Avon Books,"A team of surgeons perform an operation on a violent paranoid in an
attempt to electronically control his behavior.",['fiction']
5.663746511883536,5,6.393867674955426,0884111431,Answer As a Man,Taylor Caldwell,1985,Amereon Limited,"A family saga involving Jason Garrity, the son of Irish immigrants.
There are many other fine historical novels in print by Taylor
Caldwell.",['fiction']
5.663746511883536,5,6.393867674955426,0140274375,The Underground Man,Mick Jackson,1998,Penguin Books,"Offers a humorous portrait of the fifth Duke of Portland, a wealthy,
eccentric nineteenth-century nobleman who constructed a vast network
of underground tunnels from which he could escape to the world outside",['fiction']
5.663746511883536,5,6.393867674955426,0671673203,MAN WITH A GUN,Robert Daley,1988,Pocket,"Phil Keefe, a journalist working for the NYPD, is forced to use his
gun and later must face a trial which could send him to prison",['fiction']
5.663746511883536,5,6.393867674955426,0345386299,The Shadow Man,John Katzenbach,1995,Ballantine Books,"Simon Winter comes out of retirement to stop an anonymous killer from
the past who is stalking Holocaust survivors in Miami--a Nazi
&quot;catcher&quot; known as Der Schattenmann--and finds himself
matching wits with an expert on death.",['fiction']
5.663746511883536,5,6.393867674955426,0345450051,Spider-Man,Peter David,2002,Del Rey Books,"Gifted with spectacular powers after being bitten by a genetically
altered spider, Peter Parker transforms himself into a superhuman
crimefighter as he battles his diabolical nemesis, the Green Goblin.",['fiction']
5.663746511883536,5,6.393867674955426,0679456945,The Ladies' Man,Elinor Lipman,1999,Random House Trade,"Thirty years after abandoning his intended bride at their engagement
party, a charming Harvey Nash shows up on the doorstep of his former
fiancTe and her sisters, all spinsters, and soon discovers that
scorned women do not make the most ...",['fiction']
5.663746511883536,5,6.393867674955426,0374153248,Family Man,Calvin Trillin,1998,Farrar Straus & Giroux,"The bestselling author of &quot;Messages from My Father&quot; deals
with the subject of family is a way that is living, honest, and wildly
funny.",['biography & autobiography']
5.663746511883536,5,6.393867674955426,0345354621,The Terminal Man,Michael Crichton,1988,Ballantine Books,"A team of surgeons perform an operation on a violent paranoid in an
attempt to electronically control his behavior",['fiction']
5.663746511883536,5,6.393867674955426,0451405889,The Late Man,James Preston Girard,1994,Onyx Books,"In mid-eighteenth-century Connecticut, members of one courageous and
determined family struggle to build new lives and create a homestead
called Marshfield. Reprint.",['fiction']
5.663746511883536,5,6.393867674955426,1552633217,The Jasmine Man,Lola Lemire Tostevin,2001,Key Porter Books,"Exploring contemporary issues of language, identity and family life,
this elegantly written novel is sure to appeal to all those who fell
in love with Michael Ondaatje&#39;s The English Patient or Marguerite
Duras&#39; The Lover.",['fiction']
5.663746511883536,5,6.393867674955426,0345300203,The Outside Man,Richard North Patterson,1995,Ballantine Books,"Tormented by racial injustice and the bizarre murder of a prominent
woman, a northern society lawyer discovers the truth which may destroy
his life",['fiction']
5.663746511883536,5,6.393867674955426,0451451686,Reaper Man,Terry Pratchett,1992,New Amer Library,"When the mortals come up with the perfect strategy for destroying the
immortals, and soon all that stands between the immortals and a
certain doom is the last surviving truthspeaker. Original.",['fiction']
5.663746511883536,5,6.393867674955426,0843948078,A Man of Steel,Cindy Harris,2000,Leisure Books,"Camilla is given the assignment of seducing Wickingham Castle&#39;s
newest guest, Sir Stevyn Strongbow, a Justice of the King&#39;s Bench
who is out to prosecute the local bishop for unknown crimes, and finds
herself torn between duty and her ...",['fiction']
5.663746511883536,5,6.393867674955426,0312968256,Lady's Man,Suzanne Simmons,1999,St. Martin's Press,"When Coleman Young steps out of his luxurious shower, he di not expect
the company of a prim and proper female butler, Georgiana, but when
the two are thrust into a mad-cap romantic adventure, the mismatched
duo falls in love. Original.",['fiction']
5.663746511883536,5,6.393867674955426,0679732764,Invisible Man,Ralph Ellison,1995,Vintage Books USA,"For not only does Ralph Ellison&#39;s nightmare journey across the
racial divide tell unparalleled truths about the nature of bigotry and
its effects on the minds of both victims and perpetrators, it gives us
an entirely new model of what a ...",['fiction']
5.663746511883536,5,6.393867674955426,0451181026,Demolition Man,Richard Osborne,1993,New Amer Library (Mm),"When a criminal from the past, Simon Phoenix, somehow escapes from
CryoPrison in the year 2032, San Angeles officials must revive John
Spartan, the only police officer who can stop him",['fiction']
5.663746511883536,5,6.393867674955426,0140122389,Rain Man,Leonore Fleischer,1999,Penguin Books,"Charle Babbitt: a tough (or so he thinks), hustling and bitterly
proud.",['fiction']
5.663746511883536,5,6.393867674955426,1591130875,Mirror Man,William M. Heim,2002,Booklocker.com,Life suddenly gets complicated for Detective Jason Coulter.,['fiction']
5.663746511883536,5,6.393867674955426,0679432469,Straight Man,Richard Russo,1997,Random House Inc,"Tour. Nobody&#39;s Fool -- Russo is unique among contemporary authors
for his ability to flawlessly capture the soul of the wise guy and the
heart of a difficult parent. In Hank Devereaux, Russo has created a
hero whos",['fiction']
5.663746511883536,5,6.393867674955426,0345345134,The Elephant Man,Christine Sparks,1995,Ballantine Books,"Dramatizes the life of John Merrick, who was so hideously deformed
that he was exhibited as a freak in a sideshow until befriended by the
London surgeon, Dr. Frederick Treves",['fiction']
5.663746511883536,5,6.393867674955426,0553254839,Illus Man,Ray Bradbury,1983,Bantam Books,"Classic Bradbury, this collection of tales offers images that are as
keen as a tattooist&#39;s needle and as colorful as the inks that
stain the body.",['science fiction']
5.663746511883536,5,6.393867674955426,0425176533,A Passionate Man,Joanna Trollope,2000,Berkley Publishing Group,"Reissue. &quot;A skilled artisan of nuance and insight&quot;
(Publishers Weekly), Joanna Trollope presents one of her most
thoughtful and moving novels. Archie Logan had all he could ask for.",['fiction']
5.663746511883536,5,6.393867674955426,0740722379,The Perfect Man,Dean Buckhorn,2002,Andrews McMeel Publishing,"Andrews McMeel gift books come in all shapes and sizes and are
designed to please. With colorful art, best-selling authors, and
charming titles, you are sure to find something special for all of
your accounts.",['humor']
5.663746511883536,5,6.393867674955426,0425150550,The Winter Man,Denise Vitola,1995,Berkley Publishing Group,"Tracking down a deadly and meticulous killer who is stalking victims
on the wintry streets of Washington, D.C., forensic hematologist and
vampire Nicki Chim is forced to apply all of her skills before a
blizzard strikes. Original.",['fiction']
5.663746511883536,5,6.393867674955426,0765341379,Man and Wife,Andrew Klavan,2003,Forge Books,"Psychiatrist Cal Bradley&#39;s perfect life and marriage in a small
New England town is turned upside down when he takes on a new patient,
nineteen-year-old Peter Blue, a teenager whose violent rampage could
hold the key to uncovering his wife ...",['fiction']
5.663746511883536,5,6.393867674955426,1573226491,The Man in the Box,Thomas Moran,1998,Riverhead Books,"A young girl and her blind friend become responsible for the care of a
Jewish doctor hidden in the family&#39;s Viennese barn during World
War II",['fiction']
5.663746511883536,5,6.393867674955426,0671002252,The MAN OF THE HOUSE,Stephen McCauley,1996,Washington Square Press,"Realizing that he has spent too much of his life on things that make
him miserable, adult educator Clyde Carmichael finds his life changed
by his roommate&#39;s ex-lover, her son, and their neurotic dog.
Reprint. Tour.",['fiction']
5.663746511883536,5,6.393867674955426,0888784430,Kameleon Man,Kim Barry Brunhuber,2003,Beach Holme Publishing,"High fashion, sex, and glamour Stacey Schmidt tastes it all when he
leaves suburban model hell for the garment jungle of Toronto. But does
he really want the glitz?",['fiction']
5.663746511883536,5,6.393867674955426,0451197968,The Running Man,Stephen King,1999,Signet Book,"Welcome to America in 2025 when the best men don&#39;t run for
president. They run for thier lives--in the ultimate death game.",['fiction']
5.663746511883536,5,6.393867674955426,0451162846,Rain Man,Leonore Fleischer,1989,New Amer Library (Mm),"When Charlie Babbitt, a hustler, learns that his wealthy father has
left everything to Charlie&#39;s mentally retarded brother, Raymond,
Charlie decides to kidnap him",['fiction']
5.663746511883536,5,6.393867674955426,0395331455,In the Shadow of Man,Jane Goodall,1988,Houghton Mifflin,The classic study of primates.,['chimpanzees']
5.663746511883536,5,6.393867674955426,0151003904,Snow Man,Carolyn Chute,1999,Harcourt,"After assassinating Senator Kip Davies, a wounded Robert Drummond, a
member of Maine&#39;s right-wing Snow Men militia, finds refuge in the
home of an out-of-town senator, where the senator&#39;s wife and
daughter become both Drummond&#39;s protectors ...",['fiction']
5.663746511883536,5,6.393867674955426,0812504674,The Invisible Man,H. G. Wells,1992,Tor Books,"The English village of Bramblehurst is intimidated by a mysterious
stranger whose face is completely wrapped in bandages",['fiction']
5.663746511883536,5,6.393867674955426,038071986X,Point Man,Chief James Watson,1995,Avon,"The personal story of a thirty-year Navy SEALs veteran recounts his
achievements as a member of the Underwater Demolition Team 21, three
tours of Vietnam, numerous rescue missions, and relationship with
Richard Marcinko. Reissue.",['history']
5.663746511883536,5,6.393867674955426,0380790114,Man of Destiny,M Gross,1998,Avon,"The most popular politician of his time because of his
incorruptibility and reputation for bucking the system, congressman
Charlie Palmer finds himself targeted by dangerous Washington forces
that would keep him from running for president.",['fiction']
5.663746511883536,5,6.393867674955426,0671461192,Invisible Man,H. G. Wells,1985,Pocket Books,"A quiet English country village is disturbed by the arrival of a
mysterious stranger who keeps his face hidden and his back to
everyone.",['science fiction']
5.663746511883536,5,6.393867674955426,0515131679,The Gingerbread Man,Maggie Shayne,2001,Jove Books,"After taking time off in order to investigate the gruesome murders of
two children, Detective Vincent O&#39;Mally is led to upstate New York
and to Holly Newman, whose own sister was killed in a similar case
many years earlier.",['fiction']
5.663746511883536,5,6.393867674955426,0345462807,A Married Man,Catherine Alliott,2003,Ballantine Books,"In this delightfully sexy, amusing romp through mishap and desire,
Catherine Alliott hits the shores of America with a romantic comedy of
manners and unexpected passion—in which her plucky heroine discovers
that despite her best ...",['fiction']
5.663746511883536,5,6.393867674955426,0671011324,Dream Man,Linda Howard,1998,Pocket,"Hoping that a devastating past incident has caused her to lose her
clairvoyant powers, Marlie Keen is distraught when they return with
terrifying strength, and she seeks help from Orlando detective Dane
Hollister",['fiction']
5.663746511883536,5,6.393867674955426,0399140190,The Raggedy Man,Lillian O'Donnell,1995,Putnam Pub Group,"After she accuses her partner of corruption, Narcotics Squad detective
Jayne Harrow is set up, suspended, and then murdered, and P.I. Gwenn
Ramadge, accompanied by one of Jayne&#39;s academy instructors, sets
out to uncover the truth.",['fiction']
5.663746511883536,5,6.393867674955426,0446605271,The Best Man,Maggie Osborne,1998,Warner Books,This is one of the best books that I have read in a long time.,['fiction']
5.663746511883536,5,6.393867674955426,0446605417,Man of the Hour,Peter Blauner,2000,Warner Books,"From Peter Blauner, America&#39;s fastest rising star of suspense
fiction, comes a novel that steals the headlines of tomorrow and packs
a thrill every minute.",['fiction']
5.663746511883536,5,6.393867674955426,0747256845,Man's Storm,Keith Heller,1998,Headline Book Publishing,"In the autumn of 1703, a great gale ripped through London.",['fiction']
5.663746511883536,5,6.393867674955426,0441003397,Resurrection Man,Sean Stewart,1996,Ace Books,"Raised among mortals in a world that perpetually tests his restraint,
reluctant angel Dante is challenged to hide his powers and is
ultimately compelled to fulfill his fate. Reprint.",['fiction']
5.663746511883536,5,6.393867674955426,0812505646,Berserker Man,Fred Saberhagen,1992,Tor Books,"Returning after more than a hundred years, the Berserkers, once
defeated by mankind, find the human race fragmented and unprepared,
their only hope being a psychic eleven-year-old boy",['fiction']
5.663746511883536,5,6.393867674955426,1902602250,The Faloorie Man,Eugene McEldowney,2000,New Island Books,"Set against a sectarian backdrop of strict division and fervent
devotion, a novel which follows Martin from Belfast to America and
home again. This is a story of love, loss and ultimately self
awareness.",['boys']
5.663746511883536,5,6.393867674955426,0380786044,Dangerous Man,Rosemary Rogers,1996,Avon,"Victoria Ryan tasted sweet freedom -- and love -- in Boston, far from
the cast-iron code of behavior that shacklesw woman in Alta
California.",['fiction']
5.663746511883536,5,6.393867674955426,0515136387,The Upright Man,Michael Marshall,2004,Jove Books,"Running from a horrifying evil that he encountered in the high plains
of the Columbia River, Wade Hopkins leaves a trail of death and
destruction in his wake as he fights to survive. Original.",['fiction']
5.663746511883536,5,6.393867674955426,0425182010,Mistletoe Man,Susan Wittig Albert,2001,Berkley Publishing Group,"Herbalist and amateur sleuth China Bayles is up to her ears in trouble
as she tires to support a disturbed friend and reconcile the demands
of a new business with affairs of the heart, all the while tracking a
killer in small-town Texas.",['fiction']
5.663746511883536,5,6.393867674955426,0385086164,A Man of the People,Chinua Achebe,1989,Anchor,"A young intellectual becomes embroiled in the struggle of Nigerian
revolutionaries",['fiction']
5.663746511883536,5,6.393867674955426,0732259037,The Resurrected Man,Sean Williams,1994,Harpercollins Australia,"An exciting sci-fi thriller from the award-winning author of Metal
Fatigue.",['human cloning']
5.662797506885015,5,6.3918747644585325,1567185800,A Rich Man's Secret: An Amazing Formula for Success,Ken Roberts,1995,Llewellyn Publications,"Then he discovered the inner principle that you will learn in A Rich
Man&#39;s Secret. This book is unique, with no recycled and fruitless
adages. Does it work? Ken Roberts is more than just an American
&quot;everyman&quot; who found success.",['fiction']
5.662797506885015,5,6.3918747644585325,0399142118,Spider-Man: The Octopus Agenda (Marvel Comics),Diane Duane,1996,Putnam Pub Group,"Spider-man and his arch-enemy, Venom, must put aside their differences
and join forces to stop ruthless Dr. Octopus, who has managed to
stockpile a large number of devastating bombs and plans to use them to
take over the world.",['fiction']
5.662797506885015,5,6.3918747644585325,0312083335,Walking Dead Man: An Edwina Crusoe Mystery,Mary Kittredge,1992,St Martins Pr,"When a young woman named Theresa Whitlock confides in her that she has
murdered a man and now he is out to kill her, nurse-turned-sleuth
Edwina Crusoe dismisses the case as nonsense--until Theresa turns up
dead.",['fiction']
5.647726518976657,5,6.36022568985098,0373706898,"Man From Blue River (Home On The Ranch) (Harlequin Superromance, No 689)",Judith Bowen,1996,Harlequin,"The Man From Blue River by Judith Bowen released on Feb 23, 1996 is
available now for purchase.",['fiction']
5.647726518976657,5,6.36022568985098,0373256388,"Man From Shadow Valley (Secret Fantasies) (Harlequin Temptation, No 538)",Regan Forest,1995,Harlequin,"The Man From Shadow Valley by Regan Forest released on Mar 24, 1995 is
available now for purchase.",['fiction']
5.647726518976657,5,6.36022568985098,0373708777,"Man Who Loved Christmas (America'S Bravest) (Harlequin Superromance, No. 877)",Kathryn Shay,1999,Harlequin,"The Man Who Loved Christmas by Kathryn Shay released on Oct 25, 1999
is available now for purchase.",['fiction']
5.647112985861724,5,6.358937270309621,068485533X,"Jackie \The Joke Man\"" Martling's Disgustingly Dirty Joke Book""",Jackie Martling,1998,Fireside,"Jackie Martling knows them all and more. Here are the gems from the
private files of the man infamous for knowing every joke there ever
was.",['humor']
5.647112985861724,5,6.358937270309621,0060165383,The Dinosaur Man: Tales of Madness and Enchantment from the Back Ward,Susan Baur,1991,HarperCollins Publishers,"The Dinosaur Man fuses Susan Baur&#39;s clinical observations with a
deep affection for her patients and a forthright admiration of their
courage and wit.",['medical']
5.647112985861724,5,6.358937270309621,158542109X,The Crossing: The Glorious Tragedy of the First Man to Swim the English Channel,Kathy Watson,2001,Jeremy P. Tarcher,"The author illuminates the life of Matthew Webb--the first man to swim
the English channel--and explores the consequences of his resulting
fame on his life.",['biography & autobiography']
5.638645952197808,5,6.341156499615399,0142000396,The Last Manly Man (Robin Hudson Mysteries (Paperback)),Sparkle Hayter,2001,Penguin Books,"A series of random encounters and one dead man lead sassy, successful
reporter Robin Hudson onto the trail of a mysterious chemical called
Adam One and into the macho world of hunting and fistfighting.",['fiction']
5.638645952197808,5,6.341156499615399,0929608259,A Man Called Norman: The Unforgettable Story of an Uncommon Friendship,Mike Adkins,1989,Tyndale House Pub,"A heartwarming tale about one man&#39;s willingness to reach out and
touch the life of his neglected, elderly neighbor. Copyright © Libri
GmbH. All rights reserved.",['christian biography']
5.638645952197808,5,6.341156499615399,0060929928,The 2000 Year Old Man in the Year 2000 : The Book,Mel Brooks,1998,Perennial,"The comedians&#39; impromptu comedy routine regarding a two-thousand-
year-old man and the dilemmas he faces shares humorous views on
religion, taxes, fad diets, and other topics",['humor']
5.632159240188969,5,6.327534404396837,0156002728,The Old Man Who Read Love Stories,Luis Sepulveda,1995,Harvest Books,"Antonio Jose Boliva Proano, an old man who has lived in peace with the
Shuar Indians in Ecuador&#39;s jungle for over 40 years, takes part in
a hunt for an ocelot whose cubs were killed by a gringo and who now
kills men",['fiction']
5.632159240188969,5,6.327534404396837,0151685509,The Old Man Who Read Love Stories,Luis Sepulveda,1994,Harcourt,"Antonio Jose Boliva Proano, an old man who has lived in peace with the
Shuar Indians in Ecuador&#39;s jungle for over 40 years, takes part in
a hunt for an ocelot whose cubs were killed by a gringo and who now
kills men",['fiction']
5.618609634565048,5,6.2990802325866,0451171616,Sam Walton: The Inside Story of America's Richest Man,Vance H. Trimble,1991,New Amer Library,"Presents the rags-to-riches tale of billionaire Sam Walton, founder of
the discount chain Wal-Mart and America&#39;s richest man, as a study
in old-fashioned values such as honesty and hard work",['biography & autobiography']
5.618609634565048,5,6.2990802325866,0525249222,Sam Walton: The Inside Story of America's Richest Man,Vance H. Trimble,1990,Penguin USA,"Presents the rags-to-riches tale of billionaire Sam Walton, founder of
the discount chain Wal-Mart and America&#39;s richest man, as a study
in old-fashioned values such as honesty and hard work",['business & economics']
5.603974414258049,5,6.268346269941905,1582442614,"Jetty Man (Jetty Man Series, 1)",G. W. Reyolds III,2002,Rutledge Books,"The town folk mistake aggressiveness for strength -- and sensitivity
as a sign of weakness. There is a palpable air of foreboding in these
moving tales, which envelopes the reader like oppressive Florida
humidity.",['fiction']
5.603974414258049,5,6.268346269941905,0671691805,WATER METHOD MAN : WATER METHOD MAN,John Irving,1989,Pocket,"&quot;Three or four times as funny as most novels.&quot;THE NEW YORKER
&quot;From the Paperback edition.&quot;",['graduate students']
5.603974414258049,5,6.268346269941905,0870679554,White Mans Justice Black Mans Grief,Donald Goines,1973,Holloway House Pub Co,"Goines&#39; classic novel of prison life, it has been called &quot;one
of the most revealing books ever written about prison life and the
bigotry built into our system.&quot;--Cover.",['african americans']
5.603974414258049,5,6.268346269941905,0803748590,"Little man, little man: A story of childhood",James Baldwin,1976,Dial Press,"Depicts the environment and daily life of two boys coming of age in
Harlem.",['african american children']
5.603974414258049,5,6.268346269941905,0671774557,Batman : No Man's Land (Batman: No Man's Land),Greg Rucka,2001,Pocket Star,"Following a powerful earthquake, Gotham City is plunged into anarchy
and violence, and the city&#39;s survival depends on two rivals,
Commissioner Gordon and Batman, cooperating to restore order. Reprint.",['fiction']
5.5993203471060475,5,6.258572728922702,0195027930,Man Eating Myth: Anthropology and Anthropophagy (Galaxy Books),W. Arens,1980,Oxford University Press,"The author of this provocative book has meticulously viewed the
evidence from all field on the world&#39;s classic man-eaters, from
the 16th-century Aztecs to contemporary African and New Guinean
cultures.",['science']
5.597022537627122,5,6.253747329016958,0689100132,African Genesis; A Personal Investigation into the Animal Origins and Nature of Man,Robert Ardrey,1961,Simon & Schuster,"A study of man&#39;s biological and behavioral heritage as traced to
the predatory animals of the African continent, which developed
characteristics formerly thought to be exclusively human",['science']
5.587800865148786,5,6.234381816812451,0373194609,"Jodie'S Mail-Order Man (Bridal Fever!) (Silhouette Romance, 1460)",Richard Morris,2000,Silhouette,"Jodie&#39;s Mail-Order Man by Julianna Morris released on Jun 23, 2000
is available now for purchase.",['fiction']
5.580736588144491,5,6.219546835103433,067977288X,Ambivalent Zen : One Man's Adventures on the Dharma Path,Lawrence Shainberg,1997,Vintage Books USA,"A wise and witty account of one man&#39;s life-long quest for
spiritual enlightenment follows Shainberg&#39;s odyssey through
psychoanalysis, karate, apprenticeships with Zen masters, and more, in
pursuit of illumination.",['religion']
5.580736588144491,5,6.219546835103433,0786860049,Gene Roddenberry: The Myth and the Man Behind Star Trek,Joel Engel,1994,Hyperion Books,"A no-holds-barred look at the complex and driven visionary who created
Star Trek gives a backstage portrait based on inside sources that
reveals the whole man, alcoholic, self-promoting, womanizing, yet
intensely creative.",['performing arts']
5.580736588144491,5,6.219546835103433,1558504362,101 Reasons Why a Cat Is Better Than a Man,Allia Zobel,1994,Adams Media Corporation,"A bestselling author teams with a bestselling cartoonist in a book for
all feminists with feline friends. Here is a hilarious confirmation of
what women have suspected for years: you&#39;re better off with a cat
than a man.",['humor']
5.580736588144491,5,6.219546835103433,0821746227,Mail-Order Man (Zebra Lovegram Historical Romance),Martha Hix,1994,Kensington Pub Corp (Mm),"Struggling to rebuild her life in the wake of the Civil War, pampered
but impoverished Mississippi belle Skylla St. Clair advertises for a
husband, never expecting Braxton Hale, a sweet-talking rogue and con
man. Original.",['fiction']
5.579249444743019,5,6.216423833960342,037322625X,"Man From Texas (43 Light Street/Mine To Keep) (Intrigue, 625)",Rebecca York,2001,Harlequin,"The Man From Texas by Rebecca York released on Jul 25, 2001 is
available now for purchase.",['fiction']
5.579249444743019,5,6.216423833960342,0373520042,"Not Looking For A Texas Man (Yours Truly #4) (Silhouette Yours Truly, No 4)",Ellen Small,1995,Silhouette,"Not Looking For A Texas Man by Lass Small released on Jul 25, 1995 is
available now for purchase.",['fiction']
5.579249444743019,5,6.216423833960342,0373168713,"Tame An Older Man (2001 Ways To Wed) (Harlequin American Romance, No 871)",Kara Lennox,2001,Harlequin,"Tame An Older Man by Kara Lennox released on Mar 23, 2001 is available
now for purchase.",['fiction']
5.562820314477084,5,6.181922660401877,1575662949,Flight Dreams (Mark Manning Mysteries (Kensington Paperback)),Michael Craft,1998,Kensington Pub Corp,"Arizona architect Neil Waite persuades Chicago journalist Mark Manning
to own up to his homosexuality through one sensual night, while he
struggles to protect him from the consequences of his investigation
into the disappearance of a ...",['fiction']
5.562820314477084,5,6.181922660401877,0679600159,Invisible Man (Modern Library of the World's Best Books),Ralph Ellison,1992,Modern Library,"An African-American man&#39;s search for success and the American
dream leads him out of college to Harlem and a growing sense of
personal rejection and social invisibility. Copyright © Libri GmbH.
All rights reserved.",['fiction']
