Country,ID,Age
switzerland,240943,47.0
switzerland,241158,
switzerland,241201,36.0
switzerland,241862,24.0
switzerland,242137,
switzerland,242169,43.0
switzerland,242172,19.0
switzerland,242462,30.0
switzerland,242622,36.0
switzerland,242782,
switzerland,243238,
switzerland,243624,15.0
switzerland,243631,42.0
switzerland,243636,
switzerland,243739,51.0
switzerland,244965,50.0
switzerland,244966,29.0
switzerland,244971,
switzerland,244974,
switzerland,244975,
switzerland,244976,
switzerland,244977,34.0
switzerland,244978,55.0
switzerland,244979,
switzerland,244988,
switzerland,244989,37.0
switzerland,244990,53.0
switzerland,244997,32.0
switzerland,245453,40.0
switzerland,245748,37.0
switzerland,245953,27.0
switzerland,246006,35.0
switzerland,246010,
switzerland,246138,
switzerland,246425,24.0
switzerland,246603,
switzerland,246927,29.0
switzerland,248404,32.0
switzerland,248693,
switzerland,248751,
switzerland,249062,
switzerland,249119,61.0
switzerland,249348,
switzerland,249430,30.0
switzerland,249659,33.0
switzerland,249727,25.0
switzerland,249853,
switzerland,249893,40.0
switzerland,249969,28.0
switzerland,250698,17.0
switzerland,251094,70.0
switzerland,251323,
switzerland,251363,
switzerland,251886,34.0
switzerland,252270,
switzerland,252386,
switzerland,252396,42.0
switzerland,252857,56.0
switzerland,252951,16.0
switzerland,253087,35.0
switzerland,253143,33.0
switzerland,253275,25.0
switzerland,253748,
switzerland,254535,35.0
switzerland,254587,22.0
switzerland,254715,62.0
switzerland,254879,
switzerland,254976,
switzerland,254987,
switzerland,255193,104.0
switzerland,255226,
switzerland,255303,
switzerland,255738,40.0
switzerland,255985,
switzerland,256060,69.0
switzerland,257309,
switzerland,257345,35.0
switzerland,257587,24.0
switzerland,257597,
switzerland,257999,35.0
switzerland,258173,
switzerland,258179,24.0
switzerland,258191,43.0
switzerland,258726,
switzerland,258800,44.0
switzerland,258826,21.0
switzerland,259059,39.0
switzerland,259350,
switzerland,260153,
switzerland,260310,27.0
switzerland,260398,64.0
switzerland,260910,29.0
switzerland,260991,21.0
switzerland,261110,31.0
switzerland,261340,31.0
switzerland,261404,26.0
switzerland,261587,18.0
switzerland,261722,37.0
switzerland,261900,
switzerland,262076,31.0
switzerland,262143,28.0
switzerland,262247,
switzerland,262283,26.0
switzerland,262757,
switzerland,262824,35.0
switzerland,262956,20.0
switzerland,263232,17.0
switzerland,263349,
switzerland,264089,30.0
switzerland,264263,54.0
switzerland,264914,
switzerland,264922,36.0
switzerland,265510,
switzerland,265797,48.0
switzerland,266351,43.0
switzerland,266402,45.0
switzerland,267042,33.0
switzerland,267416,46.0
switzerland,267423,
switzerland,269040,
switzerland,269436,54.0
switzerland,269611,39.0
switzerland,269772,42.0
switzerland,270052,56.0
switzerland,270282,33.0
switzerland,270609,19.0
switzerland,270790,
switzerland,271356,24.0
switzerland,271418,
switzerland,271665,23.0
switzerland,272027,
switzerland,272231,
switzerland,272670,28.0
switzerland,272679,23.0
switzerland,272775,33.0
switzerland,272823,54.0
switzerland,272864,
switzerland,272932,
switzerland,273271,
switzerland,273317,37.0
switzerland,273853,
switzerland,273871,44.0
switzerland,274112,
switzerland,274259,
switzerland,274829,55.0
switzerland,275698,0.0
switzerland,275772,23.0
switzerland,275852,30.0
switzerland,275902,35.0
switzerland,276011,18.0
switzerland,276294,28.0
switzerland,276376,
switzerland,276382,32.0
switzerland,276449,45.0
switzerland,276458,
switzerland,276460,35.0
switzerland,276631,22.0
switzerland,276661,46.0
switzerland,276677,50.0
switzerland,276996,18.0
switzerland,277106,35.0
switzerland,277108,104.0
switzerland,277313,26.0
switzerland,277332,22.0
switzerland,277780,51.0
switzerland,278472,81.0
switzerland,278547,61.0
slovenia,149,
slovenia,3354,
slovenia,3980,
slovenia,4683,
slovenia,5825,
slovenia,7848,
slovenia,9022,
slovenia,10476,18.0
slovenia,12250,
slovenia,15168,26.0
slovenia,19420,
slovenia,19438,
slovenia,23278,
slovenia,27132,16.0
slovenia,28458,
slovenia,29063,
slovenia,29924,
slovenia,32413,
slovenia,34165,33.0
slovenia,41382,
slovenia,42529,
slovenia,48907,
slovenia,58097,
slovenia,60972,
slovenia,63884,
slovenia,67525,26.0
slovenia,67842,24.0
slovenia,77584,17.0
slovenia,78237,
slovenia,79420,
slovenia,83413,
slovenia,85612,30.0
slovenia,86592,32.0
slovenia,87198,
slovenia,88801,
slovenia,89570,
slovenia,98233,21.0
slovenia,100507,27.0
slovenia,103714,
slovenia,106952,28.0
slovenia,110471,
slovenia,110782,29.0
slovenia,121149,23.0
slovenia,125298,24.0
slovenia,130889,22.0
slovenia,131833,20.0
slovenia,131834,20.0
slovenia,132070,21.0
slovenia,132402,25.0
slovenia,132404,
slovenia,133797,26.0
slovenia,134530,23.0
slovenia,138816,
slovenia,140112,24.0
slovenia,140554,
slovenia,153569,41.0
slovenia,153835,23.0
slovenia,154014,20.0
slovenia,154086,28.0
slovenia,154179,35.0
slovenia,157136,35.0
slovenia,157519,
slovenia,157535,19.0
slovenia,157900,
slovenia,158145,
slovenia,160307,
slovenia,160478,25.0
slovenia,160788,
slovenia,168637,
slovenia,169087,
slovenia,170183,
slovenia,175389,
slovenia,176443,
slovenia,177625,
slovenia,178907,
slovenia,180701,
slovenia,183186,23.0
slovenia,185111,20.0
slovenia,192483,
slovenia,195761,
slovenia,196120,
slovenia,197397,
slovenia,198372,26.0
slovenia,199410,51.0
slovenia,205119,
slovenia,205576,22.0
slovenia,205579,25.0
slovenia,216036,
slovenia,223221,14.0
slovenia,229541,
slovenia,231543,
slovenia,232132,
slovenia,232381,
slovenia,236498,25.0
slovenia,243025,24.0
slovenia,246692,26.0
slovenia,248521,
slovenia,250696,
slovenia,255281,24.0
slovenia,259965,
slovenia,260507,23.0
slovenia,261103,
slovenia,261104,
slovenia,262189,24.0
slovenia,262554,
slovenia,262761,
slovenia,263263,
slovenia,263709,
slovenia,264485,
slovenia,265260,97.0
slovenia,272618,
slovenia,274532,24.0
slovenia,276105,
slovenia,276296,
slovenia,276519,
slovenia,276575,19.0
slovenia,276841,21.0
slovenia,276881,27.0
slovenia,277300,
slovenia,277821,
iran,150,25.0
iran,386,20.0
iran,577,
iran,600,20.0
iran,770,
iran,1481,22.0
iran,1614,
iran,2454,32.0
iran,2623,19.0
iran,2910,22.0
iran,2923,22.0
iran,5259,34.0
iran,5298,28.0
iran,5302,26.0
iran,5450,21.0
iran,5602,20.0
iran,5657,39.0
iran,5658,35.0
iran,5659,36.0
iran,5660,
iran,5661,25.0
iran,5662,
iran,5663,22.0
iran,6896,27.0
iran,7776,20.0
iran,7780,
iran,7782,
iran,7786,
iran,13043,22.0
iran,13044,24.0
iran,13240,23.0
iran,13461,26.0
iran,13588,22.0
iran,14019,50.0
iran,14122,19.0
iran,14522,25.0
iran,14530,28.0
iran,14622,29.0
iran,14838,52.0
iran,15300,23.0
iran,16641,14.0
iran,17336,21.0
iran,17378,37.0
iran,17712,
iran,18505,24.0
iran,18516,22.0
iran,18518,14.0
iran,22148,17.0
iran,22149,55.0
iran,22155,21.0
iran,23988,25.0
iran,24361,16.0
iran,24794,
iran,25338,
iran,25618,
iran,26183,23.0
iran,26868,
iran,28196,32.0
iran,28327,21.0
iran,28435,25.0
iran,29198,21.0
iran,33962,31.0
iran,35219,50.0
iran,41692,24.0
iran,45040,21.0
iran,54180,20.0
iran,54778,
iran,54998,
iran,56245,21.0
iran,57454,
iran,58506,24.0
iran,58508,39.0
iran,59974,
iran,60996,21.0
iran,61003,
iran,61300,21.0
iran,62036,30.0
iran,62976,21.0
iran,65518,27.0
iran,66568,
iran,67474,29.0
iran,69832,18.0
iran,70347,
iran,71527,25.0
iran,71644,31.0
iran,71983,19.0
iran,72600,22.0
iran,76199,22.0
iran,76303,28.0
iran,76776,38.0
iran,78070,37.0
iran,78656,33.0
iran,79043,25.0
iran,79060,48.0
iran,79082,53.0
iran,79087,34.0
iran,79126,37.0
iran,79128,36.0
iran,79132,38.0
iran,79181,
iran,79227,32.0
iran,80267,31.0
iran,80574,25.0
iran,81523,34.0
iran,81987,19.0
iran,85640,40.0
iran,86600,19.0
iran,88865,26.0
iran,89528,24.0
iran,89739,28.0
iran,91136,24.0
iran,94302,26.0
iran,95282,
iran,96737,
iran,96891,34.0
iran,97102,22.0
iran,97106,19.0
iran,97174,29.0
iran,97259,23.0
iran,97384,23.0
iran,97386,42.0
iran,97387,23.0
iran,97388,
iran,97449,28.0
iran,98571,
iran,98590,29.0
iran,98604,22.0
iran,100704,16.0
iran,100705,25.0
iran,101650,37.0
iran,102146,
iran,102660,38.0
iran,102923,
iran,103269,28.0
iran,103270,
iran,103271,24.0
iran,103272,17.0
iran,103273,20.0
iran,103784,36.0
iran,106359,21.0
iran,106495,23.0
iran,108317,38.0
iran,110507,40.0
iran,110711,22.0
iran,112287,
iran,117939,25.0
iran,118957,30.0
iran,119925,23.0
iran,121109,21.0
iran,121937,27.0
iran,123965,21.0
iran,124594,
iran,125148,22.0
iran,125567,
iran,126943,25.0
iran,126961,32.0
iran,129080,32.0
iran,129232,24.0
iran,129249,21.0
iran,129261,24.0
iran,129262,31.0
iran,129334,26.0
iran,130120,
iran,132989,21.0
iran,139424,32.0
iran,140052,19.0
iran,142911,41.0
iran,148766,34.0
iran,151878,28.0
iran,152530,25.0
iran,153727,
iran,153758,24.0
iran,153762,25.0
iran,153771,
iran,153808,34.0
iran,154133,35.0
iran,154134,45.0
iran,154434,22.0
iran,154435,
iran,154436,38.0
iran,155470,35.0
iran,155886,17.0
iran,155985,38.0
iran,158069,43.0
iran,158668,35.0
iran,158670,34.0
iran,158672,26.0
iran,159131,20.0
iran,159161,22.0
iran,159163,
iran,159164,26.0
iran,159320,20.0
iran,160598,28.0
iran,160671,24.0
iran,162169,22.0
iran,162171,26.0
iran,162172,23.0
iran,162176,
iran,162919,24.0
iran,164060,
iran,164070,23.0
iran,164372,25.0
iran,166442,
iran,166655,24.0
iran,166840,24.0
iran,167099,27.0
iran,168825,
iran,169099,21.0
iran,170088,20.0
iran,170099,25.0
iran,170100,18.0
iran,170101,24.0
iran,170134,20.0
iran,170135,20.0
iran,170136,20.0
iran,170231,24.0
iran,171047,18.0
iran,171122,
iran,171160,25.0
iran,171376,22.0
iran,172499,48.0
iran,172641,
iran,172886,26.0
iran,173631,
iran,174754,25.0
iran,178087,20.0
iran,178787,42.0
iran,178790,42.0
iran,178793,19.0
iran,179351,17.0
iran,179359,34.0
iran,179365,26.0
iran,179674,26.0
iran,179856,20.0
iran,181555,24.0
iran,182279,
iran,182358,26.0
iran,182361,19.0
iran,182363,16.0
iran,182580,17.0
iran,183089,36.0
iran,183092,36.0
iran,183155,23.0
iran,185253,30.0
iran,185622,22.0
iran,186734,42.0
iran,187246,22.0
iran,187739,32.0
iran,188108,22.0
iran,188677,
iran,190578,34.0
iran,191793,28.0
iran,191920,24.0
iran,192036,
iran,193346,24.0
iran,193347,17.0
iran,193358,32.0
iran,196231,60.0
iran,196232,60.0
iran,196514,33.0
iran,199823,26.0
iran,200384,
iran,202187,
iran,204055,26.0
iran,204213,33.0
iran,205715,21.0
iran,207025,18.0
iran,207086,
iran,211083,
iran,211084,
iran,211291,22.0
iran,213772,30.0
iran,214129,20.0
iran,216218,23.0
iran,217596,55.0
iran,217632,24.0
iran,217678,23.0
iran,218002,25.0
iran,218019,26.0
iran,218040,23.0
iran,218042,20.0
iran,218791,28.0
iran,219010,30.0
iran,219248,32.0
iran,220543,20.0
iran,220698,22.0
iran,220741,22.0
iran,220813,21.0
iran,221004,
iran,221031,21.0
iran,221134,30.0
iran,224647,21.0
iran,224862,20.0
iran,224863,27.0
iran,225221,27.0
iran,225355,14.0
iran,225373,24.0
iran,225374,24.0
iran,225835,28.0
iran,225837,22.0
iran,226081,26.0
iran,226082,34.0
iran,226083,
iran,226085,29.0
iran,226116,33.0
iran,226250,32.0
iran,227020,23.0
iran,227973,28.0
iran,228091,21.0
iran,228347,23.0
iran,228649,
iran,228650,15.0
iran,229902,41.0
iran,230154,23.0
iran,230987,32.0
iran,231861,
iran,232985,
iran,233209,
iran,234408,16.0
iran,234612,
iran,234726,22.0
iran,237357,34.0
iran,240735,21.0
iran,246149,33.0
iran,246674,22.0
iran,248374,24.0
iran,255764,36.0
iran,256095,
iran,258435,31.0
iran,261553,20.0
iran,261554,143.0
iran,261555,24.0
iran,261556,23.0
iran,261557,22.0
iran,262251,
iran,262275,22.0
iran,271983,20.0
iran,272615,28.0
iran,272779,27.0
iran,273001,49.0
iran,273007,50.0
iran,273009,
iran,273017,24.0
iran,273662,23.0
iran,274008,23.0
iran,274388,54.0
iran,274504,22.0
iran,274505,19.0
iran,274590,
iran,274770,33.0
iran,274799,32.0
iran,275575,35.0
iran,276112,43.0
iran,277083,22.0
iran,277357,49.0
iran,277361,28.0
iran,277362,25.0
iran,277603,21.0
iran,277750,
iran,278686,26.0
peru,155,
peru,4621,28.0
peru,5167,58.0
peru,10244,31.0
peru,12681,18.0
peru,12921,27.0
peru,12953,30.0
peru,14376,37.0
peru,14559,33.0
peru,15285,58.0
peru,16198,32.0
peru,16834,37.0
peru,24276,
peru,34919,33.0
peru,37873,49.0
peru,38406,35.0
peru,42121,28.0
peru,43202,29.0
peru,44609,19.0
peru,46677,19.0
peru,50484,20.0
peru,51240,36.0
peru,52139,27.0
peru,56331,18.0
peru,58108,34.0
peru,65544,22.0
peru,68042,19.0
peru,70323,39.0
peru,71141,25.0
peru,71283,34.0
peru,71787,18.0
peru,72738,21.0
peru,75841,35.0
peru,76704,18.0
peru,79103,22.0
peru,79234,28.0
peru,79640,31.0
peru,80206,19.0
peru,81240,19.0
peru,84253,28.0
peru,87080,28.0
peru,87659,24.0
peru,89158,29.0
peru,90142,
peru,90811,35.0
peru,90822,25.0
peru,91070,24.0
peru,99093,
peru,101009,25.0
peru,101530,53.0
peru,103857,28.0
peru,105957,38.0
peru,106079,16.0
peru,107049,16.0
peru,107294,28.0
peru,108608,30.0
peru,113041,16.0
peru,114729,27.0
peru,117884,31.0
peru,119612,39.0
peru,121608,52.0
peru,121710,46.0
peru,123575,51.0
peru,125190,32.0
peru,129265,22.0
peru,129667,31.0
peru,137438,34.0
peru,138504,33.0
peru,138905,61.0
peru,140583,30.0
peru,141052,15.0
peru,141458,22.0
peru,145639,28.0
peru,147518,1.0
peru,154565,36.0
peru,155635,22.0
peru,156364,28.0
peru,157341,34.0
peru,159101,25.0
peru,159918,39.0
peru,162527,19.0
peru,164562,31.0
peru,168282,34.0
peru,172735,49.0
peru,176189,25.0
peru,179465,24.0
peru,183602,22.0
peru,184486,35.0
peru,188865,20.0
peru,190256,68.0
peru,192791,17.0
peru,194077,28.0
peru,194843,41.0
peru,195192,26.0
peru,197251,19.0
peru,199517,45.0
peru,201879,21.0
peru,206404,38.0
peru,206743,29.0
peru,207203,26.0
peru,209185,
peru,210656,35.0
peru,211101,20.0
peru,214409,50.0
peru,215906,23.0
peru,215984,44.0
peru,216361,21.0
peru,217835,23.0
peru,218896,33.0
peru,219739,23.0
peru,221311,24.0
peru,224035,20.0
peru,225477,22.0
peru,235511,21.0
peru,236586,19.0
peru,242867,30.0
peru,245242,15.0
peru,249871,18.0
peru,254227,
peru,258489,22.0
peru,262610,23.0
peru,262701,27.0
peru,262741,22.0
peru,263437,31.0
peru,263837,31.0
peru,264782,24.0
peru,265798,29.0
peru,265814,52.0
peru,274276,25.0
peru,275469,18.0
bosnia and herzegovina,156,20.0
bosnia and herzegovina,3011,19.0
bosnia and herzegovina,6320,28.0
bosnia and herzegovina,6362,0.0
bosnia and herzegovina,9352,35.0
bosnia and herzegovina,10304,32.0
bosnia and herzegovina,17441,24.0
bosnia and herzegovina,18361,28.0
bosnia and herzegovina,38331,19.0
bosnia and herzegovina,56686,
bosnia and herzegovina,60947,24.0
bosnia and herzegovina,74349,
bosnia and herzegovina,74921,31.0
bosnia and herzegovina,79576,
bosnia and herzegovina,80880,21.0
bosnia and herzegovina,86752,21.0
bosnia and herzegovina,91489,
bosnia and herzegovina,97450,23.0
bosnia and herzegovina,102608,
bosnia and herzegovina,104980,
bosnia and herzegovina,105608,32.0
bosnia and herzegovina,105947,
bosnia and herzegovina,106960,18.0
bosnia and herzegovina,108432,
bosnia and herzegovina,109221,28.0
bosnia and herzegovina,109241,
bosnia and herzegovina,122581,
bosnia and herzegovina,124185,27.0
bosnia and herzegovina,137030,34.0
bosnia and herzegovina,140709,21.0
bosnia and herzegovina,154111,40.0
bosnia and herzegovina,157376,24.0
bosnia and herzegovina,157390,22.0
bosnia and herzegovina,159135,
bosnia and herzegovina,166947,27.0
bosnia and herzegovina,167087,22.0
bosnia and herzegovina,168556,25.0
bosnia and herzegovina,179687,26.0
bosnia and herzegovina,180481,
bosnia and herzegovina,181785,24.0
bosnia and herzegovina,184675,20.0
bosnia and herzegovina,217105,
bosnia and herzegovina,220231,
bosnia and herzegovina,223724,31.0
bosnia and herzegovina,224676,29.0
bosnia and herzegovina,228905,21.0
bosnia and herzegovina,229006,28.0
bosnia and herzegovina,229381,
bosnia and herzegovina,232128,30.0
bosnia and herzegovina,235892,18.0
bosnia and herzegovina,246943,22.0
bosnia and herzegovina,257290,38.0
bosnia and herzegovina,263237,22.0
bosnia and herzegovina,265231,
bosnia and herzegovina,271783,82.0
bosnia and herzegovina,272130,66.0
bosnia and herzegovina,272542,20.0
bosnia and herzegovina,277350,
vietnam,163,
vietnam,536,20.0
vietnam,543,27.0
vietnam,983,
vietnam,18180,31.0
vietnam,19820,21.0
vietnam,23183,
vietnam,23736,
vietnam,35366,
vietnam,38826,15.0
vietnam,43000,30.0
vietnam,44630,24.0
vietnam,45796,23.0
vietnam,45940,
vietnam,46170,23.0
vietnam,47784,34.0
vietnam,48197,20.0
vietnam,52035,21.0
vietnam,54935,
vietnam,54951,27.0
vietnam,54955,
vietnam,57421,22.0
vietnam,57424,
vietnam,59937,
vietnam,63670,23.0
vietnam,68864,46.0
vietnam,69338,
vietnam,69446,
vietnam,69457,23.0
vietnam,69459,19.0
vietnam,71408,
vietnam,73687,
vietnam,74900,
vietnam,76447,
vietnam,79031,
vietnam,80925,
vietnam,81796,
vietnam,83883,123.0
vietnam,96837,
vietnam,99006,
vietnam,102512,26.0
vietnam,104187,20.0
vietnam,104805,
vietnam,115688,22.0
vietnam,119493,11.0
vietnam,120065,27.0
vietnam,129330,
vietnam,130117,20.0
vietnam,130323,
vietnam,137070,45.0
vietnam,137246,41.0
vietnam,137252,21.0
vietnam,139726,20.0
vietnam,139943,
vietnam,139945,22.0
vietnam,140682,31.0
vietnam,144788,
vietnam,147209,
vietnam,147323,21.0
vietnam,148750,20.0
vietnam,149064,41.0
vietnam,150256,26.0
vietnam,150328,
vietnam,150738,20.0
vietnam,163230,28.0
vietnam,163234,14.0
vietnam,171044,
vietnam,177933,22.0
vietnam,180753,25.0
vietnam,181170,15.0
vietnam,181182,38.0
vietnam,181185,19.0
vietnam,181227,
vietnam,181372,18.0
vietnam,185234,
vietnam,193544,25.0
vietnam,194796,21.0
vietnam,196123,19.0
vietnam,196124,23.0
vietnam,196126,21.0
vietnam,196130,40.0
vietnam,196395,23.0
vietnam,196845,20.0
vietnam,196848,26.0
vietnam,196863,
vietnam,198367,
vietnam,199563,
vietnam,204200,32.0
vietnam,206816,15.0
vietnam,210260,
vietnam,213978,
vietnam,214321,50.0
vietnam,214496,19.0
vietnam,218138,
vietnam,220108,
vietnam,228060,21.0
vietnam,234411,15.0
vietnam,234992,20.0
vietnam,235126,33.0
vietnam,237062,28.0
vietnam,238581,26.0
vietnam,246619,22.0
vietnam,246803,
vietnam,248446,20.0
vietnam,249876,23.0
vietnam,249879,26.0
vietnam,249904,14.0
vietnam,250538,24.0
vietnam,251534,48.0
vietnam,251638,22.0
vietnam,251733,
vietnam,252149,22.0
vietnam,256537,22.0
vietnam,257285,22.0
vietnam,258047,34.0
vietnam,258397,
vietnam,258398,
vietnam,262018,27.0
vietnam,262405,19.0
vietnam,263771,
vietnam,263772,24.0
vietnam,264513,20.0
vietnam,265071,21.0
vietnam,265258,33.0
vietnam,271636,19.0
vietnam,271856,
vietnam,273298,
vietnam,274257,
vietnam,275502,
vietnam,275522,20.0
vietnam,275543,19.0
vietnam,277669,24.0
vietnam,278833,25.0
sri lanka,174,31.0
sri lanka,2895,26.0
sri lanka,3249,
sri lanka,11876,
sri lanka,15751,29.0
sri lanka,15752,29.0
sri lanka,35626,
sri lanka,46070,
sri lanka,46094,0.0
sri lanka,51758,18.0
sri lanka,62060,
sri lanka,74856,39.0
sri lanka,75574,23.0
sri lanka,82700,35.0
sri lanka,98226,
sri lanka,98495,
sri lanka,98577,16.0
sri lanka,99156,0.0
sri lanka,100392,
sri lanka,112756,20.0
sri lanka,124450,
sri lanka,124624,31.0
sri lanka,125717,
sri lanka,130946,24.0
sri lanka,163942,37.0
sri lanka,170109,23.0
sri lanka,175418,18.0
sri lanka,182353,22.0
sri lanka,182364,26.0
sri lanka,190518,20.0
sri lanka,193589,35.0
sri lanka,201199,25.0
sri lanka,207032,
sri lanka,207034,24.0
sri lanka,220247,25.0
sri lanka,228610,23.0
sri lanka,230860,
sri lanka,235939,
sri lanka,237873,25.0
sri lanka,241417,21.0
sri lanka,243269,42.0
sri lanka,249901,30.0
sri lanka,249903,13.0
sri lanka,251835,27.0
sri lanka,252254,24.0
sri lanka,259169,25.0
sri lanka,262131,27.0
sri lanka,265920,
sri lanka,266349,
sri lanka,267274,35.0
sri lanka,269132,34.0
sri lanka,278266,7.0
pakistan,179,
pakistan,181,
pakistan,223,
pakistan,271,22.0
pakistan,321,24.0
pakistan,329,21.0
pakistan,407,
pakistan,550,
pakistan,569,28.0
pakistan,686,
pakistan,1642,25.0
pakistan,1644,22.0
pakistan,1882,
pakistan,1884,30.0
pakistan,2391,45.0
pakistan,2478,22.0
pakistan,2955,
pakistan,3434,58.0
pakistan,3636,77.0
pakistan,4583,19.0
pakistan,5261,19.0
pakistan,5292,23.0
pakistan,5546,
pakistan,5549,28.0
pakistan,5570,0.0
pakistan,5656,18.0
pakistan,5786,
pakistan,6948,
pakistan,6961,
pakistan,7779,58.0
pakistan,7843,41.0
pakistan,8390,30.0
pakistan,10141,
pakistan,10375,22.0
pakistan,13343,27.0
pakistan,13563,23.0
pakistan,14022,
pakistan,14034,20.0
pakistan,14035,41.0
pakistan,14037,
pakistan,14038,20.0
pakistan,14515,18.0
pakistan,14719,20.0
pakistan,14910,
pakistan,14911,22.0
pakistan,14924,
pakistan,14974,22.0
pakistan,14991,34.0
pakistan,15514,
pakistan,15531,30.0
pakistan,15683,21.0
pakistan,15693,20.0
pakistan,16912,29.0
pakistan,16930,18.0
pakistan,17136,29.0
pakistan,17302,57.0
pakistan,17382,21.0
pakistan,17488,22.0
pakistan,17503,25.0
pakistan,17718,
pakistan,18625,24.0
pakistan,18839,18.0
pakistan,18840,18.0
pakistan,18890,14.0
pakistan,19290,
pakistan,20483,
pakistan,23549,31.0
pakistan,24319,20.0
pakistan,25696,35.0
pakistan,27199,19.0
pakistan,30524,25.0
pakistan,30710,38.0
pakistan,32059,27.0
pakistan,34122,26.0
pakistan,36400,28.0
pakistan,36829,21.0
pakistan,39207,
pakistan,41416,24.0
pakistan,43756,16.0
pakistan,44502,
pakistan,49502,19.0
pakistan,51177,18.0
pakistan,51772,
pakistan,55250,
pakistan,57656,22.0
pakistan,60849,28.0
pakistan,62545,18.0
pakistan,62698,
pakistan,65122,27.0
pakistan,68022,25.0
pakistan,68147,
pakistan,68960,
pakistan,69313,26.0
pakistan,71772,19.0
pakistan,73608,18.0
pakistan,75661,20.0
pakistan,77699,
pakistan,78389,22.0
pakistan,78391,22.0
pakistan,78392,20.0
pakistan,78557,
pakistan,78558,
pakistan,78560,17.0
pakistan,78616,26.0
pakistan,78629,
pakistan,78658,24.0
pakistan,79072,26.0
pakistan,79120,20.0
pakistan,79122,
pakistan,79198,22.0
pakistan,79219,
pakistan,79220,
pakistan,79399,23.0
pakistan,79568,23.0
pakistan,84658,
pakistan,84839,24.0
pakistan,84891,24.0
pakistan,85176,
pakistan,88747,19.0
pakistan,88909,22.0
pakistan,89557,22.0
pakistan,89680,27.0
pakistan,89782,
pakistan,92259,
pakistan,93158,23.0
pakistan,93305,
pakistan,96892,35.0
pakistan,96930,
pakistan,96973,26.0
pakistan,97355,
pakistan,97375,31.0
pakistan,97389,38.0
pakistan,97505,20.0
pakistan,97973,24.0
pakistan,98342,24.0
pakistan,98592,20.0
pakistan,98594,23.0
pakistan,98595,19.0
pakistan,100133,
pakistan,101093,
pakistan,101912,
pakistan,102637,19.0
pakistan,104104,19.0
pakistan,104349,18.0
pakistan,104459,27.0
pakistan,105511,
pakistan,105702,
pakistan,106623,28.0
pakistan,106624,22.0
pakistan,106625,27.0
pakistan,106660,23.0
pakistan,107561,
pakistan,107564,16.0
pakistan,108071,34.0
pakistan,108072,19.0
pakistan,110417,27.0
pakistan,110422,23.0
pakistan,110601,18.0
pakistan,110775,
pakistan,111014,
pakistan,112299,28.0
pakistan,112395,19.0
pakistan,114077,18.0
pakistan,116778,19.0
pakistan,116860,
pakistan,117137,20.0
pakistan,117240,19.0
pakistan,117945,13.0
pakistan,121006,27.0
pakistan,122759,
pakistan,123966,21.0
pakistan,124425,18.0
pakistan,124426,18.0
pakistan,124783,27.0
pakistan,124880,
pakistan,125184,20.0
pakistan,125572,25.0
pakistan,128987,19.0
pakistan,129220,
pakistan,129221,
pakistan,129224,23.0
pakistan,129359,20.0
pakistan,129360,22.0
pakistan,134570,53.0
pakistan,136244,31.0
pakistan,137506,42.0
pakistan,140469,
pakistan,142384,22.0
pakistan,142676,29.0
pakistan,152752,14.0
pakistan,153769,20.0
pakistan,153774,27.0
pakistan,154151,
pakistan,154504,23.0
pakistan,154505,
pakistan,154657,26.0
pakistan,155452,
pakistan,155505,24.0
pakistan,158062,28.0
pakistan,158586,19.0
pakistan,159255,27.0
pakistan,159256,25.0
pakistan,159479,
pakistan,159970,22.0
pakistan,162165,19.0
pakistan,162175,26.0
pakistan,162178,20.0
pakistan,163041,26.0
pakistan,164395,31.0
pakistan,164503,
pakistan,165147,18.0
pakistan,166650,18.0
pakistan,167244,24.0
pakistan,167247,21.0
pakistan,167348,15.0
pakistan,168607,
pakistan,169137,22.0
pakistan,169640,23.0
pakistan,169782,23.0
pakistan,170283,
pakistan,172227,22.0
pakistan,172252,18.0
pakistan,173851,25.0
pakistan,173991,27.0
pakistan,175260,31.0
pakistan,175615,
pakistan,175617,18.0
pakistan,175619,60.0
pakistan,175620,1.0
pakistan,176123,
pakistan,176309,19.0
pakistan,176333,19.0
pakistan,176334,17.0
pakistan,176375,23.0
pakistan,176457,24.0
pakistan,176527,26.0
pakistan,176604,22.0
pakistan,176633,21.0
pakistan,177501,18.0
pakistan,177597,23.0
pakistan,177616,20.0
pakistan,177618,
pakistan,177671,
pakistan,177811,
pakistan,178660,25.0
pakistan,178774,22.0
pakistan,178775,
pakistan,178776,
pakistan,179224,22.0
pakistan,179255,27.0
pakistan,180323,
pakistan,180697,
pakistan,181167,
pakistan,181367,20.0
pakistan,182739,36.0
pakistan,182937,29.0
pakistan,183590,22.0
pakistan,183611,
pakistan,183808,18.0
pakistan,184436,
pakistan,184626,23.0
pakistan,187667,18.0
pakistan,188549,
pakistan,189628,29.0
pakistan,190564,24.0
pakistan,191100,
pakistan,192980,
pakistan,193807,
pakistan,197712,23.0
pakistan,200264,18.0
pakistan,200570,
pakistan,201982,
pakistan,202172,
pakistan,202301,
pakistan,203926,
pakistan,203942,
pakistan,203943,26.0
pakistan,203944,19.0
pakistan,205182,
pakistan,205184,23.0
pakistan,205712,31.0
pakistan,205863,25.0
pakistan,206242,20.0
pakistan,206901,26.0
pakistan,207023,18.0
pakistan,207024,20.0
