isbn,Cluster,rating
0385333846,2,0.0
0385334036,2,4.0
0385334141,2,7.0
0385334702,2,0.0
0385334710,2,6.0
0385334729,2,8.0
0385334931,2,0.0
0385335121,2,9.0
0385335407,2,0.0
0385335431,2,0.0
0385335482,2,4.8
0385335490,2,9.0
0385335520,2,8.0
0385335555,2,9.0
038533558X,2,3.0
0385335679,2,0.0
0385335709,2,0.0
0385335881,2,0.0
0385335970,2,8.0
0385335989,2,8.0
0385335997,2,8.0
0385336179,2,8.5
0385336357,2,9.0
0385336489,2,8.0
0385336616,2,7.0
0385336667,2,0.0
0385336748,2,6.0
0385336772,2,0.0
0385336810,2,0.0
0385337639,2,6.4
0385337663,2,4.0
0385404883,2,7.0
0385412924,2,6.0
0385419732,2,6.0
0385420161,2,6.4
0385421982,2,6.5
038542311X,2,0.0
0385423357,2,8.0
0385423586,2,6.0
0385467761,2,0.0
0385469683,2,0.0
0385469705,2,7.0
038547167X,2,7.0
0385471874,2,0.0
038547296X,2,7.0
0385474016,2,9.0
0385475713,2,7.0
0385477058,2,8.0
0385478003,2,0.0
0385479484,2,0.0
0385479565,2,0.0
0385480016,2,7.0
0385481179,2,6.0
0385482388,2,0.0
0385484011,2,2.0
0385484275,2,6.0
0385484518,2,8.916666666666666
0385486731,2,0.0
0385489129,2,0.0
0385490100,2,0.0
0385490445,2,4.5
0385490992,2,0.0
0385491034,2,4.5
0385491042,2,8.0
0385491069,2,5.0
0385491271,2,8.0
0385492162,2,5.0
038549341X,2,9.0
0385493800,2,7.0
038549422X,2,0.0
0385494785,2,5.0
0385495641,2,10.0
0385495757,2,9.0
0385497105,2,0.0
0385498411,2,0.0
0385498802,2,7.0
0385499086,2,7.0
0385500696,2,8.0
038550084X,2,0.0
0385501404,2,5.0
0385501412,2,9.0
0385503016,2,0.0
0385503822,2,6.857142857142857
0385504209,2,6.3023255813953485
0385504217,2,10.0
0385504470,2,8.0
0385505833,2,5.714285714285714
0385507836,2,6.0
0385508042,2,6.142857142857143
0385508603,2,6.0
038550926X,2,5.142857142857143
0385509472,2,10.0
0385510438,2,7.0
0385510500,2,0.0
0385511612,2,1.6666666666666667
0385512104,2,2.6666666666666665
0385605234,2,8.0
0385720092,2,0.0
0385720106,2,5.0
0385720114,2,2.6666666666666665
0385720238,2,8.0
0385720378,2,0.0
0385720467,2,5.0
0385720726,2,4.5
0385720920,2,0.0
0385721072,2,6.0
0385721358,2,8.0
0385721420,2,3.5
0385721501,2,3.0
0385721676,2,6.0
038572179X,2,3.5
0385722206,2,5.714285714285714
0385722613,2,9.0
0385729723,2,9.0
0385730012,2,0.0
0385730586,2,3.5
0393028909,2,7.0
0393034496,2,7.0
0393037606,2,8.0
0393039552,2,0.0
039304016X,2,3.25
0393041123,2,7.0
0393046974,2,8.0
039304808X,2,0.0
0393048608,2,7.0
0393050181,2,0.0
0393051161,2,7.0
0393051781,2,8.0
0393051870,2,0.0
0393057313,2,0.0
039305764X,2,0.0
0393057658,2,3.0
0393058379,2,6.0
0393058549,2,0.0
0393096696,2,0.0
0393301583,2,9.0
039330597X,2,10.0
0393307050,2,0.0
039330812X,2,0.0
0393309274,2,0.0
0393310477,2,7.0
0393312461,2,5.0
0393312836,2,0.0
0393314804,2,7.0
0393315606,2,0.0
0393316459,2,0.0
0393317048,2,0.0
0393317552,2,8.5
0393318095,2,0.0
0393319296,2,0.0
0393320979,2,9.0
0393321797,2,0.0
0393321983,2,0.0
0393323730,2,0.0
0393323757,2,0.0
0393324915,2,7.0
0394498216,2,0.0
0394500792,2,6.0
0394520874,2,0.0
0394528336,2,9.0
0394537602,2,4.0
0394545370,2,8.0
0394548108,2,7.0
0394551419,2,7.0
0394551540,2,0.0
0394555090,2,0.0
0394557816,2,8.0
0394557956,2,10.0
0394561619,2,0.0
0394564324,2,0.0
0394565614,2,0.0
0394571770,2,9.0
0394572289,2,0.0
0394574745,2,5.5
0394574753,2,0.0
0394575741,2,0.0
0394576047,2,0.0
0394578791,2,7.0
0394586921,2,0.0
0394588150,2,0.0
0394700058,2,9.0
0394717406,2,0.0
0394718380,2,0.0
0394718534,2,9.0
0394729277,2,0.0
0394729471,2,8.0
0394736656,2,0.0
0394743121,2,10.0
0394744209,2,8.0
0394747232,2,9.0
0394747755,2,0.0
0394751027,2,10.0
0394755596,2,8.0
0394756827,2,8.0
0394758285,2,4.5
0394758374,2,0.0
039480001X,2,9.333333333333334
039480029X,2,10.0
0394800893,2,10.0
0394820371,2,6.666666666666667
0394823249,2,5.0
0394824725,2,0.0
0394829085,2,9.5
0394834852,2,10.0
0394848276,2,0.0
0394871804,2,5.0
0394891333,2,0.0
0395051010,2,10.0
0395137195,2,10.0
0395253799,2,7.0
0395282659,2,10.0
0395284252,2,0.0
0395290317,2,0.0
0395346460,2,0.0
039540424X,2,5.0
0395429226,2,0.0
0395441145,2,0.0
0395489318,2,0.0
0395510066,2,0.0
0395562333,2,9.0
0395608430,2,6.0
0395619041,2,7.0
0395680905,2,10.0
0395752884,2,8.0
039575514X,2,9.0
0395850894,2,0.0
0395866502,2,0.0
0395869463,2,8.0
0395874424,2,8.0
039592720X,2,8.4
0395981328,2,6.0
0396091903,2,0.0
0399103422,2,8.0
039912764X,2,7.0
0399131876,2,5.0
0399131957,2,0.0
0399133453,2,0.0
0399134204,2,9.0
0399134409,2,0.0
0399136150,2,5.0
0399136487,2,8.0
0399137734,2,0.0
0399138250,2,0.0
0399139060,2,8.0
0399139443,2,0.0
0399139818,2,0.0
0399140506,2,9.0
0399140824,2,9.0
039914112X,2,0.0
0399141464,2,8.0
0399141928,2,0.0
0399142045,2,7.0
039914207X,2,0.0
0399142452,2,8.0
0399142495,2,9.0
0399142509,2,0.0
0399142606,2,0.0
0399142649,2,5.0
0399142983,2,8.0
0399143904,2,9.0
0399143947,2,2.5
0399144420,2,0.0
0399144463,2,4.5
039914465X,2,0.0
039914496X,2,8.0
0399145079,2,5.0
0399145087,2,1.5
0399145362,2,0.0
0399145427,2,9.0
0399145621,2,3.5
0399145702,2,0.0
0399145885,2,10.0
0399145990,2,9.0
0399146008,2,7.0
0399146180,2,0.0
0399146253,2,2.5
0399146296,2,3.0
0399146431,2,6.333333333333333
0399146652,2,0.0
039914675X,2,6.0
0399147055,2,0.0
0399147128,2,0.0
0399147144,2,0.0
0399147195,2,0.75
0399147357,2,0.0
0399147365,2,7.0
039914739X,2,0.0
0399147489,2,9.0
0399148027,2,3.8
0399148248,2,9.0
039914840X,2,7.0
0399148469,2,8.0
0399148582,2,4.0
0399148620,2,0.0
0399148701,2,0.0
0399148760,2,9.0
0399148779,2,3.0
0399148817,2,8.0
039914899X,2,3.0
0399149295,2,7.0
0399149309,2,0.0
0399149384,2,8.0
0399149392,2,4.0
0399149422,2,4.0
0399149678,2,0.0
0399149759,2,6.0
0399150412,2,0.0
0399150439,2,6.5
0399150544,2,0.0
039915079X,2,3.5
0399150870,2,2.3333333333333335
0399150897,2,5.333333333333333
0399150900,2,0.0
0399151060,2,10.0
0399151397,2,0.0
0399151435,2,7.0
0399151613,2,6.5
0399151729,2,0.0
039915180X,2,0.0
0399151877,2,0.0
0399231420,2,6.666666666666667
039923389X,2,8.0
0399242562,2,0.0
0399505253,2,7.0
0399512985,2,0.0
0399523308,2,9.0
0399523502,2,0.0
0399528261,2,0.0
0413156109,2,0.0
0413537900,2,7.0
0415079187,2,0.0
0425046877,2,8.0
0425053458,2,0.0
0425053806,2,0.0
0425060772,2,7.0
042507160X,2,5.0
0425073203,2,8.0
0425080021,2,7.0
0425092046,2,6.0
0425097242,2,9.0
0425098087,2,7.0
0425098605,2,0.0
0425098680,2,1.25
042510107X,2,0.0
0425102416,2,8.0
0425103552,2,10.0
0425104052,2,7.0
042510429X,2,8.0
0425105334,2,9.0
042510687X,2,0.0
0425107469,2,2.0
0425113892,2,7.0
0425113922,2,7.0
0425116417,2,8.0
0425116840,2,0.0
042511984X,2,7.0
0425120430,2,2.3333333333333335
042512164X,2,4.0
0425122123,2,5.0
0425126064,2,9.0
0425127923,2,4.0
0425128792,2,0.0
042512892X,2,8.0
0425132617,2,9.0
0425132951,2,4.0
042513329X,2,9.0
0425135020,2,0.0
042513525X,2,0.0
0425136612,2,0.0
0425136981,2,3.5
042513699X,2,3.6666666666666665
0425137945,2,7.5
0425138151,2,0.0
0425139808,2,0.0
0425140040,2,4.0
0425140318,2,8.0
0425140601,2,9.0
0425143325,2,9.0
042514545X,2,10.0
0425147363,2,0.0
0425147762,2,4.5
0425149420,2,8.0
0425150143,2,6.5
0425151379,2,10.0
0425151867,2,7.0
0425151875,2,3.2
0425152251,2,0.8
0425152898,2,4.25
0425152901,2,8.0
0425153975,2,8.333333333333334
042515405X,2,0.0
0425154092,2,3.5
0425155722,2,6.0
042515579X,2,7.0
042515601X,2,0.0
0425157474,2,0.0
0425158608,2,4.0
0425158632,2,0.0
042516019X,2,5.0
042516098X,2,2.2
0425161447,2,9.0
042516232X,2,0.0
0425162443,2,5.0
0425162591,2,3.5
0425162605,2,0.0
0425162788,2,0.0
0425163091,2,9.0
0425163407,2,0.0
0425163636,2,9.0
0425163717,2,0.0
0425164349,2,4.0
0425164403,2,0.0
0425165566,2,7.0
0425166619,2,7.5
0425166627,2,7.0
0425166929,2,8.0
0425167313,2,8.25
0425168220,2,2.6666666666666665
0425168468,2,8.0
0425169081,2,6.0
0425169693,2,8.0
0425170349,2,1.6666666666666667
0425171396,2,0.0
0425171477,2,8.0
0425171884,2,2.0
0425171892,2,5.0
0425172546,2,0.0
0425172600,2,0.0
0425173089,2,0.0
0425173097,2,8.0
042517364X,2,8.0
0425174271,2,8.0
0425174344,2,3.0
0425174409,2,0.0
0425174484,2,10.0
0425174808,2,0.0
0425174824,2,0.0
0425175111,2,8.0
0425175405,2,7.375
0425175510,2,0.0
0425176037,2,3.5
0425176045,2,6.0
0425176673,2,0.0
0425177009,2,0.0
0425177017,2,8.0
0425177068,2,4.0
042517736X,2,0.0
0425178102,2,3.5
0425178862,2,0.0
0425179176,2,0.0
0425179230,2,2.0
0425179613,2,2.5
0425179672,2,4.0
0425179885,2,7.0
0425180050,2,2.0
0425180638,2,6.4
0425180964,2,2.25
042518109X,2,9.5
0425181103,2,5.0
0425181456,2,6.0
0425181464,2,2.0
0425181995,2,9.0
0425182215,2,9.0
0425182681,2,0.0
0425182878,2,5.666666666666667
0425182908,2,2.6
0425183262,2,7.0
0425183769,2,0.0
0425183971,2,7.5
042518465X,2,0.0
0425185168,2,8.0
0425185486,2,0.0
0425185605,2,0.0
0425185702,2,10.0
0425185710,2,6.666666666666667
0425185788,2,5.0
042518630X,2,2.75
0425187209,2,0.0
0425188132,2,0.0
0425188256,2,0.0
0425188280,2,0.0
0425188310,2,0.0
0425188450,2,0.0
0425188930,2,6.0
0425189031,2,1.3333333333333333
0425189066,2,9.0
0425189414,2,6.0
0425189864,2,0.0
0425189880,2,8.0
0425189996,2,9.0
0425190447,2,7.0
0425190641,2,5.5
0425190757,2,0.0
0425190803,2,0.0
0425190838,2,0.0
0425190919,2,4.0
0425191230,2,8.0
042519129X,2,8.0
0425191362,2,0.0
0425191583,2,9.0
0425191788,2,5.0
042519213X,2,9.0
0425192725,2,8.0
0425192776,2,0.0
0425194612,2,9.0
0425195449,2,3.0
042519549X,2,10.0
0435122606,2,0.0
0435905252,2,0.0
0435909614,2,0.0
0439043964,2,0.0
0439061644,2,9.0
0439064864,2,9.0
0439097002,2,0.0
043912042X,2,5.0
0439136350,2,9.0
0439137411,2,6.0
0439139597,2,9.0
0439154111,2,10.0
043921064X,2,8.0
0439240700,2,0.0
0439286069,2,10.0
0439324599,2,10.0
0439344077,2,0.0
043935806X,2,7.125
043936213X,2,4.5
0439376068,2,0.0
0439544165,2,0.0
0439597528,2,10.0
043965548X,2,0.0
0440108268,2,8.0
0440109930,2,7.0
0440111323,2,3.0
0440111560,2,8.0
0440115493,2,8.0
0440118700,2,8.0
0440122147,2,0.0
044012770X,2,0.0
0440128323,2,3.0
0440128994,2,8.0
0440131480,2,0.0
0440132789,2,8.0
0440133688,2,0.0
0440145465,2,10.0
0440153166,2,9.0
0440157587,2,9.0
0440158060,2,6.0
044016205X,2,0.0
0440164125,2,8.0
0440164176,2,0.0
0440166497,2,8.0
0440170370,2,8.0
0440176484,2,7.0
0440178002,2,0.0
0440179483,2,0.0
0440180090,2,9.0
0440184053,2,0.0
0440193877,2,0.0
0440194784,2,9.0
0440195934,2,0.0
0440200563,2,7.0
0440201322,2,0.0
0440202019,2,7.0
0440202507,2,5.0
0440204194,2,0.0
0440204291,2,5.0
0440204887,2,3.2
0440205204,2,0.0
0440205506,2,2.5
044020562X,2,7.0
0440205824,2,0.0
0440208319,2,0.0
0440208459,2,0.0
0440209358,2,0.0
0440209862,2,7.0
0440211263,2,6.0
0440211468,2,7.5
0440211697,2,7.5
0440211727,2,6.666666666666667
0440212200,2,0.0
0440212561,2,5.375
0440212723,2,8.5
0440212812,2,0.0
0440213029,2,5.0
0440213290,2,5.0
0440213525,2,9.0
0440216540,2,0.0
0440216591,2,0.0
0440216842,2,7.0
0440216877,2,9.0
0440217032,2,7.0
0440217466,2,8.0
0440217490,2,0.0
0440217512,2,10.0
0440217520,2,0.0
0440217547,2,7.0
0440217563,2,9.0
0440218012,2,7.0
044021873X,2,0.0
0440219329,2,0.0
0440219337,2,0.0
0440219760,2,0.0
0440220424,2,5.0
0440220602,2,1.2
0440220653,2,9.0
0440220688,2,0.0
0440220734,2,6.0
044022103X,2,5.666666666666667
0440221315,2,4.0
0440221501,2,0.0
044022165X,2,4.6
0440222656,2,5.166666666666667
0440222788,2,5.0
0440222842,2,8.0
0440223458,2,0.0
044022408X,2,4.0
0440224225,2,0.0
044022442X,2,9.0
0440224438,2,6.0
0440224594,2,8.0
0440224608,2,6.0
0440224624,2,4.0
0440224675,2,2.0
044022473X,2,8.0
0440224810,2,8.0
0440225078,2,10.0
0440225108,2,7.0
0440225116,2,9.0
0440225345,2,0.0
0440225701,2,4.8
0440225744,2,7.0
0440225817,2,6.0
0440225930,2,3.0
0440226457,2,8.0
044022859X,2,5.0
0440228921,2,0.0
0440229499,2,6.0
0440229707,2,0.0
0440234743,2,3.4285714285714284
0440235448,2,9.0
0440235502,2,10.0
0440235596,2,4.6
044023574X,2,5.0
0440236665,2,8.0
0440236673,2,3.0
044023672X,2,5.0
0440236754,2,10.0
0440236851,2,7.0
0440236991,2,0.0
0440237130,2,0.0
0440237203,2,0.0
044023722X,2,5.043478260869565
0440237246,2,0.0
0440237262,2,4.0
0440237416,2,3.0
0440240751,2,0.0
0440240948,2,8.0
0440241006,2,9.0
0440241065,2,0.0
0440241073,2,4.071428571428571
0440241162,2,3.5
044024126X,2,6.0
0440241286,2,8.0
0440241413,2,4.0
0440241537,2,5.333333333333333
0440343194,2,5.0
0440351626,2,10.0
0440403928,2,0.0
0440404541,2,6.0
0440404851,2,10.0
0440414717,2,0.0
0440439884,2,5.0
0440455332,2,0.0
0440500583,2,0.0
0440502721,2,7.0
0440505240,2,4.5
0440506743,2,0.0
044050757X,2,8.0
0440508975,2,8.0
0440512158,2,10.0
0440514428,2,9.0
0440539811,2,0.0
0440586585,2,5.0
0440700140,2,8.0
0440840007,2,10.0
0440901588,2,9.0
0440917190,2,7.0
0440961653,2,5.0
0440983568,2,0.0
0440995779,2,5.0
0441000622,2,5.0
0441000916,2,10.0
0441001335,2,10.0
0441001963,2,0.0
0441002080,2,6.0
0441002846,2,4.0
0441003257,2,5.714285714285714
0441003400,2,0.0
0441003702,2,0.0
0441003729,2,7.0
0441004504,2,0.0
0441005489,2,6.5
0441005748,2,8.0
0441006345,2,0.0
0441006582,2,0.0
0441007007,2,10.0
0441008038,2,5.0
0441008216,2,0.0
0441008534,2,3.0
0441008658,2,10.0
0441009166,2,6.0
0441009239,2,5.0
0441009603,2,0.0
0441010393,2,2.0
0441010652,2,0.0
0441089348,2,7.0
0441102670,2,0.0
0441132456,2,7.5
0441135560,2,4.0
0441141684,2,5.0
0441317561,2,6.0
0441478123,2,5.333333333333333
0441483356,2,7.0
0441551327,2,8.0
044166251X,2,0.0
0441662536,2,0.0
0441715923,2,10.0
0441718515,2,8.0
0441731546,2,7.0
0441783589,2,3.0
0441788386,2,8.0
0441790348,2,2.6666666666666665
0441889816,2,0.0
0441892604,2,0.0
0445408499,2,8.0
0446301027,2,8.0
0446301582,2,2.25
0446302368,2,0.0
0446303011,2,0.0
0446310492,2,0.0
0446310786,2,8.833333333333334
0446327514,2,4.0
0446327786,2,0.0
0446341851,2,6.0
0446343455,2,8.0
0446344281,2,0.0
0446350109,2,8.0
0446350982,2,0.0
0446353205,2,5.0
0446353930,2,5.0
0446353957,2,0.0
0446354732,2,2.0
0446357448,2,8.0
0446358592,2,8.0
0446359203,2,9.0
0446360589,2,2.5
0446360813,2,0.0
0446360856,2,3.5
0446360872,2,9.0
0446362921,2,0.0
0446363162,2,7.0
0446363170,2,6.0
0446363669,2,7.0
0446364193,2,4.333333333333333
0446364762,2,7.5
0446365386,2,9.0
0446381500,2,6.0
0446387878,2,8.5
0446400998,2,10.0
0446404136,2,7.0
0446404160,2,5.0
0446405337,2,8.0
0446515973,2,0.0
0446516317,2,0.0
044651652X,2,5.333333333333333
0446516538,2,2.6666666666666665
0446517178,2,0.0
0446517259,2,10.0
044651747X,2,6.0
0446517739,2,9.0
0446517984,2,0.0
0446518298,2,5.0
0446518441,2,10.0
0446518581,2,5.0
044651862X,2,2.3333333333333335
044651912X,2,7.0
0446519138,2,0.0
0446519596,2,0.0
0446519693,2,9.0
0446519871,2,0.0
0446520659,2,8.0
0446520837,2,8.0
0446522570,2,0.0
044652302X,2,0.0
0446523364,2,10.0
0446523437,2,0.0
0446523569,2,9.666666666666666
0446524026,2,8.0
0446524999,2,7.0
0446525502,2,5.285714285714286
0446525804,2,4.5
0446527017,2,5.666666666666667
0446527033,2,0.0
0446527750,2,8.0
0446527793,2,2.3333333333333335
0446530697,2,10.0
0446531316,2,0.0
0446531332,2,6.75
0446531502,2,8.0
0446531642,2,0.0
0446532231,2,4.0
0446532452,2,0.0
0446600253,2,7.0
0446600474,2,5.0
0446600709,2,7.5
0446601640,2,0.0
0446601853,2,5.0
0446602450,2,0.0
0446602612,2,8.5
0446602620,2,2.6666666666666665
0446603066,2,0.0
0446603074,2,8.0
0446603082,2,0.0
0446603406,2,7.0
0446603503,2,8.0
0446603511,2,0.0
0446603589,2,4.0
0446603643,2,7.0
0446603716,2,9.0
0446603856,2,6.0
0446604089,2,8.5
0446604232,2,7.333333333333333
0446604275,2,0.0
0446604402,2,0.0
0446604666,2,6.428571428571429
0446604801,2,8.0
0446604844,2,4.0
0446605409,2,2.0
0446605417,2,0.0
0446605581,2,0.0
0446605883,2,5.0
0446606324,2,3.5
0446606677,2,5.0
0446606812,2,3.5714285714285716
0446606960,2,0.0
0446607177,2,10.0
0446607193,2,10.0
0446607207,2,2.0
0446607401,2,8.0
0446607657,2,5.0
0446608122,2,7.0
0446608149,2,0.0
0446608262,2,4.166666666666667
0446608602,2,7.0
0446608653,2,3.5
0446608890,2,8.0
0446608955,2,4.0
0446609323,2,0.0
0446609447,2,8.0
0446609609,2,0.0
0446609749,2,7.0
0446609943,2,0.0
0446610038,2,8.5
0446610100,2,2.2
0446610127,2,8.0
0446610542,2,1.6
044661064X,2,5.0
0446610976,2,0.0
0446611085,2,2.3333333333333335
0446611379,2,5.0
0446611697,2,0.0
0446611751,2,0.0
0446611778,2,0.0
0446611913,2,3.0
0446611921,2,3.0
0446612626,2,1.0
0446613843,2,6.5
0446670022,2,8.0
0446671002,2,3.0
0446671142,2,8.0
0446671304,2,0.0
0446675059,2,8.0
0446675237,2,0.0
0446675776,2,5.75
0446676551,2,3.0
0446677574,2,8.0
0446677922,2,0.0
0446679089,2,8.0
0446690295,2,0.0
0446805580,2,0.0
0448089025,2,7.0
0448095408,2,10.0
044809570X,2,0.0
0448424827,2,10.0
0449001245,2,0.0
0449001571,2,8.0
0449001946,2,3.0
0449002411,2,0.0
0449002810,2,6.0
0449003701,2,7.5
0449003795,2,0.0
0449003981,2,5.333333333333333
0449004589,2,0.0
044900483X,2,8.0
0449005410,2,0.0
0449005615,2,6.428571428571429
044900578X,2,8.0
0449005836,2,0.0
0449005844,2,10.0
0449005909,2,5.333333333333333
0449005925,2,7.0
0449006344,2,5.0
0449006522,2,8.0
0449006530,2,7.0
0449132471,2,0.0
0449134482,2,9.0
0449144763,2,0.0
0449146650,2,0.0
0449148920,2,0.0
0449149676,2,6.0
0449200981,2,0.0
0449204138,2,10.0
0449204324,2,5.0
0449205193,2,5.0
0449205878,2,0.0
044920703X,2,0.0
0449207420,2,0.0
0449207595,2,5.0
0449207757,2,0.0
0449208133,2,8.0
0449208281,2,8.0
044920846X,2,0.0
0449208559,2,7.0
0449210820,2,10.0
0449211479,2,8.0
0449211835,2,0.0
0449211886,2,5.0
0449211894,2,0.0
0449212602,2,9.5
0449212858,2,10.0
0449213145,2,9.0
0449213358,2,0.0
0449213730,2,10.0
0449213773,2,4.0
0449216403,2,5.0
0449216527,2,9.0
0449218112,2,0.0
0449218473,2,0.0
0449218805,2,0.0
0449219461,2,0.0
0449219615,2,0.0
0449220184,2,0.0
0449221393,2,0.0
0449221482,2,9.0
0449221490,2,0.0
0449221504,2,0.0
0449221849,2,0.0
0449222276,2,0.0
0449223450,2,0.0
0449223795,2,5.0
0449224384,2,9.0
044922452X,2,0.0
0449225046,2,0.0
0449239047,2,6.0
0449245691,2,7.0
0449902803,2,8.0
0449902927,2,0.0
044990542X,2,10.0
044990587X,2,9.0
0449907481,2,2.5
0449907597,2,8.0
0449908496,2,6.0
044990864X,2,5.0
044990928X,2,5.0
0449909824,2,10.0
0449910091,2,6.0
0449910237,2,9.0
0449910857,2,0.0
0449911004,2,7.5
0449911012,2,7.0
0449911160,2,7.0
0449911446,2,6.333333333333333
0449911632,2,6.0
0449911837,2,0.0
0449912558,2,5.666666666666667
0451124995,2,0.0
0451126718,2,9.5
0451137965,2,3.0
0451142497,2,0.0
0451153553,2,7.0
0451154460,2,0.0
0451154967,2,8.0
0451155084,2,0.0
0451156234,2,0.0
0451156609,2,8.0
0451158024,2,0.0
0451159411,2,9.0
0451160193,2,6.0
0451161343,2,7.0
0451163036,2,0.0
0451163494,2,0.0
0451163524,2,10.0
0451163966,2,0.0
0451165209,2,0.0
0451165594,2,7.0
0451166892,2,4.875
0451167783,2,8.0
0451168429,2,8.0
0451168615,2,3.5
0451169514,2,4.0
0451169522,2,0.0
0451170113,2,0.0
0451170822,2,8.0
0451171861,2,8.0
0451172434,2,5.0
0451172817,2,8.5
0451173392,2,6.0
0451174240,2,0.0
0451175190,2,4.0
0451175433,2,3.0
0451176464,2,10.0
0451179188,2,8.0
0451179897,2,6.0
0451179900,2,0.0
0451180240,2,0.0
0451180429,2,2.5
0451180550,2,8.0
0451181379,2,3.0
0451181964,2,8.0
0451183339,2,0.0
0451183665,2,5.333333333333333
0451183746,2,0.0
0451184734,2,4.0
0451184890,2,4.333333333333333
0451184963,2,2.5
0451185145,2,8.0
0451185277,2,6.0
0451185633,2,0.0
0451186281,2,0.0
0451186362,2,4.0
0451186648,2,9.0
0451187415,2,8.0
0451187741,2,0.0
0451187903,2,0.0
0451188454,2,5.0
0451188462,2,4.0
0451188519,2,3.0
0451188969,2,0.0
0451190009,2,0.0
0451190084,2,0.0
0451191706,2,5.333333333333333
0451192001,2,10.0
0451192028,2,0.0
0451193288,2,7.5
0451193881,2,8.0
0451194047,2,0.0
0451194861,2,9.0
0451195671,2,6.0
0451195922,2,7.0
0451196856,2,0.0
0451197003,2,8.0
0451197356,2,0.0
0451198387,2,7.0
0451198638,2,9.0
0451198948,2,6.0
0451198980,2,5.0
0451199332,2,0.0
0451199480,2,2.5
0451199650,2,6.0
0451199685,2,0.0
0451199758,2,8.0
0451200101,2,7.0
0451200799,2,7.0
0451201256,2,7.0
0451201507,2,0.0
0451202244,2,5.0
0451202287,2,7.0
0451202317,2,3.0
0451202341,2,0.0
0451202473,2,8.0
0451202902,2,0.0
0451203054,2,7.0
0451203267,2,8.0
0451203593,2,3.4
0451203771,2,2.0
0451203895,2,2.5
0451203933,2,10.0
0451204115,2,7.5
0451204123,2,0.0
0451204131,2,8.0
0451204530,2,7.0
0451204727,2,9.0
0451204948,2,0.0
0451205421,2,8.0
0451205626,2,8.0
0451205677,2,0.0
0451206711,2,0.0
0451207025,2,7.0
0451207343,2,8.0
0451207521,2,8.0
0451207645,2,0.0
0451207947,2,5.0
0451208080,2,0.0
0451208188,2,0.0
0451208501,2,10.0
0451208765,2,3.5
0451208811,2,7.0
0451209044,2,0.0
045120915X,2,6.0
0451209710,2,9.0
0451209907,2,5.666666666666667
0451210158,2,8.0
0451210182,2,0.0
0451210530,2,7.0
0451210557,2,8.0
0451210611,2,0.0
0451210638,2,2.75
0451210816,2,8.0
0451210980,2,9.0
0451211049,2,0.0
0451211715,2,0.0
0451212169,2,8.0
0451402391,2,9.0
0451403061,2,5.0
0451403703,2,8.0
0451406907,2,7.0
0451407482,2,0.0
0451408683,2,5.0
0451408721,2,8.0
0451408799,2,9.0
0451408888,2,7.0
0451408977,2,0.0
0451409221,2,8.0
0451410084,2,0.0
0451410114,2,7.0
0451410378,2,3.5
0451410491,2,7.0
0451410548,2,7.0
0451410556,2,7.0
0451410610,2,0.0
0451411013,2,0.0
0451411188,2,0.0
0451411277,2,0.0
0451411374,2,0.0
0451411404,2,9.0
0451450124,2,0.0
0451451686,2,8.0
0451452011,2,9.0
0451452615,2,0.0
0451454510,2,0.0
0451454537,2,0.0
0451454561,2,5.0
0451454766,2,0.0
0451456718,2,10.0
0451457781,2,0.0
0451458672,2,8.0
0451458893,2,0.0
0451459067,2,4.333333333333333
0451459172,2,0.0
0451522400,2,0.0
0451522737,2,7.0
0451522796,2,0.0
0451523326,2,8.0
0451523385,2,8.0
0451523415,2,0.0
0451523776,2,9.0
0451524063,2,10.0
0451524640,2,8.0
0451524780,2,0.0
0451524853,2,4.0
0451524934,2,3.2
0451524942,2,0.0
0451525027,2,0.0
0451525256,2,5.0
0451525264,2,0.0
0451525884,2,10.0
0451526279,2,0.0
0451526554,2,8.0
0451526570,2,0.0
0451527011,2,0.0
0451527372,2,0.0
0451625412,2,0.0
0451625889,2,0.0
0451627261,2,8.0
0451628039,2,9.0
0452011558,2,6.0
0452011876,2,10.0
0452257743,2,0.0
0452260116,2,7.333333333333333
0452261368,2,5.0
0452263565,2,0.0
0452264464,2,4.25
0452264790,2,9.0
0452265169,2,0.0
0452267110,2,7.0
0452269652,2,7.0
0452273323,2,0.0
0452274427,2,3.0
0452275008,2,4.0
0452275660,2,10.0
0452275733,2,9.0
0452276322,2,5.0
0452276950,2,0.0
0452277051,2,8.0
0452277337,2,10.0
0452277760,2,0.0
0452279259,2,9.0
0452279488,2,0.0
0452279585,2,0.0
0452280621,2,0.0
0452281032,2,6.0
0452281296,2,8.0
0452281555,2,5.0
0452281679,2,2.5
0452281725,2,0.0
0452281784,2,3.0
0452282128,2,6.0
0452282152,2,4.722222222222222
0452282195,2,0.0
0452282268,2,10.0
0452282276,2,0.0
0452282624,2,0.0
0452282829,2,3.2857142857142856
0452282969,2,9.0
0452283736,2,7.0
0452283795,2,7.0
0452284244,2,9.0
0452284295,2,0.0
0452284430,2,0.0
0452284554,2,8.0
0452284694,2,8.0
0452284902,2,7.0
0460006983,2,0.0
0460011456,2,0.0
046087800X,2,0.0
0465007147,2,5.0
0465019803,2,6.0
0465051391,2,6.0
0465056504,2,0.0
0465086454,2,0.0
0471095702,2,8.0
0471127051,2,0.0
0471238651,2,6.0
0471253111,2,0.0
0471272426,2,10.0
0471298646,2,6.0
0471349976,2,0.0
