,uid,age,country_id
182375,246133,32.0,0
182376,246134,40.0,0
182377,246136,60.0,3
182378,246137,25.0,4
182379,246138,60.0,21
182380,246139,21.0,7
182381,246140,28.0,0
182382,246141,19.0,44
182383,246142,16.0,0
182384,246143,49.0,0
182385,246145,32.0,0
182386,246146,60.0,9
182387,246147,41.0,9
182388,246148,60.0,0
182389,246149,33.0,23
182390,246151,20.0,0
182391,246152,13.0,0
182392,246154,34.0,80
182393,246155,34.0,0
182394,246158,23.0,0
182395,246161,60.0,13
182396,246162,60.0,0
182397,246165,27.0,0
182398,246166,57.0,0
182399,246167,37.0,0
182400,246168,60.0,0
182401,246169,47.0,0
182402,246170,60.0,0
182403,246171,15.0,4
182404,246172,26.0,80
182405,246173,60.0,0
182406,246174,60.0,0
182407,246176,40.0,0
182408,246177,30.0,6
182409,246178,24.0,4
182410,246179,60.0,0
182411,246180,60.0,3
182412,246181,60.0,4
182413,246182,16.0,0
182414,246183,4.0,0
182415,246184,36.0,0
182416,246185,60.0,0
182417,246187,45.0,0
182418,246189,60.0,6
182419,246190,46.0,0
182420,246191,60.0,0
182421,246194,31.0,0
182422,246195,60.0,9
182423,246197,60.0,0
182424,246198,33.0,13
182425,246199,60.0,246699
182426,246200,19.0,3
182427,246202,26.0,0
182428,246203,60.0,4
182429,246204,38.0,7
182430,246206,60.0,3
182431,246208,60.0,246708
182432,246209,60.0,6
182433,246210,60.0,0
182434,246211,22.0,0
182435,246212,60.0,0
182436,246213,60.0,0
182437,246214,38.0,6
182438,246215,60.0,0
182439,246217,60.0,4
182440,246219,60.0,4
182441,246221,32.0,0
182442,246222,32.0,4
182443,246223,32.0,0
182444,246224,60.0,0
182445,246225,34.0,17
182446,246226,60.0,0
182447,246227,60.0,3
182448,246228,51.0,0
182449,246229,38.0,6
182450,246231,60.0,0
182451,246233,60.0,0
182452,246234,64.0,13
182453,246235,21.0,0
182454,246236,60.0,3
182455,246238,60.0,0
182456,246239,33.0,6
182457,246240,55.0,7
182458,246241,60.0,0
182459,246242,28.0,3
182460,246243,60.0,0
182461,246244,60.0,0
182462,246245,27.0,0
182463,246250,42.0,3
182464,246251,31.0,0
182465,246252,41.0,4
182466,246253,60.0,4
182467,246254,60.0,13
182468,246255,60.0,13
182469,246256,22.0,13
182470,246259,60.0,246759
182471,246260,60.0,0
182472,246262,20.0,0
182473,246263,20.0,0
182474,246265,51.0,9
182475,246266,19.0,20
182476,246267,50.0,13
182477,246270,25.0,0
182478,246271,42.0,4
182479,246272,60.0,0
182480,246273,25.0,13
182481,246274,29.0,0
182482,246275,24.0,42
182483,246276,17.0,0
182484,246277,38.0,13
182485,246278,60.0,13
182486,246279,36.0,0
182487,246280,31.0,0
182488,246281,60.0,0
182489,246283,43.0,0
182490,246284,21.0,5
182491,246285,36.0,0
182492,246286,60.0,88
182493,246288,22.0,10
182494,246289,23.0,10
182495,246290,24.0,2
182496,246291,20.0,76
182497,246292,60.0,76
182498,246294,60.0,0
182499,246295,60.0,6
182500,246296,60.0,0
182501,246297,60.0,0
182502,246298,28.0,3
182503,246300,46.0,9
182504,246301,21.0,20
182505,246303,19.0,10
182506,246305,60.0,0
182507,246306,38.0,0
182508,246308,46.0,4
182509,246309,31.0,17
182510,246310,60.0,0
182511,246314,60.0,0
182512,246315,60.0,0
182513,246316,22.0,9
182514,246321,60.0,0
182515,246322,27.0,4
182516,246323,28.0,0
182517,246324,60.0,76
182518,246325,29.0,6
182519,246327,52.0,4
182520,246330,34.0,9
182521,246332,60.0,0
182522,246334,30.0,3
182523,246336,32.0,0
182524,246337,35.0,50
182525,246338,33.0,0
182526,246339,19.0,17
182527,246340,33.0,14
182528,246341,60.0,9
182529,246342,30.0,0
182530,246344,43.0,0
182531,246345,21.0,5
182532,246346,29.0,13
182533,246347,34.0,62
182534,246348,33.0,4
182535,246349,60.0,0
182536,246351,60.0,9
182537,246352,29.0,0
182538,246353,60.0,0
182539,246355,60.0,16
182540,246356,36.0,13
182541,246357,34.0,6
182542,246359,60.0,4
182543,246360,0.0,17
182544,246361,25.0,6
182545,246362,42.0,6
182546,246363,60.0,50
182547,246364,25.0,5
182548,246365,33.0,0
182549,246367,31.0,9
182550,246369,18.0,32
182551,246370,45.0,4
182552,246371,25.0,0
182553,246374,60.0,0
182554,246377,32.0,0
182555,246378,37.0,0
182556,246379,43.0,0
182557,246381,60.0,0
182558,246382,46.0,0
182559,246383,60.0,0
182560,246385,60.0,0
182561,246386,52.0,0
182562,246387,33.0,0
182563,246389,60.0,0
182564,246391,60.0,0
182565,246392,40.0,0
182566,246393,60.0,0
182567,246394,42.0,0
182568,246395,40.0,0
182569,246397,60.0,31
182570,246399,19.0,18
182571,246401,60.0,0
182572,246402,38.0,0
182573,246404,19.0,5
182574,246406,53.0,0
182575,246407,30.0,0
182576,246410,60.0,6
182577,246413,22.0,60
182578,246414,42.0,0
182579,246415,60.0,0
182580,246416,60.0,3
182581,246417,29.0,6
182582,246419,60.0,9
182583,246420,60.0,0
182584,246421,32.0,0
182585,246422,20.0,0
182586,246423,14.0,4
182587,246424,37.0,0
182588,246425,24.0,21
182589,246426,60.0,0
182590,246428,37.0,0
182591,246430,60.0,0
182592,246431,60.0,0
182593,246432,23.0,4
182594,246434,24.0,0
182595,246435,60.0,6
182596,246436,60.0,0
182597,246438,29.0,6
182598,246440,28.0,0
182599,246441,60.0,0
182600,246442,60.0,0
182601,246443,44.0,0
182602,246444,60.0,6
182603,246445,50.0,4
182604,246446,60.0,6
182605,246450,30.0,0
182606,246451,40.0,0
182607,246452,41.0,6
182608,246453,60.0,6
182609,246454,60.0,0
182610,246455,60.0,3
182611,246457,60.0,6
182612,246458,40.0,0
182613,246460,43.0,0
182614,246461,22.0,6
182615,246462,60.0,0
182616,246463,60.0,246963
182617,246466,41.0,0
182618,246467,60.0,0
182619,246469,58.0,0
182620,246471,2.0,0
182621,246472,60.0,3
182622,246473,19.0,246973
182623,246476,12.0,4
182624,246477,23.0,0
182625,246479,28.0,9
182626,246480,60.0,6
182627,246481,60.0,0
182628,246482,35.0,13
182629,246484,60.0,0
182630,246485,33.0,2
182631,246486,29.0,9
182632,246487,28.0,3
182633,246488,60.0,0
182634,246489,32.0,0
182635,246491,35.0,6
182636,246492,60.0,111
182637,246493,19.0,6
182638,246494,43.0,0
182639,246496,33.0,4
182640,246497,60.0,246997
182641,246498,25.0,20
182642,246499,60.0,0
182643,246500,52.0,0
182644,246501,60.0,3
182645,246503,60.0,3
182646,246504,28.0,4
182647,246505,27.0,4
182648,246506,28.0,4
182649,246508,60.0,0
182650,246509,51.0,247009
182651,246510,43.0,0
182652,246511,60.0,0
182653,246514,35.0,0
182654,246515,32.0,0
182655,246517,24.0,20
182656,246518,22.0,0
182657,246519,60.0,0
182658,246521,60.0,0
182659,246523,46.0,3
182660,246524,60.0,4
182661,246525,26.0,9
182662,246527,30.0,3
182663,246530,19.0,9
182664,246532,39.0,0
182665,246533,60.0,0
182666,246536,41.0,5
182667,246538,60.0,0
182668,246539,29.0,9
182669,246540,39.0,9
182670,246541,34.0,4
182671,246542,38.0,13
182672,246543,34.0,0
182673,246544,25.0,72
182674,246545,24.0,5
182675,246546,60.0,0
182676,246547,60.0,0
182677,246548,33.0,0
182678,246549,37.0,6
182679,246550,38.0,0
182680,246551,60.0,3
182681,246552,60.0,13
182682,246553,60.0,13
182683,246554,40.0,0
182684,246555,1.0,0
182685,246556,36.0,0
182686,246557,60.0,0
182687,246559,50.0,0
182688,246562,60.0,3
182689,246563,29.0,0
182690,246564,31.0,0
182691,246567,60.0,4
182692,246568,36.0,0
182693,246569,28.0,0
182694,246570,43.0,30
182695,246571,60.0,0
182696,246572,41.0,0
182697,246573,28.0,0
182698,246574,23.0,5
182699,246575,60.0,0
182700,246576,40.0,0
182701,246577,27.0,0
182702,246579,22.0,0
182703,246580,60.0,0
182704,246583,20.0,0
182705,246584,60.0,0
182706,246585,60.0,0
182707,246588,42.0,48
182708,246589,23.0,492
182709,246592,60.0,4
182710,246594,33.0,247094
182711,246595,60.0,0
182712,246596,60.0,0
182713,246599,53.0,6
182714,246600,34.0,5
182715,246601,27.0,247101
182716,246602,63.0,0
182717,246603,60.0,21
182718,246604,54.0,6
182719,246605,60.0,0
182720,246606,22.0,9
182721,246607,60.0,0
182722,246608,26.0,13
182723,246609,20.0,275
182724,246611,60.0,3
182725,246612,36.0,0
182726,246613,35.0,11
182727,246614,60.0,0
182728,246615,60.0,0
182729,246616,41.0,0
182730,246618,60.0,0
182731,246619,22.0,26
182732,246620,15.0,0
182733,246622,63.0,3
182734,246623,60.0,20
182735,246625,55.0,0
182736,246626,60.0,6
182737,246627,37.0,0
182738,246628,17.0,3
182739,246629,60.0,0
182740,246632,60.0,0
182741,246633,33.0,17
182742,246635,60.0,0
182743,246637,22.0,3
182744,246638,46.0,5
182745,246639,58.0,0
182746,246640,16.0,0
182747,246641,40.0,0
182748,246642,51.0,9
182749,246644,60.0,0
182750,246645,60.0,0
182751,246647,24.0,0
182752,246648,31.0,0
182753,246650,27.0,0
182754,246651,48.0,5
182755,246652,15.0,46
182756,246653,60.0,13
182757,246654,25.0,34
182758,246656,34.0,0
182759,246657,26.0,4
182760,246658,39.0,3
182761,246659,24.0,5
182762,246660,29.0,6
182763,246661,39.0,7
182764,246662,19.0,5
182765,246663,40.0,7
182766,246664,25.0,1
182767,246665,26.0,4
182768,246666,28.0,3
182769,246667,24.0,247167
182770,246669,20.0,5
182771,246670,60.0,0
182772,246672,31.0,9
182773,246673,63.0,107
182774,246674,22.0,23
182775,246675,20.0,5
182776,246676,60.0,4
182777,246677,27.0,13
182778,246680,52.0,0
182779,246681,26.0,0
182780,246683,60.0,0
182781,246684,33.0,5
182782,246685,20.0,9
182783,246686,19.0,5
182784,246688,19.0,0
182785,246689,19.0,87
182786,246690,60.0,10
182787,246692,26.0,22
182788,246693,27.0,74
182789,246694,60.0,9
182790,246695,35.0,9
182791,246697,33.0,9
182792,246698,60.0,9
182793,246699,60.0,9
182794,246700,60.0,9
182795,246701,60.0,42
182796,246702,60.0,9
182797,246703,30.0,5
182798,246704,60.0,0
182799,246705,60.0,6
182800,246706,31.0,3
182801,246707,37.0,3
182802,246708,22.0,4
182803,246712,19.0,0
182804,246714,31.0,6
182805,246717,35.0,4
182806,246718,20.0,0
182807,246719,60.0,266
182808,246721,34.0,0
182809,246723,21.0,11
182810,246724,34.0,0
182811,246725,19.0,2
182812,246726,60.0,0
182813,246727,60.0,0
182814,246728,27.0,18
182815,246729,60.0,17
182816,246731,22.0,42
182817,246732,43.0,0
182818,246733,60.0,0
182819,246736,35.0,0
182820,246737,28.0,3
182821,246738,21.0,0
182822,246739,34.0,0
182823,246741,60.0,0
182824,246742,39.0,3
182825,246743,26.0,2
182826,246744,60.0,9
182827,246746,31.0,4
182828,246747,30.0,50
182829,246748,29.0,5
182830,246749,32.0,13
182831,246751,45.0,47
182832,246752,31.0,0
182833,246753,60.0,9
182834,246754,14.0,4
182835,246755,14.0,4
182836,246756,47.0,9
182837,246760,60.0,6
182838,246761,60.0,6
182839,246762,60.0,106
182840,246763,26.0,9
182841,246764,23.0,3
182842,246767,44.0,0
182843,246768,60.0,0
182844,246769,60.0,3
182845,246770,60.0,4
182846,246771,60.0,0
182847,246772,34.0,0
182848,246773,28.0,5
182849,246774,61.0,5
182850,246777,27.0,5
182851,246778,60.0,30
182852,246780,42.0,0
182853,246781,60.0,9
182854,246784,43.0,4
182855,246785,60.0,9
182856,246786,50.0,9
182857,246787,22.0,9
182858,246788,41.0,9
182859,246789,35.0,9
182860,246790,60.0,0
182861,246791,60.0,42
182862,246792,50.0,9
182863,246795,60.0,9
182864,246796,60.0,0
182865,246799,26.0,0
182866,246800,60.0,56
182867,246803,60.0,26
182868,246804,31.0,6
182869,246805,60.0,0
182870,246806,30.0,0
182871,246807,40.0,0
182872,246808,60.0,0
182873,246809,60.0,13
182874,246810,25.0,0
182875,246811,34.0,3
182876,246812,34.0,0
182877,246813,60.0,48
182878,246814,60.0,0
182879,246815,60.0,0
182880,246816,17.0,28
182881,246817,25.0,28
182882,246818,22.0,103
182883,246819,60.0,0
182884,246821,33.0,6
182885,246822,60.0,247322
182886,246824,14.0,0
182887,246826,26.0,4
182888,246827,16.0,0
182889,246829,30.0,6
182890,246830,20.0,0
182891,246831,60.0,4
182892,246832,37.0,3
182893,246833,60.0,0
182894,246834,31.0,4
182895,246835,20.0,6
182896,246836,21.0,3
182897,246838,60.0,6
182898,246839,60.0,0
182899,246841,27.0,3
182900,246843,33.0,6
182901,246844,60.0,6
182902,246845,20.0,0
182903,246847,60.0,0
182904,246848,60.0,6
182905,246850,26.0,13
182906,246851,32.0,6
182907,246852,20.0,71
182908,246853,60.0,247353
182909,246855,29.0,0
182910,246856,33.0,11
182911,246857,26.0,4
182912,246858,29.0,1
182913,246859,35.0,9
182914,246860,29.0,0
182915,246861,60.0,9
182916,246862,60.0,28
182917,246864,60.0,0
182918,246865,60.0,9
182919,246866,60.0,6
182920,246867,17.0,6
182921,246868,26.0,5
182922,246869,60.0,9
182923,246870,60.0,9
182924,246871,39.0,76
182925,246872,57.0,0
182926,246873,60.0,0
182927,246875,48.0,0
182928,246877,60.0,13
182929,246878,60.0,0
182930,246879,60.0,3
182931,246880,53.0,0
182932,246881,21.0,11
182933,246882,60.0,13
182934,246883,27.0,0
182935,246884,59.0,6
182936,246885,60.0,14
182937,246886,60.0,0
182938,246887,45.0,0
182939,246888,60.0,9
182940,246889,25.0,9
182941,246891,60.0,17
182942,246892,17.0,6
182943,246893,45.0,5
182944,246894,28.0,9
182945,246896,29.0,11
182946,246897,48.0,5
182947,246900,60.0,0
182948,246901,34.0,0
182949,246902,60.0,0
182950,246904,34.0,5
182951,246905,60.0,0
182952,246906,54.0,3
182953,246909,62.0,42
182954,246912,60.0,0
182955,246913,60.0,0
182956,246914,60.0,0
182957,246916,78.0,3
182958,246917,60.0,6
182959,246918,35.0,0
182960,246919,33.0,9
182961,246920,60.0,4
182962,246922,23.0,5
182963,246923,24.0,0
182964,246925,14.0,0
182965,246926,28.0,2
182966,246927,29.0,21
182967,246928,60.0,47
182968,246930,20.0,5
182969,246931,60.0,0
182970,246932,60.0,0
182971,246934,19.0,5
182972,246935,36.0,13
182973,246936,33.0,9
182974,246937,60.0,0
182975,246938,60.0,0
182976,246939,60.0,3
182977,246941,28.0,6
182978,246942,58.0,0
182979,246943,22.0,25
182980,246946,60.0,0
182981,246948,46.0,106
182982,246949,60.0,13
182983,246950,60.0,13
182984,246951,60.0,3
182985,246955,60.0,31
182986,246957,15.0,4
182987,246958,60.0,0
182988,246961,60.0,6
182989,246962,18.0,3
182990,246965,32.0,0
182991,246966,22.0,6
182992,246967,60.0,247467
182993,246970,29.0,0
182994,246971,29.0,0
182995,246972,60.0,0
182996,246973,29.0,3
182997,246974,30.0,0
182998,246975,34.0,9
182999,246976,52.0,0
183000,246977,38.0,14
183001,246978,57.0,0
183002,246979,35.0,6
183003,246981,29.0,0
183004,246982,42.0,0
183005,246984,59.0,0
183006,246985,32.0,0
183007,246988,60.0,0
183008,246989,60.0,0
183009,246990,24.0,0
183010,246991,29.0,32
183011,246992,60.0,6
183012,246993,60.0,0
183013,246994,49.0,3
183014,246996,29.0,0
183015,246997,59.0,6
183016,246998,22.0,4
183017,246999,60.0,103
183018,247000,60.0,0
183019,247001,20.0,0
183020,247003,60.0,0
183021,247004,58.0,3
183022,247005,60.0,119
183023,247006,60.0,76
183024,247007,60.0,16
183025,247008,41.0,5
183026,247009,60.0,0
183027,247011,60.0,0
183028,247013,60.0,4
183029,247014,29.0,0
183030,247015,36.0,247515
183031,247018,60.0,0
183032,247019,60.0,0
183033,247020,28.0,6
183034,247022,60.0,3
183035,247023,16.0,0
183036,247025,13.0,0
183037,247026,60.0,0
183038,247027,48.0,4
183039,247029,60.0,247529
183040,247031,30.0,0
183041,247032,29.0,0
183042,247035,60.0,18
183043,247036,45.0,6
183044,247037,60.0,4
183045,247038,32.0,0
183046,247039,60.0,0
183047,247042,39.0,5
183048,247043,60.0,6
183049,247044,31.0,6
183050,247046,38.0,42
183051,247047,28.0,5
183052,247048,49.0,43
183053,247049,60.0,13
183054,247050,26.0,2
183055,247051,60.0,0
183056,247052,69.0,13
183057,247054,56.0,0
183058,247056,60.0,0
183059,247058,60.0,0
183060,247059,60.0,0
183061,247061,28.0,9
183062,247062,32.0,0
183063,247065,60.0,0
183064,247068,60.0,0
183065,247069,60.0,2
183066,247070,60.0,2
183067,247072,35.0,0
183068,247073,44.0,3
183069,247074,32.0,7
183070,247075,32.0,0
183071,247077,60.0,0
183072,247080,64.0,4
183073,247081,42.0,0
183074,247085,22.0,50
183075,247086,60.0,80
183076,247087,20.0,0
183077,247089,60.0,0
183078,247090,38.0,0
183079,247092,60.0,0
183080,247093,46.0,3
183081,247094,60.0,0
183082,247095,60.0,9
183083,247096,15.0,0
183084,247100,65.0,0
183085,247101,60.0,0
183086,247103,41.0,0
183087,247104,60.0,0
183088,247106,55.0,0
183089,247107,28.0,6
183090,247109,42.0,4
183091,247110,26.0,9
183092,247111,60.0,13
183093,247113,17.0,10
183094,247115,21.0,28
183095,247116,29.0,28
183096,247117,21.0,6
183097,247118,21.0,7
183098,247119,60.0,0
183099,247120,44.0,0
183100,247122,26.0,16
183101,247123,25.0,16
183102,247124,29.0,31
183103,247126,24.0,13
183104,247127,27.0,13
183105,247128,70.0,0
183106,247131,27.0,247631
183107,247137,60.0,0
183108,247138,39.0,5
183109,247139,33.0,9
183110,247142,60.0,13
183111,247144,46.0,6
183112,247145,32.0,3
183113,247147,19.0,6
183114,247148,32.0,5
183115,247149,55.0,4
183116,247150,60.0,4
183117,247152,51.0,0
183118,247153,25.0,0
183119,247154,52.0,0
183120,247155,39.0,0
183121,247157,60.0,62
183122,247160,38.0,6
183123,247162,29.0,62
183124,247163,26.0,0
183125,247164,60.0,0
183126,247167,26.0,5
183127,247169,60.0,3
183128,247170,38.0,6
183129,247171,29.0,3
183130,247172,60.0,2
183131,247173,26.0,13
183132,247174,0.0,247674
183133,247177,33.0,20
183134,247178,16.0,183
183135,247179,32.0,3
183136,247181,60.0,16
183137,247184,25.0,18
183138,247185,24.0,33
183139,247187,60.0,0
183140,247188,60.0,3
183141,247190,46.0,0
183142,247191,23.0,0
183143,247192,60.0,0
183144,247193,30.0,0
183145,247194,31.0,14
183146,247195,17.0,17
183147,247196,29.0,0
183148,247197,60.0,0
183149,247198,60.0,250
183150,247199,60.0,0
183151,247200,50.0,4
183152,247202,60.0,0
183153,247203,60.0,0
183154,247204,60.0,13
183155,247205,34.0,0
183156,247207,60.0,5
183157,247209,36.0,0
183158,247214,38.0,9
183159,247215,60.0,9
183160,247216,26.0,9
183161,247217,31.0,4
183162,247218,28.0,5
183163,247219,48.0,0
183164,247221,60.0,0
183165,247222,26.0,0
183166,247223,60.0,6
183167,247224,21.0,4
183168,247225,21.0,17
183169,247226,60.0,0
183170,247227,60.0,71
183171,247229,60.0,0
183172,247230,50.0,6
183173,247231,63.0,0
183174,247232,18.0,0
183175,247233,30.0,0
183176,247234,25.0,0
183177,247235,26.0,0
183178,247236,38.0,0
183179,247237,20.0,0
183180,247239,42.0,0
183181,247242,32.0,4
183182,247243,60.0,0
183183,247244,60.0,0
183184,247245,60.0,0
183185,247246,60.0,0
183186,247247,40.0,3
183187,247249,60.0,3
183188,247250,33.0,9
183189,247252,60.0,0
183190,247253,60.0,0
183191,247254,24.0,0
183192,247255,60.0,0
183193,247256,19.0,6
183194,247257,38.0,5
183195,247258,38.0,5
183196,247259,28.0,4
183197,247260,60.0,3
183198,247261,14.0,9
183199,247263,21.0,43
183200,247264,28.0,0
183201,247265,14.0,0
183202,247267,24.0,29
183203,247270,20.0,0
183204,247272,24.0,0
183205,247274,42.0,4
183206,247275,60.0,0
183207,247276,60.0,0
183208,247277,60.0,4
183209,247279,60.0,5
183210,247280,60.0,0
183211,247282,26.0,0
183212,247283,47.0,34
183213,247284,30.0,42
183214,247285,60.0,42
183215,247286,60.0,75
183216,247289,60.0,0
183217,247290,55.0,4
183218,247291,28.0,20
183219,247292,60.0,0
183220,247294,33.0,4
183221,247296,56.0,4
183222,247298,60.0,9
183223,247299,24.0,9
183224,247300,16.0,5
183225,247303,22.0,28
183226,247304,53.0,0
183227,247305,60.0,6
183228,247306,45.0,0
183229,247307,60.0,9
183230,247308,32.0,9
183231,247309,29.0,9
183232,247310,60.0,0
183233,247311,19.0,0
183234,247312,29.0,3
183235,247313,60.0,6
183236,247314,60.0,0
183237,247315,56.0,247815
183238,247317,19.0,0
183239,247318,28.0,0
183240,247319,24.0,6
183241,247321,60.0,0
183242,247323,60.0,0
183243,247324,43.0,0
183244,247325,60.0,13
183245,247328,60.0,0
183246,247329,60.0,13
183247,247330,29.0,13
183248,247331,36.0,13
183249,247333,26.0,7
183250,247334,29.0,5
183251,247336,20.0,0
183252,247337,24.0,5
183253,247338,20.0,6
183254,247339,60.0,13
183255,247340,39.0,13
183256,247341,32.0,13
183257,247342,22.0,7
183258,247343,25.0,151
183259,247344,60.0,0
183260,247345,60.0,13
183261,247346,44.0,0
183262,247347,60.0,20
183263,247348,60.0,0
183264,247351,60.0,13
183265,247352,31.0,3
183266,247354,60.0,0
183267,247355,55.0,6
183268,247356,44.0,0
183269,247360,60.0,0
183270,247361,60.0,0
183271,247362,33.0,0
183272,247363,60.0,0
183273,247364,60.0,0
183274,247365,36.0,10
183275,247366,31.0,130
183276,247367,60.0,0
183277,247368,27.0,7
183278,247369,60.0,0
183279,247370,60.0,18
183280,247372,60.0,493
183281,247373,16.0,5
183282,247374,60.0,13
183283,247375,19.0,4
183284,247376,60.0,4
183285,247378,60.0,0
183286,247380,53.0,3
183287,247381,27.0,13
183288,247382,37.0,3
183289,247383,25.0,3
183290,247384,14.0,0
183291,247385,21.0,43
183292,247386,60.0,6
183293,247387,25.0,7
183294,247389,39.0,14
183295,247390,18.0,0
183296,247392,20.0,13
183297,247393,22.0,20
183298,247394,30.0,56
183299,247395,27.0,7
183300,247396,25.0,13
183301,247397,0.0,3
183302,247398,32.0,13
183303,247399,60.0,13
183304,247400,25.0,13
183305,247401,18.0,5
183306,247402,22.0,5
183307,247403,27.0,7
183308,247405,60.0,3
183309,247406,60.0,76
183310,247407,60.0,64
183311,247408,60.0,13
183312,247409,19.0,5
183313,247410,19.0,57
183314,247411,57.0,0
183315,247412,60.0,13
183316,247413,36.0,5
183317,247415,54.0,0
183318,247416,28.0,0
183319,247417,18.0,5
183320,247418,47.0,5
183321,247419,31.0,0
183322,247420,60.0,0
183323,247421,36.0,0
183324,247422,43.0,6
183325,247424,60.0,0
183326,247425,19.0,14
183327,247426,60.0,0
183328,247427,36.0,4
183329,247428,60.0,6
183330,247430,60.0,0
183331,247431,60.0,0
183332,247432,19.0,0
183333,247433,45.0,0
183334,247434,33.0,9
183335,247435,60.0,0
183336,247436,80.0,0
183337,247438,40.0,0
183338,247439,60.0,6
183339,247440,35.0,0
183340,247441,23.0,0
183341,247442,50.0,0
183342,247443,60.0,13
183343,247445,25.0,0
183344,247446,35.0,0
183345,247448,26.0,31
183346,247450,39.0,3
183347,247451,31.0,9
183348,247452,13.0,0
183349,247453,33.0,5
183350,247456,22.0,38
183351,247458,14.0,57
183352,247459,30.0,16
183353,247460,29.0,5
183354,247462,60.0,30
183355,247463,60.0,109
183356,247465,26.0,62
183357,247466,43.0,101
183358,247467,23.0,13
183359,247468,26.0,13
183360,247470,23.0,0
183361,247472,58.0,0
183362,247473,60.0,9
183363,247477,20.0,16
183364,247478,60.0,0
183365,247481,53.0,17
183366,247482,60.0,0
183367,247483,60.0,0
183368,247484,34.0,5
183369,247485,35.0,0
183370,247487,47.0,247987
183371,247489,49.0,6
183372,247491,60.0,0
183373,247492,60.0,4
183374,247493,49.0,0
183375,247494,60.0,4
183376,247496,60.0,0
183377,247497,60.0,0
183378,247501,65.0,0
183379,247502,25.0,9
183380,247503,60.0,0
183381,247504,44.0,0
183382,247505,26.0,13
183383,247506,38.0,9
183384,247507,30.0,5
183385,247508,24.0,0
183386,247509,37.0,5
183387,247510,60.0,4
183388,247511,29.0,3
183389,247512,60.0,0
183390,247513,21.0,3
183391,247514,29.0,0
183392,247515,27.0,6
183393,247516,34.0,0
183394,247519,30.0,6
183395,247522,43.0,148
183396,247523,60.0,57
183397,247524,60.0,3
183398,247525,17.0,38
183399,247526,60.0,13
183400,247528,50.0,6
183401,247529,60.0,13
183402,247530,17.0,38
183403,247531,16.0,57
183404,247532,48.0,9
183405,247533,32.0,14
183406,247534,60.0,0
183407,247535,39.0,0
183408,247536,33.0,0
183409,247538,39.0,0
183410,247539,60.0,0
183411,247540,18.0,0
183412,247541,60.0,29
183413,247542,19.0,0
183414,247543,31.0,0
183415,247544,27.0,6
183416,247545,60.0,0
183417,247547,48.0,0
183418,247548,33.0,0
183419,247549,20.0,6
183420,247550,62.0,3
183421,247551,35.0,4
183422,247553,36.0,3
183423,247554,49.0,6
183424,247555,15.0,0
183425,247556,60.0,13
183426,247557,48.0,0
183427,247558,60.0,0
183428,247561,60.0,13
183429,247562,4.0,9
183430,247563,31.0,14
183431,247565,60.0,6
183432,247566,60.0,0
183433,247567,24.0,11
183434,247568,17.0,0
183435,247569,60.0,0
183436,247570,50.0,0
183437,247571,60.0,0
183438,247573,18.0,0
183439,247576,14.0,4
183440,247578,60.0,0
183441,247579,60.0,6
183442,247580,24.0,6
183443,247581,60.0,9
183444,247584,60.0,0
183445,247587,60.0,4
183446,247588,41.0,0
183447,247589,60.0,9
183448,247591,60.0,0
183449,247592,60.0,0
183450,247594,57.0,0
183451,247596,60.0,17
183452,247597,60.0,0
183453,247598,60.0,0
183454,247599,50.0,0
183455,247600,60.0,6
183456,247601,60.0,0
183457,247602,60.0,0
183458,247605,46.0,0
183459,247606,19.0,0
183460,247607,60.0,0
183461,247608,53.0,0
183462,247610,22.0,6
183463,247612,54.0,0
183464,247613,60.0,4
183465,247614,60.0,0
183466,247615,16.0,6
183467,247616,24.0,6
183468,247617,60.0,0
183469,247618,60.0,0
183470,247619,59.0,0
183471,247620,15.0,16
183472,247622,32.0,30
183473,247623,39.0,0
183474,247624,26.0,269
183475,247627,60.0,0
183476,247629,60.0,0
183477,247631,60.0,3
183478,247632,60.0,0
183479,247633,43.0,3
183480,247634,31.0,0
183481,247635,33.0,0
183482,247636,23.0,71
183483,247637,26.0,5
183484,247640,60.0,114
183485,247641,60.0,6
183486,247642,60.0,3
183487,247644,60.0,0
183488,247645,60.0,0
183489,247646,60.0,3
183490,247647,34.0,0
183491,247648,38.0,6
183492,247651,50.0,6
183493,247653,60.0,0
183494,247654,60.0,10
183495,247655,26.0,3
183496,247658,33.0,3
183497,247659,60.0,13
183498,247660,46.0,4
183499,247661,60.0,31
183500,247662,29.0,0
183501,247663,66.0,0
183502,247665,26.0,9
183503,247666,60.0,0
183504,247667,60.0,0
183505,247668,60.0,0
183506,247670,60.0,6
183507,247671,61.0,0
183508,247672,18.0,3
183509,247673,18.0,3
183510,247675,50.0,0
183511,247676,29.0,10
183512,247678,28.0,0
183513,247679,60.0,0
183514,247680,60.0,0
183515,247681,60.0,0
183516,247682,19.0,10
183517,247684,18.0,0
183518,247686,60.0,0
183519,247687,58.0,0
183520,247688,14.0,4
183521,247689,34.0,248189
183522,247690,60.0,0
183523,247692,23.0,9
183524,247694,60.0,0
183525,247695,16.0,4
183526,247697,42.0,9
183527,247698,60.0,13
183528,247699,60.0,6
183529,247700,56.0,0
183530,247701,28.0,5
183531,247702,20.0,55
183532,247703,40.0,0
183533,247704,60.0,0
183534,247705,23.0,6
183535,247706,43.0,0
183536,247707,28.0,4
183537,247708,60.0,248208
183538,247709,60.0,0
