User_ID,Age,Country,Country_ID,cluster
259733,33,sweden,42,2
259737,3,usa,0,2
259738,40,usa,0,1
259739,119,croatia,74,0
259740,9,usa,0,2
259742,32,usa,0,2
259743,48,usa,0,1
259747,61,australia,4,1
259748,40,usa,0,1
259749,26,usa,0,2
259750,15,usa,0,2
259751,74,united kingdom,3,1
259752,109,united kingdom,3,0
259753,52,canada,6,1
259754,30,usa,0,2
259755,101,usa,0,0
259756,30,usa,0,2
259759,42,usa,0,1
259760,30,united kingdom,3,2
259761,74,canada,6,1
259763,42,germany,9,1
259765,19,usa,0,2
259766,19,spain,5,2
259769,119,poland,60,0
259770,15,usa,0,2
259772,34,usa,0,2
259773,117,new zealand,17,0
259774,41,poland,60,1
259776,34,united kingdom,3,2
259777,25,australia,4,2
259779,66,canada,6,1
259780,39,usa,0,1
259781,99,italy,13,0
259782,28,germany,9,2
259783,40,spain,5,1
259787,60,portugal,2,1
259790,24,france,20,2
259791,27,united kingdom,3,2
259794,22,usa,0,2
259795,23,canada,6,2
259796,29,italy,13,2
259797,23,spain,5,2
259798,29,canada,6,2
259799,117,usa,0,0
259801,70,usa,0,1
259802,28,spain,5,2
259803,49,canada,6,1
259804,32,usa,0,2
259805,33,usa,0,2
259808,31,united kingdom,3,2
259809,7,,8,2
259811,16,usa,0,2
259813,30,usa,0,2
259814,78,usa,0,0
259815,13,united kingdom,3,2
259816,52,usa,0,1
259818,2,usa,0,2
259819,7,united kingdom,3,2
259820,6,australia,4,2
259821,48,australia,4,1
259822,29,united kingdom,3,2
259823,26,usa,0,2
259824,32,usa,0,2
259826,94,italy,13,0
259827,14,usa,0,2
259828,75,mexico,10,0
259831,43,germany,9,1
259832,53,usa,0,1
259833,8,usa,0,2
259834,28,united kingdom,3,2
259835,57,usa,0,1
259839,63,new zealand,17,1
259840,27,usa,0,2
259841,25,canada,6,2
259842,58,australia,4,1
259843,27,canada,6,2
259845,13,usa,0,2
259846,55,usa,0,1
259847,31,canada,6,2
259848,46,usa,0,1
259851,45,usa,0,1
259853,32,france,20,2
259854,11,usa,0,2
259855,14,australia,4,2
259857,25,usa,0,2
259858,46,usa,0,1
259859,35,united kingdom,3,2
259860,41,australia,4,1
259861,95,usa,0,0
259862,30,denmark,29,2
259863,87,usa,0,0
259864,32,usa,0,2
259865,33,united kingdom,3,2
259866,47,usa,0,1
259867,81,romania,57,0
259868,87,usa,0,0
259870,50,usa,0,1
259871,57,usa,0,1
259872,115,usa,0,0
259873,102,usa,0,0
259874,38,usa,0,2
259875,104,usa,0,0
259876,50,usa,0,1
259877,18,usa,0,2
259878,26,usa,0,2
259879,40,spain,5,1
259880,17,canada,6,2
259881,62,usa,0,1
259882,20,china,11,2
259883,35,usa,0,2
259884,34,germany,9,2
259885,46,usa,0,1
259887,42,usa,0,1
259888,29,spain,5,2
259889,84,usa,0,0
259891,26,usa,0,2
259892,31,usa,0,2
259893,15,,8,2
259894,41,spain,5,1
259895,50,usa,0,1
259897,37,usa,0,2
259899,93,ireland,62,0
259900,23,germany,9,2
259902,16,usa,0,2
259903,64,usa,0,1
259904,51,sweden,42,1
259905,93,usa,0,0
259907,74,usa,0,1
259908,36,portugal,2,2
259909,46,usa,0,1
259910,22,spain,5,2
259912,106,usa,0,0
259913,50,usa,0,1
259915,24,germany,9,2
259917,30,italy,13,2
259918,11,usa,0,2
259919,38,greece,34,2
259921,22,spain,5,2
259922,16,usa,0,2
259923,18,usa,0,2
259924,71,usa,0,1
259925,59,italy,13,1
259926,36,argentina,43,2
259927,15,usa,0,2
259929,48,usa,0,1
259931,27,taiwan,40,2
259932,14,usa,0,2
259933,19,france,20,2
259934,54,germany,9,1
259935,19,portugal,2,2
259936,38,usa,0,2
259938,40,canada,6,1
259940,29,,8,2
259941,23,germany,9,2
259943,22,united kingdom,3,2
259944,83,united kingdom,3,0
259946,41,usa,0,1
259947,10,usa,0,2
259948,24,united kingdom,3,2
259950,29,,8,2
259951,26,usa,0,2
259952,113,usa,0,0
259953,70,canada,6,1
259954,120,italy,13,0
259955,28,spain,5,2
259956,112,united kingdom,3,0
259957,16,usa,0,2
259958,2,canada,6,2
259960,43,australia,4,1
259961,115,portugal,2,0
259963,30,brazil,7,2
259965,111,slovenia,22,0
259966,26,canada,6,2
259967,26,argentina,43,2
259968,42,mexico,10,1
259969,101,italy,13,0
259970,83,sweden,42,0
259971,62,germany,9,1
259972,44,sweden,42,1
259975,74,usa,0,1
259978,14,germany,9,2
259979,65,canada,6,1
259980,31,usa,0,2
259981,45,usa,0,1
259982,26,united kingdom,3,2
259983,26,usa,0,2
259984,38,usa,0,2
259985,40,canada,6,1
259987,30,canada,6,2
259990,12,usa,0,2
259991,15,usa,0,2
259992,28,new zealand,17,2
259993,29,usa,0,2
259995,44,usa,0,1
259996,1,usa,0,2
259997,28,usa,0,2
259999,35,australia,4,2
260000,21,canada,6,2
260001,6,usa,0,2
260002,67,usa,0,1
260003,102,italy,13,0
260004,75,usa,0,0
260005,33,germany,9,2
260007,94,usa,0,0
260008,38,united kingdom,3,2
260011,34,usa,0,2
260012,50,italy,13,1
260013,17,italy,13,2
260015,89,mexico,10,0
260016,94,italy,13,0
260017,28,canada,6,2
260018,27,united kingdom,3,2
260019,40,usa,0,1
260020,102,canada,6,0
260021,49,canada,6,1
260022,54,usa,0,1
260023,101,usa,0,0
260024,5,usa,0,2
260025,29,usa,0,2
260026,78,united kingdom,3,0
260028,41,usa,0,1
260029,29,usa,0,2
260030,56,canada,6,1
260033,118,usa,0,0
260034,51,usa,0,1
260035,30,turkey,32,2
260036,42,united kingdom,3,1
260038,20,usa,0,2
260039,41,usa,0,1
260040,26,united kingdom,3,2
260041,33,usa,0,2
260042,16,usa,0,2
260044,21,usa,0,2
260045,22,usa,0,2
260046,111,sweden,42,0
260047,65,new zealand,17,1
260048,52,usa,0,1
260049,24,usa,0,2
260050,39,usa,0,1
260051,75,usa,0,0
260052,25,india,18,2
260053,35,israel,75,2
260054,117,,8,0
260056,57,spain,5,1
260057,25,india,18,2
260058,24,india,18,2
260060,46,united kingdom,3,1
260062,31,china,11,2
260063,33,usa,0,2
260064,25,singapore,48,2
260065,20,italy,13,2
260066,34,indonesia,56,2
260068,26,united kingdom,3,2
260069,33,germany,9,2
260072,18,germany,9,2
260074,120,germany,9,0
260076,113,germany,9,0
260077,30,germany,9,2
260078,33,usa,0,2
260079,28,spain,5,2
260080,28,italy,13,2
260081,30,usa,0,2
260082,20,australia,4,2
260083,103,usa,0,0
260084,43,germany,9,1
260085,27,italy,13,2
260087,64,canada,6,1
260088,24,australia,4,2
260089,36,usa,0,2
260090,41,trinidad and tobago,120,1
260091,33,france,20,2
260092,34,canada,6,2
260094,103,italy,13,0
260096,21,germany,9,2
260097,22,turkey,32,2
260100,18,usa,0,2
260101,1,usa,0,2
260103,46,venezuela,63,1
260104,82,usa,0,0
260106,85,sweden,42,0
260107,50,united kingdom,3,1
260110,0,italy,13,2
260111,117,denmark,29,0
260113,32,turkey,32,2
260114,49,,8,1
260115,31,united kingdom,3,2
260116,29,italy,13,2
260117,20,indonesia,56,2
260119,25,usa,0,2
260120,31,usa,0,2
260121,45,usa,0,1
260124,17,usa,0,2
260125,33,usa,0,2
260126,34,italy,13,2
260128,70,australia,4,1
260129,81,italy,13,0
260131,111,germany,9,0
260133,26,portugal,2,2
260134,55,singapore,48,1
260136,102,usa,0,0
260137,70,portugal,2,1
260138,33,usa,0,2
260139,63,usa,0,1
260140,63,canada,6,1
260141,25,germany,9,2
260142,23,portugal,2,2
260144,52,usa,0,1
260145,51,new zealand,17,1
260146,24,usa,0,2
260147,59,usa,0,1
260148,25,usa,0,2
260149,54,usa,0,1
260150,30,germany,9,2
260151,34,usa,0,2
260152,61,usa,0,1
260153,34,switzerland,21,2
260156,38,usa,0,2
260157,109,germany,9,0
260158,50,italy,13,1
260159,36,germany,9,2
260160,105,usa,0,0
260161,23,urugua,107,2
260162,71,italy,13,1
260163,114,ireland,62,0
260166,30,ireland,62,2
260167,59,germany,9,1
260168,35,new zealand,17,2
260169,86,italy,13,0
260170,24,philippines,33,2
260171,16,finland,16,2
260172,49,usa,0,1
260173,26,germany,9,2
260174,25,usa,0,2
260176,20,france,20,2
260177,29,united kingdom,3,2
260179,29,spain,5,2
260180,111,canada,6,0
260184,35,united kingdom,3,2
260185,0,canada,6,2
260186,21,spain,5,2
260188,98,united kingdom,3,0
260189,119,usa,0,0
260190,95,usa,0,0
260191,59,argentina,43,1
260192,78,philippines,33,0
260193,82,italy,13,0
260197,40,united kingdom,3,1
260198,26,united kingdom,3,2
260199,115,canada,6,0
260200,19,usa,0,2
260201,52,united kingdom,3,1
260203,30,united kingdom,3,2
260204,34,united kingdom,3,2
260205,23,united kingdom,3,2
260206,60,italy,13,1
260207,15,spain,5,2
260210,32,italy,13,2
260211,69,pakistan,28,1
260213,30,usa,0,2
260214,64,italy,13,1
260216,35,germany,9,2
260218,72,malaysia,31,1
260219,40,malaysia,31,1
260221,22,usa,0,2
260222,50,latvia,147,1
260223,62,usa,0,1
260224,34,colombia,35,2
260226,54,usa,0,1
260227,28,portugal,2,2
260228,23,sweden,42,2
260229,22,germany,9,2
260230,40,germany,9,1
260231,2,germany,9,2
260232,44,germany,9,1
260236,41,germany,9,1
260237,27,germany,9,2
260238,52,germany,9,1
260240,22,germany,9,2
260241,56,austria,47,1
260242,30,germany,9,2
260243,15,usa,0,2
260244,68,portugal,2,1
260245,36,costa rica,88,2
260247,29,spain,5,2
260248,53,spain,5,1
260249,91,argentina,43,0
260250,40,spain,5,1
260251,31,spain,5,2
260252,67,italy,13,1
260253,12,italy,13,2
260255,59,italy,13,1
260256,55,italy,13,1
260257,43,italy,13,1
260259,58,italy,13,1
260260,35,portugal,2,2
260262,30,germany,9,2
260264,31,germany,9,2
260265,22,germany,9,2
260267,67,croatia,74,1
260268,16,usa,0,2
260269,22,spain,5,2
260270,32,united kingdom,3,2
260272,100,usa,0,0
260273,1,australia,4,2
260274,22,sweden,42,2
260276,18,finland,16,2
260277,94,italy,13,0
260278,32,germany,9,2
260280,85,sweden,42,0
260281,18,germany,9,2
260283,33,austria,47,2
260284,44,germany,9,1
260285,34,germany,9,2
260286,41,germany,9,1
260287,62,germany,9,1
260288,24,spain,5,2
260289,25,netherlands,14,2
260290,89,germany,9,0
260291,65,germany,9,1
260292,29,sweden,42,2
260293,50,spain,5,1
260294,32,sweden,42,2
260295,107,germany,9,0
260296,27,germany,9,2
260298,32,usa,0,2
260299,40,usa,0,1
260300,64,philippines,33,1
260302,96,germany,9,0
260303,40,italy,13,1
260306,12,germany,9,2
260307,18,germany,9,2
260308,91,germany,9,0
260310,27,switzerland,21,2
260311,33,germany,9,2
260312,43,austria,47,1
260313,15,usa,0,2
260315,38,germany,9,2
260318,40,spain,5,1
260319,0,sweden,42,2
260320,12,italy,13,2
260322,26,germany,9,2
260325,43,germany,9,1
260326,24,germany,9,2
260327,50,germany,9,1
260328,0,usa,0,2
260330,53,united kingdom,3,1
260331,21,pakistan,28,2
260333,36,usa,0,2
260334,51,australia,4,1
260336,34,usa,0,2
260337,89,italy,13,0
260339,115,usa,0,0
260340,38,germany,9,2
260341,23,indonesia,56,2
260342,72,australia,4,1
260343,50,usa,0,1
260345,5,italy,13,2
260346,20,usa,0,2
260347,19,spain,5,2
260348,53,usa,0,1
260349,92,italy,13,0
260352,117,usa,0,0
260353,103,usa,0,0
260354,27,usa,0,2
260355,63,usa,0,1
260356,24,china,11,2
260357,24,france,20,2
260358,48,italy,13,1
260359,97,usa,0,0
260361,24,usa,0,2
260365,24,usa,0,2
260366,53,usa,0,1
260367,35,usa,0,2
260368,43,costa rica,88,1
260369,32,belgium,30,2
260373,24,usa,0,2
260374,79,usa,0,0
260375,36,germany,9,2
260376,17,turkey,32,2
260377,24,italy,13,2
260378,26,canada,6,2
260380,25,france,20,2
260381,20,france,20,2
260382,108,usa,0,0
260383,23,russia,1,2
260384,44,australia,4,1
260385,24,australia,4,2
260386,39,el salvador,252,1
260387,56,usa,0,1
260389,103,usa,0,0
260390,29,australia,4,2
260395,29,germany,9,2
260396,86,pakistan,28,0
260397,59,pakistan,28,1
260398,64,switzerland,21,1
260399,60,pakistan,28,1
260400,26,usa,0,2
260401,49,urugua,107,1
260402,18,pakistan,28,2
260404,34,usa,0,2
260405,51,australia,4,1
260407,27,canada,6,2
260408,42,united kingdom,3,1
260409,103,usa,0,0
260410,1,canada,6,2
260411,4,italy,13,2
260413,24,usa,0,2
260414,105,brazil,7,0
260415,34,portugal,2,2
260416,28,portugal,2,2
260417,24,united kingdom,3,2
260418,29,germany,9,2
260420,10,new zealand,17,2
260421,26,argentina,43,2
260422,62,usa,0,1
260423,117,usa,0,0
260426,51,italy,13,1
260427,102,usa,0,0
260428,108,usa,0,0
260431,25,italy,13,2
260433,94,pakistan,28,0
260434,25,usa,0,2
260435,16,united kingdom,3,2
260436,50,india,18,1
260437,33,usa,0,2
260440,65,usa,0,1
260441,30,usa,0,2
260442,27,uzbekistan,52,2
260444,23,new zealand,17,2
260445,27,turkey,32,2
260446,23,bulgaria,46,2
260449,81,canada,6,0
260450,42,usa,0,1
260452,60,usa,0,1
260455,33,spain,5,2
260456,77,united kingdom,3,0
260457,69,australia,4,1
260459,61,usa,0,1
260460,58,usa,0,1
260461,50,united kingdom,3,1
260462,42,usa,0,1
260463,22,guatemala,116,2
260465,25,spain,5,2
260466,30,spain,5,2
260467,61,france,20,1
260468,100,united kingdom,3,0
260469,22,sweden,42,2
260470,36,australia,4,2
260471,19,usa,0,2
260472,30,spain,5,2
260474,108,germany,9,0
260476,55,usa,0,1
260477,85,usa,0,0
260478,29,usa,0,2
260480,23,spain,5,2
260482,29,italy,13,2
260483,38,spain,5,2
260485,0,italy,13,2
260487,36,usa,0,2
260488,50,united kingdom,3,1
260489,39,italy,13,1
260490,28,usa,0,2
260491,47,usa,0,1
260492,32,canada,6,2
260494,14,singapore,48,2
260495,63,egypt,50,1
260496,25,spain,5,2
260497,39,canada,6,1
260499,3,usa,0,2
260500,18,spain,5,2
260501,54,usa,0,1
260503,20,usa,0,2
260504,17,usa,0,2
260507,23,slovenia,22,2
260508,48,usa,0,1
260509,42,usa,0,1
260510,42,usa,0,1
260512,20,united kingdom,3,2
260513,79,united kingdom,3,0
260514,76,canada,6,0
260515,12,usa,0,2
260516,63,canada,6,1
260517,42,united kingdom,3,1
260518,38,usa,0,2
260519,32,united kingdom,3,2
260521,58,usa,0,1
260522,115,usa,0,0
260523,59,usa,0,1
260524,75,usa,0,0
260525,10,united kingdom,3,2
260527,77,usa,0,0
260529,33,usa,0,2
260530,32,usa,0,2
260534,106,usa,0,0
260535,69,usa,0,1
260536,86,usa,0,0
260537,47,usa,0,1
260538,73,usa,0,1
260539,18,usa,0,2
260540,47,usa,0,1
260542,97,usa,0,0
260543,71,new zealand,17,1
260544,11,usa,0,2
260545,115,usa,0,0
260546,22,canada,6,2
260547,26,usa,0,2
260548,65,usa,0,1
260549,24,canada,6,2
260551,7,usa,0,2
260552,62,usa,0,1
260553,23,usa,0,2
260554,29,united kingdom,3,2
260555,26,usa,0,2
260556,46,germany,9,1
260557,107,usa,0,0
260558,60,usa,0,1
260559,117,singapore,48,0
260561,41,usa,0,1
260562,60,usa,0,1
260564,56,united kingdom,3,1
260565,56,canada,6,1
260568,2,usa,0,2
260569,34,canada,6,2
260570,50,usa,0,1
260572,72,united kingdom,3,1
260575,27,united kingdom,3,2
260576,77,usa,0,0
260577,59,usa,0,1
260578,84,,8,0
260579,62,usa,0,1
260580,36,spain,5,2
260581,100,usa,0,0
260582,24,,8,2
260583,13,usa,0,2
260584,51,usa,0,1
260585,15,usa,0,2
260586,16,usa,0,2
260588,29,spain,5,2
260589,32,australia,4,2
260591,36,canada,6,2
260592,13,australia,4,2
260593,25,japan,76,2
260594,28,spain,5,2
260596,67,usa,0,1
260598,98,,8,0
260599,89,usa,0,0
260600,36,argentina,43,2
260601,29,usa,0,2
260602,91,australia,4,0
260603,26,australia,4,2
260604,33,usa,0,2
260605,0,china,11,2
260606,36,netherlands,14,2
260608,16,usa,0,2
260610,42,germany,9,1
260611,65,usa,0,1
260612,23,united kingdom,3,2
260613,18,usa,0,2
260614,74,usa,0,1
260615,27,italy,13,2
260617,27,sweden,42,2
260618,18,romania,57,2
260619,34,usa,0,2
260620,92,canada,6,0
260622,33,sweden,42,2
260623,1,usa,0,2
260624,22,china,11,2
260625,52,canada,6,1
260627,18,italy,13,2
260628,37,canada,6,2
260629,52,germany,9,1
260634,35,usa,0,2
260635,22,united kingdom,3,2
260637,83,australia,4,0
260638,38,usa,0,2
260640,71,united kingdom,3,1
260641,28,spain,5,2
260642,16,chile,38,2
260644,15,philippines,33,2
260645,96,mexico,10,0
260646,15,singapore,48,2
260650,21,usa,0,2
260651,21,united kingdom,3,2
260653,9,usa,0,2
260654,80,canada,6,0
260656,16,usa,0,2
260657,40,france,20,1
260658,60,usa,0,1
260659,31,germany,9,2
260660,23,new zealand,17,2
260661,26,singapore,48,2
260663,41,usa,0,1
260664,16,malaysia,31,2
260665,38,china,11,2
260666,46,usa,0,1
260667,55,usa,0,1
260668,23,usa,0,2
260669,22,spain,5,2
260670,83,usa,0,0
260671,22,canada,6,2
260672,17,singapore,48,2
260673,72,germany,9,1
260674,63,germany,9,1
260675,58,usa,0,1
260676,18,canada,6,2
260677,29,portugal,2,2
260680,25,australia,4,2
260682,76,usa,0,0
260683,116,canada,6,0
260684,0,usa,0,2
260685,34,australia,4,2
260686,43,italy,13,1
260687,52,usa,0,1
260688,47,usa,0,1
260689,49,usa,0,1
260690,26,usa,0,2
260692,15,italy,13,2
260693,103,usa,0,0
260694,28,usa,0,2
260696,73,canada,6,1
260697,98,usa,0,0
260698,28,usa,0,2
260701,37,usa,0,2
260702,87,usa,0,0
260704,47,usa,0,1
260705,72,usa,0,1
260706,32,usa,0,2
260707,53,usa,0,1
260708,46,usa,0,1
260710,103,spain,5,0
260711,41,colombia,35,1
260712,36,canada,6,2
260715,28,usa,0,2
260716,15,usa,0,2
260717,50,usa,0,1
260718,26,usa,0,2
260719,15,usa,0,2
260720,37,usa,0,2
260721,60,,8,1
260722,82,taiwan,40,0
260723,70,usa,0,1
260724,34,australia,4,2
260725,15,united kingdom,3,2
260726,120,,8,0
260727,45,new zealand,17,1
260728,26,usa,0,2
260730,107,canada,6,0
260731,24,united kingdom,3,2
260732,18,usa,0,2
260733,21,usa,0,2
260734,25,finland,16,2
260736,28,germany,9,2
260738,47,belgium,30,1
260740,96,australia,4,0
260741,49,usa,0,1
260742,20,spain,5,2
260743,64,usa,0,1
260744,36,australia,4,2
260745,7,usa,0,2
260746,39,germany,9,1
260750,35,usa,0,2
260751,19,new zealand,17,2
260752,58,canada,6,1
260753,34,canada,6,2
260754,30,usa,0,2
260755,23,usa,0,2
260756,33,canada,6,2
260757,32,usa,0,2
260759,13,usa,0,2
260761,18,canada,6,2
260762,14,usa,0,2
260763,44,malaysia,31,1
260764,23,usa,0,2
260766,78,usa,0,0
260767,27,australia,4,2
260768,23,usa,0,2
260769,23,usa,0,2
260770,53,usa,0,1
260772,50,australia,4,1
260773,16,usa,0,2
260775,85,usa,0,0
260776,35,germany,9,2
260777,31,china,11,2
260778,50,usa,0,1
260779,46,germany,9,1
260780,40,usa,0,1
260782,27,usa,0,2
260784,45,italy,13,1
260785,25,,8,2
260786,68,india,18,1
260789,78,germany,9,0
260790,40,brazil,7,1
260791,25,usa,0,2
260792,21,singapore,48,2
260793,2,united kingdom,3,2
260794,64,usa,0,1
260795,73,usa,0,1
260798,78,mexico,10,0
260799,22,usa,0,2
260801,43,usa,0,1
260802,43,united kingdom,3,1
260803,59,usa,0,1
260804,94,usa,0,0
260805,67,usa,0,1
260807,117,germany,9,0
260808,16,usa,0,2
260809,14,australia,4,2
260810,36,canada,6,2
260815,29,turkey,32,2
260816,115,usa,0,0
260817,33,canada,6,2
260818,17,united kingdom,3,2
260820,33,usa,0,2
260821,32,spain,5,2
260822,28,italy,13,2
260827,43,spain,5,1
260828,9,usa,0,2
260829,34,usa,0,2
260831,33,germany,9,2
260832,23,spain,5,2
260833,4,germany,9,2
260834,15,canada,6,2
260836,23,japan,76,2
260839,39,brazil,7,1
260841,25,united kingdom,3,2
260842,39,hungary,149,1
260843,54,canada,6,1
260844,80,italy,13,0
260846,29,germany,9,2
260847,15,usa,0,2
260848,42,australia,4,1
260852,67,canada,6,1
260854,44,usa,0,1
260855,91,usa,0,0
260856,21,turkey,32,2
260857,90,usa,0,0
260858,108,usa,0,0
260860,31,usa,0,2
260861,18,usa,0,2
260862,22,usa,0,2
260863,40,canada,6,1
260864,1,usa,0,2
260866,23,germany,9,2
260867,38,canada,6,2
260868,18,canada,6,2
260869,52,canada,6,1
260870,18,philippines,33,2
260871,109,usa,0,0
260872,71,usa,0,1
260874,16,usa,0,2
260876,15,canada,6,2
260878,41,germany,9,1
260881,11,argentina,43,2
260882,35,australia,4,2
260884,22,pakistan,28,2
260885,30,united kingdom,3,2
260886,32,italy,13,2
260887,26,united kingdom,3,2
260889,32,canada,6,2
260890,7,usa,0,2
260892,73,singapore,48,1
260894,23,usa,0,2
260895,34,usa,0,2
260896,97,usa,0,0
260898,43,usa,0,1
260899,93,usa,0,0
260903,100,usa,0,0
260904,90,italy,13,0
260905,18,italy,13,2
260906,39,italy,13,1
260908,77,italy,13,0
260910,29,switzerland,21,2
260911,55,usa,0,1
260913,49,germany,9,1
260915,15,usa,0,2
260917,29,singapore,48,2
260918,33,usa,0,2
260919,14,usa,0,2
260920,30,spain,5,2
260921,38,new zealand,17,2
260922,29,italy,13,2
260923,87,usa,0,0
260924,28,belarus,86,2
260926,39,usa,0,1
260927,58,usa,0,1
260928,16,usa,0,2
260930,33,mexico,10,2
260931,38,spain,5,2
260932,36,usa,0,2
260934,42,usa,0,1
260935,81,canada,6,0
260937,97,australia,4,0
260938,60,usa,0,1
260940,26,usa,0,2
260941,111,usa,0,0
260943,36,spain,5,2
260945,93,usa,0,0
260946,42,usa,0,1
260947,72,usa,0,1
260948,6,canada,6,2
260949,83,canada,6,0
260951,47,australia,4,1
260952,52,germany,9,1
260954,29,china,11,2
260955,34,italy,13,2
260956,21,usa,0,2
260957,32,australia,4,2
260958,17,usa,0,2
260960,19,canada,6,2
260962,48,usa,0,1
260963,28,usa,0,2
260964,32,usa,0,2
260966,107,usa,0,0
260969,21,usa,0,2
260970,76,usa,0,0
260971,108,canada,6,0
260972,45,usa,0,1
260973,50,usa,0,1
260975,89,usa,0,0
260976,59,usa,0,1
260977,40,usa,0,1
260979,5,usa,0,2
260980,74,usa,0,1
260981,55,usa,0,1
260982,42,united kingdom,3,1
260984,33,belgium,30,2
260985,29,australia,4,2
260986,37,,8,2
260988,33,spain,5,2
260989,29,,8,2
260990,15,usa,0,2
260991,21,switzerland,21,2
260992,22,spain,5,2
260993,35,italy,13,2
260994,47,usa,0,1
260995,47,canada,6,1
260996,45,australia,4,1
260997,40,canada,6,1
260998,16,united kingdom,3,2
260999,23,usa,0,2
261000,43,united kingdom,3,1
261001,29,usa,0,2
261002,83,usa,0,0
261003,57,usa,0,1
261004,43,usa,0,1
261005,28,united kingdom,3,2
261006,25,usa,0,2
261007,71,united kingdom,3,1
261008,76,ireland,62,0
261011,21,canada,6,2
261012,107,usa,0,0
261013,54,usa,0,1
261014,47,usa,0,1
261016,37,australia,4,2
261017,28,finland,16,2
261018,38,new zealand,17,2
261019,57,usa,0,1
261020,5,canada,6,2
261021,26,spain,5,2
261023,31,united kingdom,3,2
261024,104,usa,0,0
261027,106,netherlands,14,0
261028,27,united kingdom,3,2
261029,34,canada,6,2
261030,40,united kingdom,3,1
261031,48,usa,0,1
261033,49,usa,0,1
261034,25,france,20,2
261035,28,spain,5,2
261038,60,united kingdom,3,1
261040,25,usa,0,2
261041,27,usa,0,2
261045,25,canada,6,2
261046,42,usa,0,1
261047,6,germany,9,2
261048,25,india,18,2
261049,58,italy,13,1
261051,25,usa,0,2
261054,2,usa,0,2
261055,22,china,11,2
261057,52,united kingdom,3,1
261058,47,france,20,1
261060,23,,8,2
261061,90,usa,0,0
261062,42,usa,0,1
261063,33,germany,9,2
261064,40,usa,0,1
261065,67,,8,1
261067,17,israel,75,2
261068,14,usa,0,2
261070,29,spain,5,2
261071,44,israel,75,1
261072,52,france,20,1
261073,60,mexico,10,1
261074,118,turkey,32,0
261075,17,usa,0,2
261077,75,usa,0,0
261078,36,usa,0,2
261079,27,spain,5,2
261080,24,portugal,2,2
261081,27,spain,5,2
261082,38,usa,0,2
261084,29,,8,2
261085,7,philippines,33,2
261088,34,italy,13,2
261089,27,belgium,30,2
261094,47,,8,1
261095,30,germany,9,2
261096,52,usa,0,1
261097,15,usa,0,2
261098,112,belgium,30,0
261099,51,usa,0,1
261100,70,usa,0,1
261101,21,usa,0,2
261102,54,usa,0,1
261103,96,slovenia,22,0
261104,69,slovenia,22,1
261106,21,usa,0,2
261107,41,usa,0,1
261108,30,usa,0,2
261109,37,usa,0,2
261110,31,switzerland,21,2
261111,111,italy,13,0
261112,78,usa,0,0
261113,39,spain,5,1
261114,23,spain,5,2
261115,31,usa,0,2
261116,22,canada,6,2
261117,49,usa,0,1
261118,67,usa,0,1
261119,4,usa,0,2
261121,64,usa,0,1
261122,64,usa,0,1
261123,2,usa,0,2
261124,25,usa,0,2
261125,15,germany,9,2
261127,86,usa,0,0
261128,28,usa,0,2
261129,15,finland,16,2
261130,3,australia,4,2
261131,25,germany,9,2
261132,53,italy,13,1
261135,88,usa,0,0
261136,70,usa,0,1
261138,99,italy,13,0
261139,39,germany,9,1
261140,30,spain,5,2
261141,16,france,20,2
261142,50,germany,9,1
261144,27,spain,5,2
261145,31,usa,0,2
261146,74,usa,0,1
261147,28,argentina,43,2
261148,14,usa,0,2
261150,5,usa,0,2
261151,91,usa,0,0
261152,35,austria,47,2
261153,18,germany,9,2
261154,37,usa,0,2
261155,50,usa,0,1
261156,67,new zealand,17,1
261159,119,,8,0
261161,27,spain,5,2
261163,40,spain,5,1
261164,32,united kingdom,3,2
261165,34,mexico,10,2
261166,42,usa,0,1
261167,16,spain,5,2
261169,44,austria,47,1
261170,28,,8,2
261171,24,spain,5,2
261172,57,israel,75,1
261173,20,usa,0,2
261174,101,,8,0
261177,28,malaysia,31,2
261180,24,united kingdom,3,2
261181,59,italy,13,1
261183,18,usa,0,2
261184,48,usa,0,1
261186,33,chile,38,2
261187,80,usa,0,0
261188,18,usa,0,2
261189,18,usa,0,2
261190,19,usa,0,2
261191,89,usa,0,0
261192,106,usa,0,0
261193,33,spain,5,2
261194,20,italy,13,2
261195,6,egypt,50,2
261196,31,usa,0,2
261197,58,usa,0,1
261198,53,usa,0,1
261199,92,usa,0,0
261200,68,new zealand,17,1
261202,40,usa,0,1
261203,79,usa,0,0
261204,27,usa,0,2
261205,23,spain,5,2
261207,25,usa,0,2
261209,17,usa,0,2
261210,42,usa,0,1
261211,37,usa,0,2
261212,20,usa,0,2
261213,98,germany,9,0
261215,29,germany,9,2
261216,63,germany,9,1
261218,26,germany,9,2
261220,86,germany,9,0
261224,33,mexico,10,2
261225,49,usa,0,1
261226,31,usa,0,2
261227,85,germany,9,0
261228,78,usa,0,0
261229,25,australia,4,2
261230,32,usa,0,2
261231,49,usa,0,1
261232,23,south korea,119,2
261233,57,usa,0,1
261234,71,russia,1,1
261236,23,united kingdom,3,2
261238,42,pakistan,28,1
261239,75,usa,0,0
261241,20,usa,0,2
261242,116,canada,6,0
261244,97,australia,4,0
261245,15,canada,6,2
261246,16,united kingdom,3,2
261247,48,usa,0,1
261248,43,nicaragua,129,1
261249,52,usa,0,1
261250,22,usa,0,2
261251,19,usa,0,2
