isbn,cluster,cluster_rating
0843949090,0,10.0
0843949163,3,8.0
0843949465,1,0.0
084394952X,2,0.0
0843949775,3,0.0
0843949848,1,0.0
0843949864,3,10.0
0843949880,1,7.5
0843949988,2,0.0
0843950374,3,0.0
0843950684,1,6.0
0843950846,1,0.0
0843951036,1,0.0
0843951257,0,8.0
0843951532,0,10.0
0843951818,1,0.0
0843951958,1,5.0
0843952083,1,5.0
0843952148,3,0.0
0843952253,0,8.0
0843952512,0,8.0
0843952873,3,0.0
0843953012,1,7.0
0843953314,1,4.0
0844243507,0,0.0
0844254800,0,0.0
0847817741,0,0.0
084870682X,1,0.0
0848714180,0,10.0
0848714180,3,7.0
0849908647,3,9.0
0849909279,3,10.0
0849911672,1,6.0
0849911788,2,10.0
0849911788,3,0.0
0849912156,0,0.0
0849912970,1,9.0
0849912970,2,0.0
0849912970,3,0.0
0849913284,1,0.0
0849913330,0,9.0
0849913837,1,0.0
0849914248,0,10.0
0849915104,2,10.0
0849915309,2,10.0
0849915317,1,8.0
0849915732,0,9.0
0849916100,0,0.0
0849916518,0,10.0
0849916526,0,0.0
0849916607,2,5.0
0849916739,0,9.0
0849916739,2,10.0
0849916836,0,8.0
0849916836,1,9.0
0849916836,3,7.0
0849929660,2,0.0
0849931606,1,8.0
0849932017,0,0.0
0849932017,1,5.0
0849932017,3,1.0
0849932998,3,8.0
0849933420,1,9.0
0849934028,0,0.0
0849934176,1,8.0
0849934176,3,8.0
0849935075,1,8.0
0849935377,0,7.0
0849937027,1,7.0
0849937035,2,7.0
084993785X,0,8.0
084993785X,2,0.0
0849938635,1,8.0
0849938635,3,7.0
0849938716,0,9.0
0849942195,0,7.0
0849942195,1,10.0
0849942195,3,4.0
0849942365,1,7.0
0849942438,0,7.0
0849942829,1,9.0
0849942829,3,9.0
0849943124,2,7.0
0849943477,1,6.0
0849943728,1,0.0
0849943760,1,10.0
0849943787,0,6.0
0849943787,1,10.0
0849944783,1,8.0
0849945321,1,0.0
0849952352,1,10.0
0849954037,2,8.0
0849955041,1,8.0
0849955815,2,0.0
0849958016,2,6.0
0849962684,1,0.0
0849976162,0,8.0
0849976839,0,9.0
0849995914,3,10.0
0850914612,0,5.0
0851706231,0,0.0
0852072864,1,0.0
0853428336,1,0.0
0854491104,0,0.0
0854492542,2,6.0
0855616539,2,7.0
0856400610,1,9.0
0859051595,3,10.0
0859533662,0,9.0
0859539369,1,7.0
0860206769,1,0.0
0860915395,1,0.0
0860917045,0,10.0
0860917886,0,0.0
0860917886,1,0.0
0860917886,3,8.0
0861366530,0,7.0
0861710649,1,8.0
0862275679,0,8.0
0862321107,0,9.0
0862321107,3,9.0
0862412307,1,0.0
0862416450,3,8.0
086241850X,1,10.0
0862419468,2,7.0
0862432650,0,9.0
0862785677,0,6.0
0863040497,0,0.0
0863152694,0,0.0
086316157X,0,2.0
0863580424,2,5.0
0863696821,0,4.0
0863697690,1,4.0
0864424450,3,5.0
0864425589,1,6.0
0864426178,0,0.0
0864426178,3,0.0
0864426186,1,7.0
0864426224,0,9.0
0864426313,1,4.0
0864426933,0,8.0
086473381X,1,8.0
0864734263,0,7.0
0864734263,1,7.0
0864734263,2,8.0
0864921101,0,0.0
0864923155,0,8.0
0865343454,1,3.0
0865470545,3,5.0
0865470561,3,5.0
0865471185,0,4.5
0865471185,1,6.0
0865471185,3,9.0
0865472807,0,0.0
0865472807,1,2.6666666666666665
0865472807,2,4.0
0865473897,1,8.0
0865474370,0,0.0
0865476004,0,5.0
0865476268,1,0.0
086547642X,3,0.0
086571231X,1,9.0
086571231X,2,8.0
0865714452,3,0.0
0865730830,0,0.0
0865738998,0,10.0
0866119531,0,5.0
0866119558,2,9.0
0866119566,3,8.0
0866119639,0,0.0
0866119639,3,8.0
0866119663,0,8.0
0866119663,3,8.0
0866119698,0,10.0
0866119752,0,9.0
0866119884,3,7.0
0866119892,0,0.0
0866119892,1,0.0
0866119914,0,5.0
0866119949,0,8.0
086611999X,0,5.0
0866223894,0,7.0
0866253718,1,6.0
0866255125,1,7.0
0866836152,0,0.0
0866836152,1,0.0
0866839585,2,0.0
0867162791,0,6.0
0868193712,0,8.0
0868246786,0,3.5
0868246786,3,9.0
0868613991,0,0.0
0869143301,0,6.0
0869143549,0,0.0
0869755218,3,0.0
087004124X,0,8.0
0870043862,1,10.0
0870113623,0,0.0
0870113992,0,5.0
0870114565,0,0.0
0870114565,2,9.0
0870212850,0,3.5
0870404210,1,0.0
087040489X,1,0.0
087040900X,1,0.0
0870449842,1,8.0
0870679791,0,9.0
0870715518,3,0.0
0870742752,2,0.0
087083620X,0,10.0
0870946595,3,0.0
0871068052,3,0.0
0871088746,1,9.0
0871131447,0,0.0
0871131447,2,7.0
0871131625,1,0.0
0871131943,0,0.0
0871132095,1,0.0
0871132109,0,8.0
0871132109,1,0.0
0871133083,3,8.0
0871134799,1,8.0
0871134799,3,5.0
0871135809,0,0.0
0871135809,3,0.0
0871136090,3,0.0
0871136112,1,0.0
0871136317,1,6.0
0871136422,1,7.0
0871136783,2,0.0
087113716X,0,0.0
0871137593,0,0.0
0871137607,0,8.0
087113795X,0,10.0
087113795X,1,7.5
087113795X,2,9.0
087113795X,3,9.0
0871138018,0,7.0
0871138018,1,0.0
0871138190,0,3.0
0871138190,1,9.0
0871138190,3,6.0
0871138255,1,0.0
0871139030,1,9.0
0871139081,0,7.0
0871206404,1,8.0
0871236575,1,7.0
0871238829,2,10.0
0871239418,2,0.0
087129639X,3,5.0
0871299585,2,7.0
0871313073,0,7.0
0871401703,3,6.0
0871561913,0,0.0
0871561999,2,8.0
0871563290,0,7.0
0871564351,0,8.0
0871564351,3,5.0
0871564378,1,10.0
0871565099,3,8.0
0871566664,1,7.0
0871567199,0,9.0
0871567717,1,9.0
0871592614,3,10.0
0871918269,1,0.0
0871920786,0,8.0
0872169014,3,0.0
0872200477,0,4.0
0872860051,1,6.0
0872862852,0,9.0
0873226917,3,6.0
0873325079,0,0.0
0873417038,0,0.0
0873417038,3,7.0
0873495322,0,0.0
0873585852,1,0.0
0874061350,3,0.0
0874065917,0,0.0
0874066085,0,1.0
0874066085,1,1.5
0874067278,2,6.5
0874175550,0,10.0
0874514320,3,5.0
0874516242,0,0.0
0874771501,3,6.0
0874772095,1,10.0
0874772095,2,0.0
0874772095,3,5.0
0874772621,1,9.0
0874774667,1,0.0
0874775191,0,0.0
0874775191,3,10.0
0874775612,3,0.0
0874776538,1,10.0
0874776945,0,0.0
0874776945,1,1.75
0874776945,2,4.0
0874776945,3,8.0
0874777097,1,0.0
087477795X,0,2.0
087477795X,3,0.0
0874778700,3,7.0
0874778883,0,7.0
0874778883,2,5.0
0874779367,1,0.0
0874779413,0,0.0
0874779499,1,9.0
0874779499,2,7.0
0874779642,1,0.0
0874779707,1,10.0
0874779707,3,0.0
0874779758,3,0.0
0874805244,0,8.0
0874831180,2,5.0
0874832861,0,0.0
0874832861,3,0.0
0874833051,0,10.0
0874835186,0,8.0
0874869870,0,5.0
087508236X,3,0.0
0875093663,3,0.0
0875167233,3,7.0
0875420036,0,2.6666666666666665
0875420087,1,0.0
0875420508,0,9.0
0875421180,0,7.2
0875421202,1,0.0
0875421245,1,10.0
0875421261,0,0.0
0875421288,1,0.0
0875421318,0,8.0
0875421814,0,0.0
0875423248,3,3.0
0875423779,0,0.0
0875427324,3,9.0
0875427847,0,10.0
087542791X,0,5.0
087542791X,1,10.0
0875428916,0,0.0
0875847706,0,10.0
0875849121,1,0.0
0875884415,0,6.0
0875961479,1,7.0
0875961517,2,7.0
0875961908,0,0.0
0875962017,2,0.0
0875962572,2,0.0
0875962947,1,5.0
0875964605,0,8.0
0875965016,1,0.0
0875965334,3,8.0
0875965342,3,0.0
0875966497,0,0.0
0876043902,1,5.0
0876044011,1,0.0
0876044291,1,8.0
0876051905,0,7.0
0876051905,1,10.0
0876053592,1,9.0
0876053886,0,5.0
0876054254,1,0.0
0876057350,1,8.0
0876120796,1,10.0
0876305168,3,5.0
087645046X,0,0.0
0876591993,0,0.0
0876850867,1,4.0
0876850867,2,6.0
0876855281,1,10.0
0876855575,0,9.0
0877017883,0,9.0
0877017883,1,0.0
0877017883,2,8.0
0877018324,1,0.0
0877072442,3,5.0
0877142572,1,9.0
087722532X,3,7.0
0877282072,0,0.0
0877283346,3,0.0
0877283362,1,9.0
0877284245,3,10.0
0877287023,0,9.0
0877453292,0,7.0
0877730059,0,10.0
0877732264,1,10.0
0877732450,3,0.0
0877732647,2,5.0
0877733759,1,0.0
0877734062,1,0.0
0877735379,2,0.0
0877735883,2,0.0
0877736278,1,10.0
0877736391,1,8.0
0877736987,0,10.0
0877736987,1,0.0
0877799105,0,8.0
0877845905,0,1.0
0877849277,1,0.0
0877851468,1,8.0
0877851840,1,0.0
0877852413,1,0.0
0877853959,1,7.0
0877853983,1,0.0
0877881243,0,0.0
0877882606,0,7.0
087788739X,2,7.0
0877930740,0,0.0
0877930740,3,8.0
0877934908,1,0.0
0877958920,1,5.0
0877959382,1,0.0
0877959757,1,7.0
0878222448,2,0.0
0878300007,0,0.0
087833243X,0,5.0
0878422153,0,8.0
0878423303,1,10.0
0878440593,3,7.0
0878571922,1,8.0
0878572104,2,5.0
0878574573,3,8.0
0878577521,1,0.0
0878881859,0,7.0
0878881859,1,0.0
0879052430,2,0.0
0879052651,0,8.0
0879054700,0,8.0
0879057637,1,0.0
0879059222,0,10.0
0879059508,0,0.0
0879101369,0,0.0
0879231912,3,0.0
087923556X,0,8.0
087923928X,0,0.0
0879239697,1,0.0
0879304944,0,10.0
0879516283,0,1.0
0879516283,1,9.0
0879517034,2,8.0
0879517905,0,0.0
0879518014,1,8.0
0879518383,2,8.0
0879518944,1,7.0
0879519231,0,0.0
0879521457,1,10.0
0879522593,2,5.0
0879736852,1,8.0
0879804211,2,8.0
0879804211,3,0.0
0879831936,3,0.0
0879839740,1,0.0
0880012609,1,0.0
0880012609,2,0.0
0880013761,1,0.0
0880015381,2,7.0
088001539X,3,0.0
0880015829,3,8.0
0880016086,3,0.0
0880016779,3,0.0
0880103736,1,10.0
088029261X,2,10.0
088029650X,1,8.0
0880296631,3,0.0
0880297697,0,5.0
0880297697,2,0.0
0880382651,1,7.0
088038266X,1,0.0
0880383828,0,0.0
0880385359,0,5.666666666666667
0880385359,3,0.0
0880385480,0,0.0
0880386533,3,0.0
088038722X,0,9.0
0880387289,1,1.0
088038767X,0,3.0
0880389052,0,5.0
0880389052,2,8.0
0880389052,3,0.0
0880705744,1,10.0
0880706600,0,4.0
0880707755,1,4.0
0880708107,1,0.0
0880708271,1,9.0
0880709391,1,0.0
088088066X,3,7.0
0880884347,2,0.0
0880887982,1,0.0
0880888008,0,8.0
0880888393,1,7.0
0880889187,1,10.0
0880925671,1,10.0
088133748X,1,0.0
0881339512,0,8.0
0881380628,1,8.0
0881380989,1,7.0
0881411574,0,6.0
0881500623,3,0.0
0881840890,1,6.0
0881848425,1,0.0
0881922684,1,7.0
088240069X,1,8.0
0882405519,1,8.0
0882435205,2,10.0
0882666355,3,0.0
0882666886,0,6.0
0882668773,3,7.0
0882669435,1,8.0
0882669842,1,5.0
0882706233,3,5.0
0882706306,0,8.0
0882709305,1,8.0
088295055X,1,0.0
0883442809,1,8.0
088365699X,1,8.0
088365721X,0,0.0
088365721X,1,0.0
088365721X,2,2.5
0883657635,0,8.0
0883657635,2,10.0
0883658127,0,8.0
0883659948,1,5.0
0883680459,0,7.0
0883680661,0,10.0
0883681056,3,10.0
0883681536,3,0.0
088390327X,2,0.0
0883963965,1,5.0
0883965046,0,0.0
0883965267,0,0.0
088396631X,0,0.0
088396631X,2,0.0
088396631X,3,9.0
0884042693,0,3.0
0884042693,2,0.0
0884043142,1,9.0
0884043436,1,0.0
088404503X,1,7.0
0884046818,0,2.6666666666666665
0884046818,2,2.3333333333333335
0884046818,3,3.5
0884195627,3,10.0
0884195805,0,8.0
0884197492,0,0.0
0884270610,2,10.0
0884270610,3,10.0
0884271153,3,0.0
0884862224,1,8.0
0884862364,3,0.0
0884893219,1,8.0
0884963799,1,10.0
0884964094,3,9.0
0886191033,1,5.0
0886191033,3,0.0
0886191971,2,0.0
0886771404,1,6.0
0886771404,3,9.0
0886771986,1,3.0
0886772397,0,8.0
0886772885,0,10.0
0886773490,0,0.0
0886773520,0,0.0
0886773520,1,0.0
0886773849,3,7.0
0886773865,0,0.0
0886774004,0,8.5
0886774012,0,9.0
0886774012,1,0.0
0886774268,0,9.0
0886774268,1,9.0
0886774500,1,2.0
0886774632,0,0.0
0886774632,1,8.0
0886774632,2,3.0
0886774772,0,0.0
0886774829,3,8.0
0886775132,0,0.0
0886775132,1,9.0
0886775132,3,8.0
0886775183,1,0.0
0886775280,1,10.0
0886775469,1,9.0
0886775507,1,7.5
0886775507,2,2.0
0886775744,0,0.0
0886775795,1,10.0
0886775809,3,8.0
0886775957,0,0.0
0886776104,0,0.0
0886776104,2,0.0
0886776317,3,0.0
0886776430,0,0.0
0886776538,0,7.0
0886776686,1,7.0
0886776724,0,0.0
0886776775,3,0.0
0886776783,0,6.5
0886776813,2,0.0
0886777062,2,0.0
0886777542,0,10.0
0886777631,0,2.8333333333333335
0886777631,1,7.0
0886777631,2,9.0
0886777631,3,4.0
0886777690,0,7.0
0886777739,1,0.0
0886777828,1,8.0
0886777992,0,7.0
0886777992,1,0.0
0886778166,0,4.0
0886778336,0,10.0
0886778573,1,8.0
0886778581,0,7.666666666666667
0886778581,1,8.5
0886778603,3,0.0
0886778697,1,0.0
0886778883,0,0.0
0886779154,1,8.0
0886779502,1,8.0
0886779898,0,6.0
0886779898,3,0.0
0886779995,3,8.0
0886875269,3,5.0
088730561X,0,7.0
0887307000,1,7.0
0887307043,3,10.0
0887307876,0,7.75
0887307876,1,4.0
0887307876,2,0.0
0887307876,3,8.0
0887307884,0,0.0
0887307884,3,0.0
0887308384,2,0.0
0887308589,0,0.0
0887308589,2,10.0
0887308589,3,8.0
088730866X,0,4.0
088730866X,1,0.0
088730866X,3,0.0
0887308678,0,7.0
0887308716,0,8.0
0887308716,3,8.0
0887308953,2,0.0
0887309100,0,0.0
0887309100,3,8.0
0887309585,0,0.0
0887309968,2,9.0
0887393101,1,9.0
0887393330,0,0.0
0887394183,0,8.0
0887483968,1,10.0
0887503810,0,7.0
0887621112,1,5.0
0887621430,0,0.0
0887763502,2,1.0
0887763502,3,5.0
0887764584,0,0.0
088776519X,1,0.0
0887801560,0,9.0
0887845843,0,5.0
0888011628,0,9.0
0888782772,0,2.5
0888784090,1,0.0
0888784430,0,10.0
0888821522,0,0.0
0888821522,1,0.0
0888947216,1,0.0
0888990820,1,0.0
0888992572,3,8.0
088899348X,0,10.0
0888995784,0,5.0
088910476X,1,0.0
0889222525,0,0.0
0889223297,0,0.0
0889224439,0,2.0
0889610681,0,6.0
0889611238,3,0.0
0889626332,1,5.0
0889651663,2,0.0
0889740232,1,8.0
0889740429,2,8.0
0889740445,3,6.0
0889740631,1,7.0
0889740828,0,8.0
0889740828,1,8.0
0889841551,0,0.0
0889841845,0,0.0
0889842426,0,0.0
0889950431,1,0.0
0889951675,2,0.0
0890093164,0,5.0
089009439X,3,10.0
0890098018,0,10.0
0890439702,1,0.0
0890511586,1,0.0
0890817383,0,5.0
0890817871,3,0.0
0890819963,3,0.0
0890845042,1,8.0
0890872449,1,3.0
0890876517,1,8.0
0890876789,0,7.5
0890877025,3,9.0
0890877033,3,8.0
0890878897,3,0.0
0890879095,2,5.0
0890968462,0,7.0
0891061541,0,0.0
0891072861,0,1.0
0891073906,1,4.0
0891073906,2,10.0
0891073906,3,8.0
0891074805,1,9.0
0891075925,0,8.0
0891076166,3,0.0
0891078770,2,9.0
0891079319,0,10.0
0891093117,1,0.0
0891096418,3,0.0
0891098534,2,0.0
0891414665,3,0.0
0891415378,0,0.0
0891418091,1,10.0
0891455094,2,10.0
0891913599,1,0.0
0892215372,1,0.0
0892540443,3,7.0
0892550147,1,0.0
0892562900,3,6.0
0892747382,1,10.0
0892748982,0,4.0
089276015X,1,6.0
0892811706,0,10.0
0892812028,1,0.0
0892813180,3,10.0
0892813407,2,0.0
0892813571,1,8.0
0892814926,0,4.0
0892815019,1,10.0
0892815507,1,0.0
0892816376,1,6.0
0892816562,1,0.0
0892818328,2,0.0
0892818786,1,10.0
0892819049,1,10.0
0892819073,3,0.0
0892838132,3,0.0
0892838825,1,8.0
0892839759,1,9.0
0892963603,3,0.0
0892964472,0,5.0
0892964472,1,8.0
089296507X,1,0.0
0892965177,1,5.0
0892965681,1,8.0
0892965681,3,8.0
089296619X,1,5.0
0892966548,2,0.0
0892967048,1,9.0
0892967048,3,8.0
0892967161,0,9.0
0892967161,3,0.0
089296720X,2,7.0
0892967285,1,0.0
0892967404,3,7.0
089296751X,1,10.0
0892967528,2,6.0
0892967803,0,7.0
089301155X,0,0.0
0893012629,3,0.0
0893751243,1,8.0
0893751316,1,8.0
0893753440,0,10.0
0893753440,1,6.0
0893753440,3,8.0
0893753459,3,0.0
0893753475,0,0.0
0893753483,1,8.0
0893754064,0,0.0
0893755451,1,7.0
0893756113,0,8.0
0893756245,0,5.0
0893757063,0,0.0
0893757071,3,0.0
089375997X,0,8.0
0893817279,3,8.0
0893842672,0,10.0
0894713647,1,10.0
0894716174,0,10.0
0894716905,0,4.0
0894718770,0,0.0
0894718797,0,6.0
0894800159,0,3.0
0894800159,1,4.5
0894801066,0,5.0
0894801066,3,0.0
0894801996,0,9.0
0894801996,1,0.0
0894801996,2,7.0
0894803204,0,0.0
0894803204,2,8.0
0894805770,0,7.5
0894805770,1,9.5
0894805770,3,9.5
0894806025,0,0.0
089480619X,2,7.0
089480829X,0,5.0
089480829X,1,9.0
089480829X,2,6.0
089480829X,3,7.5
0894808532,1,10.0
0894809121,3,8.0
0894809393,3,0.0
0894809431,3,0.0
0894809946,0,7.0
0894809946,3,9.0
0894866370,0,0.0
0894866583,0,6.0
089486971X,0,0.0
0895261359,1,0.0
0895261464,1,8.0
0895261731,1,5.0
0895261979,0,9.0
0895263734,0,7.0
0895267152,1,0.0
0895293676,3,8.0
0895295598,0,10.0
0895296950,1,10.0
0895297272,0,8.0
0895297272,1,9.0
089542942X,1,8.0
0895552590,0,5.0
0895553015,2,10.0
0895557819,1,10.0
089565766X,0,5.0
0895770768,1,5.0
0895771462,0,0.0
0895771462,1,7.0
0895772175,0,8.0
0895772779,1,0.0
0895772949,3,0.0
0895773287,0,0.0
0895773287,3,10.0
089577352X,2,8.0
0895773570,3,7.0
0895773619,2,9.0
0895774038,0,0.0
0895774194,0,9.0
0895776197,2,7.0
0895776197,3,0.0
0895776294,1,5.0
089577657X,3,5.0
0895777924,3,0.0
0895863782,3,10.0
0895871726,0,0.0
0895948109,3,0.0
0896083535,0,7.0
0896086682,0,8.0
0896087247,1,9.0
0896101932,0,0.0
0896584526,0,8.0
0896584526,2,2.0
0896592413,0,8.0
0896930688,3,0.0
089693778X,3,0.0
0896960595,1,0.0
0897325222,0,5.0
0897330137,0,8.0
0897330536,2,9.0
0897330862,0,5.0
0897331575,1,0.0
0897331575,2,0.0
0897500318,0,2.0
0897932072,3,5.5
089815197X,3,5.0
0898152224,0,0.0
0898152836,3,7.0
0898155258,1,4.0
0898156394,2,0.0
0898156513,0,8.0
0898157803,0,7.0
0898158141,1,8.0
0898158443,0,9.0
0898158443,2,7.0
0898622670,1,8.0
0898622670,3,9.0
089870300X,1,9.0
0898706408,3,10.0
0898708249,3,10.0
0898791650,3,8.0
0898793718,1,8.0
0898861098,2,10.0
0898861098,3,0.0
0898861411,1,5.0
0898861780,2,0.0
0898864631,0,0.0
0898865042,1,10.0
0898865441,3,0.0
0898866847,3,0.0
089886741X,1,10.0
0898869013,1,0.0
0899091156,1,3.5
0899093809,3,8.0
089919916X,1,10.0
0899199283,2,0.0
0899666078,3,0.0
0899667449,1,10.0
0900075996,1,7.0
0903505355,0,0.0
0904766357,3,10.0
0905778391,1,0.0
0905895835,0,7.0
0906969778,0,8.0
0907785735,2,7.0
0907864902,2,9.0
0907871127,0,7.0
0907871356,3,0.0
0908802641,1,4.0
0910019703,1,0.0
0910034974,1,8.0
0910055629,0,10.0
0910055629,3,0.0
0910941017,3,10.0
0911042512,1,0.0
0911104291,2,10.0
0911104674,0,0.0
0911104674,2,9.5
0911714200,1,0.0
0911954066,2,0.0
0912365110,0,10.0
0912656751,0,7.0
0912769424,1,10.0
0913089257,0,10.0
0913089257,1,0.0
0913089257,3,2.5
0913299545,0,0.0
0913299545,2,9.0
0913299987,1,0.0
0913367036,0,0.0
091336715X,1,0.0
091336715X,3,10.0
0913367346,1,0.0
0913428361,1,8.0
0913543705,3,0.0
0913668680,0,8.0
091372078X,3,9.0
0914086057,2,4.0
0914171569,0,9.0
0914294547,3,8.0
0914629921,2,0.0
0914839152,1,0.0
0914839152,3,6.0
091491829X,1,5.0
0914984543,0,8.0
0915144530,3,6.0
0915230151,3,7.0
0915463849,1,0.0
0915556340,1,8.0
0915811006,1,9.0
0915811006,2,10.0
0915811049,1,0.0
0915811332,1,8.0
091581143X,0,0.0
0915811669,1,0.0
0915811812,1,8.0
0915811898,1,0.0
0915811898,3,9.0
0915811936,0,0.0
0915943131,3,0.0
091594359X,1,0.0
0916103730,1,9.0
0916441865,0,10.0
0916515842,3,0.0
0916856038,0,6.0
0917561384,2,5.0
0917561384,3,0.5
0918273838,0,6.0
0918801303,3,6.0
0918949246,2,0.0
0918949246,3,0.0
0918949491,1,9.0
0918949491,3,4.0
0918949866,1,8.0
0918956730,1,0.0
0919001718,1,3.0
0919345557,1,10.0
0919574343,1,0.0
0919591981,0,8.0
0919688446,1,0.0
0919924034,2,0.0
0919926487,1,7.0
0919926487,2,4.0
0920079555,0,8.0
092008091X,2,8.0
0920080936,1,8.0
0920236219,0,0.0
0920236243,0,0.0
0920236243,1,10.0
0920256368,1,8.0
0920379079,2,6.0
0920379079,3,0.0
0920470386,1,8.0
0920656307,0,0.0
0920668372,1,6.333333333333333
0920668372,2,5.0
0920668372,3,9.5
0921149921,0,5.0
0921202008,0,9.0
0921285027,0,7.0
0921556683,2,0.0
0921586817,1,0.0
0921820496,3,8.0
0922066728,2,7.0
0922915423,2,5.0
0922915563,3,8.0
0924486953,1,0.0
0929141784,3,7.0
0929239997,0,8.0
0929371267,1,0.0
0929385578,0,3.0
0929448103,1,0.0
0929480317,1,8.0
0929488008,1,10.0
0929608178,0,8.0
0929895282,1,0.0
0929923901,0,0.0
0930031067,0,8.0
0930031067,1,8.0
0930031067,2,10.0
093003175X,2,7.0
0930044517,0,0.0
0930289234,0,8.0
0930289234,1,0.0
0930330129,1,5.0
0930330129,3,5.0
0930407032,2,8.0
093105575X,1,10.0
0931271576,3,10.0
093143260X,0,10.0
0931580781,0,9.0
0931580978,2,0.0
0931674085,0,10.0
0931948797,3,6.0
093253807X,2,7.0
0932633439,1,10.0
0932653251,1,5.0
0932807887,2,6.0
0933174659,2,7.0
0933256256,0,10.0
0934034222,0,3.0
0934252807,1,0.0
0934323232,0,6.0
0934333378,2,10.0
0934672423,3,6.0
0934678898,2,10.0
0934977259,3,7.0
093499868X,0,0.0
0935229388,0,10.0
0935312390,1,8.0
0935696865,1,10.0
0935699201,1,9.0
0936077344,0,10.0
0936552034,0,10.0
0936728485,3,0.0
0936728779,3,10.0
0936728787,2,10.0
0936728787,3,10.0
0937064114,1,0.0
0937064513,0,10.0
0937064777,1,0.0
0937175609,1,7.0
0937274879,0,9.0
0937539686,1,0.0
0937611018,1,3.3333333333333335
0937611018,2,0.0
0937611018,3,8.0
0937750131,1,6.0
0938077007,0,0.0
0938077007,1,10.0
0938317741,1,0.0
0938410806,1,0.0
0938513176,0,9.0
0938716220,2,10.0
0938817043,2,8.0
0939149486,1,0.0
0939149796,0,0.0
093941676X,1,0.0
0939516012,2,0.0
0939680882,3,0.0
0939883112,1,10.0
0940279614,1,6.0
0940322153,1,6.0
0940322595,2,5.0
0940642107,3,0.0
0941188108,0,0.0
0941188132,3,7.0
0941267067,1,7.0
0941711048,2,10.0
0941807223,2,0.0
0942061330,1,0.0
094223703X,2,0.0
0942237102,2,7.0
0942237137,2,8.0
0942407067,1,0.0
0942637364,1,0.0
0943151244,0,8.0
0943151317,0,10.0
0943233437,0,10.0
0943233437,1,8.5
0943233437,2,7.0
0943233437,3,8.5
0943233720,0,6.0
0943233895,0,0.0
0943734150,2,4.5
0943734150,3,10.0
0944072801,2,9.0
0944235395,2,0.0
0945084544,1,7.0
0945092245,3,0.0
0945167024,0,5.0
0945167415,1,0.0
0945257422,1,5.0
0945397410,1,10.0
0945397518,1,7.0
0945448651,2,5.0
0945575009,2,1.0
0945575009,3,0.0
0945575203,3,0.0
094557553X,3,0.0
0945575882,3,8.0
0946395438,1,7.0
0946487758,2,8.0
0947062025,0,8.0
0948006277,0,0.0
094839059X,0,0.0
0949206318,0,6.666666666666667
0949659606,2,0.0
0950352713,2,0.0
095215580X,3,9.0
0952419319,0,0.0
0953096424,0,0.0
0953154114,3,10.0
0953658562,1,10.0
0953686604,1,0.0
0953881024,0,9.0
0953896706,1,10.0
0954111001,3,0.0
095411101X,3,10.0
0954143205,1,9.0
095429632X,0,0.0
0954437403,0,0.0
0954437411,0,0.0
0958725209,1,0.0
0958762619,1,8.0
0958800472,3,5.0
0959365818,0,8.0
0960068880,0,0.0
0960068880,3,10.0
0960271481,1,9.0
0960432019,0,0.0
0961307315,1,0.0
0961641606,1,10.0
0961774444,2,5.0
0961866349,0,7.0
0962197939,2,10.0
0962197963,0,8.0
0962197963,2,0.8333333333333334
0962197963,3,7.0
0962368814,1,10.0
0962387983,0,10.0
0962655104,0,7.0
096267950X,3,9.0
0962959138,0,0.0
0962959170,1,8.5
0963056611,2,10.0
0963094424,0,9.0
0963124633,1,6.0
0963159186,2,9.0
0963190903,0,7.0
0963258419,1,10.0
0963270702,0,7.0
0963414747,3,0.0
0963487167,3,10.0
0963557572,0,0.0
0963600109,1,9.0
0963600109,3,0.0
0963600117,0,9.0
0963621165,0,5.0
0963625500,0,10.0
0963761188,0,8.0
0963784617,1,8.0
0963881930,1,9.0
0963941909,3,0.0
0963976303,3,0.0
0964060566,1,8.0
0964060566,2,5.0
0964085836,0,5.0
0964216833,3,10.0
0964230445,3,0.0
0964261081,2,0.0
0964326191,1,10.0
0964367580,0,9.0
0964596008,3,0.0
096461264X,2,0.0
0964613727,1,9.0
0964641607,1,0.0
0964763567,1,8.0
096477660X,1,0.0
0964778319,2,10.0
096478260X,1,0.0
0964840154,1,5.0
0964859106,3,8.0
0965034909,1,0.0
0965046931,0,10.0
0965053431,1,10.0
0965053431,2,10.0
0965057763,3,9.0
0965095827,1,3.0
0965106942,3,9.0
0965148718,3,0.0
0965208656,1,0.0
0965457869,1,7.0
0965478505,3,8.0
0965568717,1,8.0
0965594807,2,5.0
0965608611,0,7.0
0965624773,0,7.0
0965680924,1,9.0
0965834433,3,0.0
0965834522,2,10.0
0965842304,0,0.0
0965842304,3,0.0
0965881199,1,10.0
0965908437,1,0.0
0965972178,3,7.0
0965975401,2,3.0
096600244X,0,8.0
0966080521,3,6.0
0966110579,2,7.0
0966132793,3,6.0
0966234634,0,6.0
0966268326,1,10.0
0966307887,3,6.0
096634734X,3,0.0
0966357906,0,0.0
0966430220,0,0.0
0966430220,3,10.0
0966505301,1,10.0
0966528166,1,8.0
0966583299,3,10.0
0966621336,0,0.0
0966627245,0,10.0
096662727X,0,10.0
096663666X,2,9.0
0966724674,1,0.0
0966817702,2,2.5
0966822706,1,7.0
096682590X,2,0.0
0966884507,0,10.0
0966986105,1,10.0
0966987748,1,10.0
0967059844,2,6.0
096722490X,0,0.0
0967224918,0,8.0
0967258502,2,0.0
0967349702,3,10.0
0967370167,0,9.0
