User_ID,Age,Country,Country_ID
266333,72,canada,6
266334,94,italy,13
266335,50,united kingdom,3
266336,63,usa,0
266337,22,canada,6
266338,64,usa,0
266339,50,usa,0
266341,42,usa,0
266342,49,usa,0
266344,74,canada,6
266345,89,united kingdom,3
266346,42,united kingdom,3
266347,24,germany,9
266348,98,usa,0
266349,115,sri lanka,27
266350,21,usa,0
266351,43,switzerland,21
266352,113,usa,0
266353,91,united kingdom,3
266354,29,united kingdom,3
266356,17,usa,0
266357,103,germany,9
266360,44,usa,0
266361,28,usa,0
266363,36,spain,5
266364,50,usa,0
266365,43,bolivia,131
266367,35,australia,4
266368,75,usa,0
266369,88,germany,9
266370,27,germany,9
266372,27,usa,0
266373,43,australia,4
266374,6,canada,6
266375,18,usa,0
266376,71,germany,9
266377,26,usa,0
266379,46,denmark,29
266380,46,usa,0
266382,69,usa,0
266384,39,australia,4
266385,44,united kingdom,3
266386,40,united kingdom,3
266388,68,usa,0
266389,54,canada,6
266390,19,sweden,42
266391,29,australia,4
266393,17,usa,0
266394,28,usa,0
266395,16,spain,5
266397,23,italy,13
266398,5,usa,0
266399,99,hungary,149
266402,45,switzerland,21
266403,93,usa,0
266404,71,usa,0
266405,110,ukraine,152
266406,89,ukraine,152
266407,34,usa,0
266408,102,usa,0
266409,49,usa,0
266412,43,usa,0
266414,63,australia,4
266415,103,portugal,2
266416,18,usa,0
266417,41,usa,0
266418,41,germany,9
266420,1,usa,0
266421,22,usa,0
266422,22,united kingdom,3
266423,33,usa,0
266424,53,usa,0
266425,39,usa,0
266426,107,malaysia,31
266427,69,usa,0
266428,4,usa,0
266430,57,usa,0
266431,56,indonesia,56
266432,96,canada,6
266434,29,usa,0
266435,106,canada,6
266436,31,usa,0
266437,6,usa,0
266438,17,usa,0
266439,25,canada,6
266440,34,usa,0
266441,17,usa,0
266442,25,australia,4
266443,40,canada,6
266445,36,usa,0
266446,31,united kingdom,3
266447,24,spain,5
266448,111,usa,0
266451,19,usa,0
266452,109,usa,0
266453,34,australia,4
266454,73,canada,6
266455,84,canada,6
266456,68,usa,0
266458,52,usa,0
266459,23,usa,0
266460,90,germany,9
266461,51,usa,0
266462,50,usa,0
266464,86,usa,0
266467,95,usa,0
266468,69,usa,0
266470,49,usa,0
266471,76,united kingdom,3
266472,20,usa,0
266473,99,usa,0
266476,47,usa,0
266479,64,canada,6
266481,82,usa,0
266483,26,china,11
266484,108,canada,6
266485,109,usa,0
266486,114,new zealand,17
266487,53,usa,0
266488,40,usa,0
266489,35,united kingdom,3
266490,75,usa,0
266492,92,usa,0
266493,74,usa,0
266494,49,italy,13
266495,90,australia,4
266497,43,canada,6
266498,29,china,11
266499,36,hong kong,84
266500,30,usa,0
266501,14,usa,0
266502,30,usa,0
266503,45,usa,0
266504,99,australia,4
266505,44,usa,0
266506,17,usa,0
266507,68,canada,6
266509,101,germany,9
266511,113,denmark,29
266513,105,,8
266514,45,usa,0
266517,113,canada,6
266518,49,united kingdom,3
266519,32,australia,4
266520,29,canada,6
266521,105,usa,0
266523,70,usa,0
266524,48,new zealand,17
266526,86,nigeria,44
266527,37,united kingdom,3
266528,47,united kingdom,3
266529,70,malaysia,31
266530,12,usa,0
266531,16,spain,5
266532,34,jamaica,161
266534,24,united kingdom,3
266535,116,usa,0
266536,17,japan,76
266538,0,usa,0
266539,19,canada,6
266540,51,united kingdom,3
266541,111,usa,0
266542,29,usa,0
266543,111,canada,6
266544,58,usa,0
266545,54,australia,4
266546,49,usa,0
266547,110,usa,0
266548,54,usa,0
266549,28,united kingdom,3
266552,85,usa,0
266553,53,usa,0
266554,29,usa,0
266555,57,germany,9
266556,12,usa,0
266558,66,usa,0
266559,26,usa,0
266560,68,usa,0
266561,4,usa,0
266562,33,usa,0
266563,22,netherlands,14
266565,39,spain,5
266567,3,germany,9
266568,50,usa,0
266569,35,germany,9
266571,50,usa,0
266572,30,portugal,2
266573,14,usa,0
266575,56,usa,0
266577,41,usa,0
266578,41,usa,0
266581,42,usa,0
266583,86,usa,0
266584,15,usa,0
266585,31,usa,0
266586,50,usa,0
266587,24,usa,0
266590,87,usa,0
266591,48,usa,0
266592,21,italy,13
266594,94,usa,0
266595,41,usa,0
266598,5,usa,0
266600,26,canada,6
266601,42,usa,0
266602,93,usa,0
266603,48,usa,0
266604,52,canada,6
266605,28,usa,0
266606,17,usa,0
266607,53,usa,0
266610,68,usa,0
266611,84,usa,0
266612,42,usa,0
266616,29,australia,4
266618,66,usa,0
266619,18,spain,5
266621,31,usa,0
266622,30,usa,0
266623,80,usa,0
266624,56,germany,9
266625,13,usa,0
266626,45,usa,0
266627,100,usa,0
266628,15,usa,0
266629,66,usa,0
266630,58,usa,0
266631,40,usa,0
266632,36,usa,0
266633,34,usa,0
266634,46,usa,0
266637,115,usa,0
266638,26,india,18
266639,41,usa,0
266643,34,australia,4
266644,65,usa,0
266646,35,usa,0
266647,25,usa,0
266648,58,united kingdom,3
266649,112,canada,6
266651,104,united kingdom,3
266654,75,usa,0
266655,60,usa,0
266656,48,usa,0
266659,22,usa,0
266663,48,usa,0
266665,113,usa,0
266666,17,usa,0
266672,22,,8
266673,53,canada,6
266675,45,germany,9
266676,35,australia,4
266679,0,new zealand,17
266680,36,canada,6
266682,43,usa,0
266683,17,usa,0
266684,41,usa,0
266685,93,australia,4
266686,57,usa,0
266688,12,usa,0
266689,45,usa,0
266692,90,usa,0
266693,51,usa,0
266694,43,usa,0
266696,118,usa,0
266698,71,usa,0
266699,38,usa,0
266700,71,usa,0
266701,61,australia,4
266702,53,usa,0
266703,31,usa,0
266704,47,singapore,48
266705,38,usa,0
266706,105,usa,0
266708,52,united kingdom,3
266711,37,united kingdom,3
266712,55,australia,4
266713,106,usa,0
266716,29,india,18
266717,32,usa,0
266718,5,usa,0
266722,83,canada,6
266724,38,usa,0
266725,106,usa,0
266726,79,usa,0
266727,97,usa,0
266728,40,usa,0
266730,112,canada,6
266731,119,canada,6
266732,85,usa,0
266733,36,usa,0
266734,32,usa,0
266736,62,united kingdom,3
266737,17,portugal,2
266738,78,united kingdom,3
266740,50,usa,0
266742,45,usa,0
266743,47,usa,0
266744,47,usa,0
266745,11,usa,0
266746,16,usa,0
266747,37,singapore,48
266748,42,usa,0
266749,119,usa,0
266751,15,new zealand,17
266752,46,usa,0
266754,45,usa,0
266756,44,australia,4
266758,34,usa,0
266759,40,usa,0
266760,118,usa,0
266761,46,germany,9
266762,25,netherlands,14
266763,42,canada,6
266765,33,usa,0
266766,10,australia,4
266767,45,,8
266770,41,usa,0
266771,31,usa,0
266772,51,usa,0
266773,38,usa,0
266774,44,canada,6
266777,29,portugal,2
266778,49,germany,9
266780,98,usa,0
266783,51,usa,0
266784,25,romania,57
266785,32,philippines,33
266786,50,usa,0
266787,58,germany,9
266788,113,united kingdom,3
266789,55,australia,4
266790,40,germany,9
266793,82,united kingdom,3
266795,75,usa,0
266798,26,australia,4
266799,44,usa,0
266800,32,spain,5
266801,79,united kingdom,3
266802,5,usa,0
266803,55,usa,0
266804,32,spain,5
266805,2,macedonia,138
266806,37,usa,0
266809,106,canada,6
266810,0,usa,0
266811,52,australia,4
266812,32,philippines,33
266813,24,australia,4
266814,88,usa,0
266815,10,usa,0
266818,28,usa,0
266823,37,canada,6
266826,80,usa,0
266828,32,usa,0
266830,32,united kingdom,3
266831,110,usa,0
266832,111,egypt,50
266833,59,usa,0
266834,111,usa,0
266835,39,usa,0
266837,15,australia,4
266838,51,usa,0
266839,29,usa,0
266841,34,canada,6
266843,39,usa,0
266844,51,united kingdom,3
266845,42,united kingdom,3
266846,54,united kingdom,3
266847,21,spain,5
266848,48,new zealand,17
266849,28,ireland,62
266850,23,united kingdom,3
266851,39,canada,6
266852,0,germany,9
266853,30,france,20
266855,93,usa,0
266856,28,france,20
266859,40,united kingdom,3
266860,21,canada,6
266861,47,usa,0
266863,39,usa,0
266869,79,usa,0
266870,41,united kingdom,3
266871,23,romania,57
266873,34,united kingdom,3
266874,13,canada,6
266875,104,canada,6
266877,19,usa,0
266878,25,argentina,43
266879,52,australia,4
266882,18,portugal,2
266884,30,spain,5
266885,53,usa,0
266886,19,usa,0
266887,27,united kingdom,3
266888,23,france,20
266889,35,united kingdom,3
266890,36,usa,0
266891,28,united kingdom,3
266894,58,usa,0
266895,26,usa,0
266896,57,usa,0
266897,37,canada,6
266898,8,united kingdom,3
266899,64,usa,0
266900,26,spain,5
266902,55,united kingdom,3
266903,26,germany,9
266904,52,usa,0
266905,25,czech republic,118
266906,107,italy,13
266907,60,usa,0
266908,34,spain,5
266909,85,usa,0
266910,32,usa,0
266911,51,united kingdom,3
266912,26,australia,4
266913,10,canada,6
266914,26,germany,9
266916,22,canada,6
266917,41,usa,0
266918,70,,8
266919,50,united kingdom,3
266920,4,canada,6
266921,25,belgium,30
266922,39,usa,0
266923,34,united kingdom,3
266924,45,united kingdom,3
266925,35,netherlands,14
266926,44,canada,6
266928,39,canada,6
266930,28,greece,34
266931,28,usa,0
266932,101,usa,0
266933,5,united kingdom,3
266934,24,usa,0
266935,1,usa,0
266936,115,usa,0
266938,89,usa,0
266939,23,usa,0
266941,69,usa,0
266942,40,usa,0
266943,18,usa,0
266950,48,usa,0
266951,95,portugal,2
266952,55,usa,0
266953,55,canada,6
266954,117,usa,0
266955,35,usa,0
266956,104,usa,0
266957,3,usa,0
266958,21,brazil,7
266959,12,canada,6
266961,46,usa,0
266962,10,usa,0
266963,40,usa,0
266964,106,canada,6
266965,19,usa,0
266967,46,usa,0
266968,42,usa,0
266969,5,canada,6
266971,64,usa,0
266972,15,usa,0
266973,38,usa,0
266974,83,usa,0
266975,69,usa,0
266976,15,australia,4
266979,34,usa,0
266980,23,australia,4
266982,45,usa,0
266983,24,usa,0
266984,2,germany,9
266985,37,usa,0
266986,20,singapore,48
266988,108,germany,9
266990,23,canada,6
266993,34,germany,9
266994,19,usa,0
266995,25,united kingdom,3
266996,94,china,11
266998,95,germany,9
266999,27,china,11
267000,17,china,11
267001,10,usa,0
267002,26,china,11
267003,44,germany,9
267004,8,usa,0
267006,51,usa,0
267007,49,germany,9
267008,87,germany,9
267009,21,deutschland,150
267011,13,usa,0
267012,32,germany,9
267013,98,usa,0
267014,60,germany,9
267015,20,usa,0
267016,24,germany,9
267017,58,canada,6
267018,117,finland,16
267021,66,germany,9
267022,72,south korea,119
267023,31,germany,9
267024,16,new zealand,17
267025,30,canada,6
267026,18,usa,0
267027,108,united kingdom,3
267028,19,usa,0
267029,53,usa,0
267031,41,canada,6
267034,48,canada,6
267035,14,philippines,33
267036,29,usa,0
267037,95,usa,0
267039,67,united kingdom,3
267041,17,usa,0
267042,33,switzerland,21
267043,36,usa,0
267044,25,spain,5
267045,50,jordan,90
267046,81,usa,0
267047,41,germany,9
267048,25,philippines,33
267049,57,china,11
267051,33,usa,0
267052,34,usa,0
267054,11,new zealand,17
267055,6,usa,0
267056,32,usa,0
267057,26,spain,5
267058,44,germany,9
267059,61,usa,0
267062,40,usa,0
267063,85,usa,0
267065,53,usa,0
267066,42,canada,6
267067,40,australia,4
267068,66,canada,6
267069,17,usa,0
267070,87,germany,9
267071,8,germany,9
267072,20,usa,0
267073,40,usa,0
267075,12,sweden,42
267076,17,usa,0
267078,23,brazil,7
267079,63,united kingdom,3
267080,14,usa,0
267081,19,usa,0
267083,28,italy,13
267084,24,portugal,2
267086,36,usa,0
267088,25,usa,0
267089,64,usa,0
267090,61,usa,0
267091,41,canada,6
267092,56,usa,0
267093,48,usa,0
267095,49,germany,9
267096,88,united kingdom,3
267097,18,germany,9
267098,35,united kingdom,3
267099,64,united kingdom,3
267101,50,canada,6
267102,26,usa,0
267105,40,germany,9
267106,55,united kingdom,3
267108,49,usa,0
267109,28,spain,5
267110,60,usa,0
267111,109,new zealand,17
267113,15,usa,0
267114,33,new zealand,17
267115,51,usa,0
267117,57,usa,0
267118,35,usa,0
267121,45,usa,0
267122,41,usa,0
267124,82,usa,0
267125,33,usa,0
267126,58,china,11
267127,62,usa,0
267129,41,usa,0
267132,59,usa,0
267133,34,usa,0
267134,36,ireland,62
267135,84,usa,0
267136,118,usa,0
267137,35,usa,0
267138,59,usa,0
267141,15,united kingdom,3
267142,59,united kingdom,3
267143,28,united kingdom,3
267144,31,united kingdom,3
267145,34,united kingdom,3
267146,49,united kingdom,3
267147,28,united kingdom,3
267149,47,australia,4
267150,98,united kingdom,3
267152,31,united kingdom,3
267153,46,united kingdom,3
267154,26,germany,9
267155,26,germany,9
267157,68,usa,0
267158,24,germany,9
267159,16,usa,0
267160,42,usa,0
267163,30,usa,0
267164,23,canada,6
267166,28,usa,0
267167,8,netherlands,14
267171,112,usa,0
267174,19,usa,0
267177,47,usa,0
267178,33,usa,0
267181,5,usa,0
267182,36,usa,0
267183,95,usa,0
267186,44,usa,0
267187,28,usa,0
267189,33,usa,0
267190,116,usa,0
267191,35,usa,0
267194,47,usa,0
267195,62,australia,4
267196,106,usa,0
267197,43,usa,0
267198,37,spain,5
267199,116,usa,0
267200,41,usa,0
267201,75,usa,0
267202,34,canada,6
267203,56,australia,4
267204,63,australia,4
267205,30,usa,0
267208,23,usa,0
267213,24,usa,0
267214,27,usa,0
267215,40,australia,4
267216,91,united kingdom,3
267217,23,australia,4
267218,105,united kingdom,3
267219,36,usa,0
267223,36,usa,0
267225,91,canada,6
267226,2,usa,0
267227,26,usa,0
267228,32,italy,13
267229,2,usa,0
267230,27,spain,5
267231,47,germany,9
267232,29,spain,5
267233,29,usa,0
267234,58,usa,0
267236,118,canada,6
267237,42,united kingdom,3
267238,14,australia,4
267239,42,singapore,48
267240,114,,8
267241,25,usa,0
267243,67,usa,0
267244,43,usa,0
267245,89,usa,0
267246,29,australia,4
267247,28,usa,0
267248,32,usa,0
267250,31,usa,0
267252,48,usa,0
267254,46,usa,0
267257,40,usa,0
267260,47,usa,0
267261,23,usa,0
267263,18,united kingdom,3
267264,39,usa,0
267265,71,usa,0
267266,39,usa,0
267269,39,usa,0
267270,43,canada,6
267271,113,usa,0
267273,37,usa,0
267274,35,sri lanka,27
267275,30,usa,0
267276,69,,8
267278,51,usa,0
267279,60,usa,0
267280,24,canada,6
267281,50,canada,6
267283,33,united kingdom,3
267284,54,united kingdom,3
267285,39,usa,0
267287,33,usa,0
267288,78,netherlands,14
267289,41,usa,0
267290,18,belgium,30
267291,36,usa,0
267294,55,canada,6
267295,27,usa,0
267296,73,usa,0
267298,10,usa,0
267299,22,usa,0
267301,33,canada,6
267302,71,canada,6
267303,20,usa,0
267304,37,usa,0
267305,20,philippines,33
267306,103,usa,0
267307,22,new zealand,17
267308,21,usa,0
267310,105,new zealand,17
267311,42,china,11
267312,17,united kingdom,3
267313,60,usa,0
267314,58,usa,0
267315,44,usa,0
267316,120,south africa,80
267317,42,united kingdom,3
267319,17,canada,6
267320,75,usa,0
267321,28,usa,0
267322,33,australia,4
267323,45,usa,0
267324,26,usa,0
267325,35,usa,0
267327,37,italy,13
267329,48,usa,0
267330,113,usa,0
267333,19,netherlands,14
267335,31,kenya,189
267336,37,usa,0
267337,112,usa,0
267338,27,usa,0
267339,31,united kingdom,3
267340,29,canada,6
267341,27,usa,0
267342,36,france,20
267343,37,canada,6
267344,69,united kingdom,3
267345,31,united kingdom,3
267347,25,united kingdom,3
267348,118,philippines,33
267349,66,usa,0
267350,36,singapore,48
267351,14,united kingdom,3
267352,60,united kingdom,3
267353,47,usa,0
267355,18,usa,0
267357,67,usa,0
267358,32,usa,0
267359,19,spain,5
267360,84,denmark,29
267361,33,norway,36
267362,59,usa,0
267363,27,united kingdom,3
267364,40,canada,6
267365,41,canada,6
267366,20,usa,0
267367,31,usa,0
267370,43,usa,0
267374,48,united kingdom,3
267375,116,usa,0
267376,9,01776,519
267377,50,canada,6
267378,11,usa,0
267379,18,belgium,30
267381,94,usa,0
267382,59,australia,4
267383,69,usa,0
267384,33,usa,0
267385,38,australia,4
267386,8,united kingdom,3
267388,49,usa,0
267389,17,germany,9
267390,38,usa,0
267392,63,germany,9
267394,68,usa,0
267395,33,usa,0
267396,47,usa,0
267399,29,canada,6
267401,101,usa,0
267403,32,usa,0
267404,34,usa,0
267406,34,usa,0
267407,21,usa,0
267408,19,usa,0
267410,34,usa,0
267411,87,usa,0
267412,31,germany,9
267413,20,usa,0
267414,33,usa,0
267415,99,germany,9
267416,46,switzerland,21
267417,53,germany,9
267419,93,germany,9
267420,20,usa,0
267421,9,germany,9
267423,40,switzerland,21
267424,64,usa,0
267427,26,sweden,42
267428,55,germany,9
267429,21,usa,0
267431,22,usa,0
267432,27,usa,0
267433,79,sweden,42
267434,23,france,20
267435,47,spain,5
267437,89,italy,13
267440,45,usa,0
267441,34,usa,0
267445,46,canada,6
267448,53,germany,9
267449,14,australia,4
267450,14,canada,6
267451,23,australia,4
267452,77,usa,0
267454,25,usa,0
267455,54,usa,0
267456,36,germany,9
267458,36,germany,9
267459,30,usa,0
267460,49,usa,0
267461,27,canada,6
267463,53,usa,0
267464,58,canada,6
267466,24,united kingdom,3
267467,33,usa,0
267468,26,brazil,7
267469,22,germany,9
267470,104,usa,0
267471,99,usa,0
267472,30,usa,0
267473,8,grenada,267
267476,62,usa,0
267477,19,spain,5
267478,54,usa,0
267479,30,usa,0
267481,48,usa,0
267482,115,india,18
267484,94,usa,0
267487,62,usa,0
267488,17,china,11
267489,113,canada,6
267490,9,canada,6
267492,77,canada,6
267493,34,united kingdom,3
267494,69,canada,6
267495,43,usa,0
267496,23,canada,6
267497,29,canada,6
267498,112,usa,0
267499,0,usa,0
267501,24,norway,36
267503,93,canada,6
267504,103,canada,6
267505,28,united kingdom,3
267507,92,canada,6
267508,51,germany,9
267509,33,usa,0
267512,26,usa,0
267513,14,united kingdom,3
267514,73,canada,6
267515,89,canada,6
267516,28,usa,0
267517,42,usa,0
267522,35,usa,0
267523,27,usa,0
267524,73,usa,0
267526,58,new zealand,17
267527,66,usa,0
267530,58,usa,0
267531,79,usa,0
267533,108,united kingdom,3
267534,37,usa,0
267535,67,united kingdom,3
267536,71,usa,0
267539,56,united kingdom,3
267543,85,usa,0
267544,9,usa,0
267546,72,canada,6
267547,107,canada,6
267548,33,canada,6
267550,22,usa,0
267555,43,usa,0
267556,62,canada,6
267557,48,united kingdom,3
267560,55,usa,0
267562,63,australia,4
267564,102,australia,4
267565,58,canada,6
267566,0,usa,0
267567,56,canada,6
267569,36,usa,0
267570,63,canada,6
267571,20,canada,6
267573,74,usa,0
267574,54,canada,6
267575,10,canada,6
267576,67,usa,0
267578,30,australia,4
267579,45,usa,0
267580,31,canada,6
267581,87,sweden,42
267583,16,italy,13
267585,66,usa,0
267586,40,usa,0
267588,17,united kingdom,3
267589,28,hong kong,84
267591,16,slovakia,72
267592,50,usa,0
267593,19,usa,0
267594,39,usa,0
267597,53,united kingdom,3
267598,95,canada,6
267599,39,italy,13
267601,25,austria,47
267602,59,usa,0
267603,17,usa,0
267604,18,usa,0
267605,3,usa,0
267606,34,usa,0
267607,32,portugal,2
267608,44,usa,0
267610,45,usa,0
267612,69,usa,0
267613,29,usa,0
267614,58,australia,4
267615,15,usa,0
267616,51,usa,0
267618,80,usa,0
267619,37,usa,0
267620,53,germany,9
267623,28,usa,0
267625,29,united kingdom,3
267627,31,usa,0
267628,70,italy,13
267629,35,china,11
267630,112,,8
267631,22,germany,9
267632,10,usa,0
267633,102,usa,0
267634,83,usa,0
267636,34,usa,0
267637,6,usa,0
267638,28,canada,6
267639,107,italy,13
267640,106,usa,0
267641,42,canada,6
267643,33,usa,0
267646,5,united kingdom,3
267647,62,usa,0
267649,6,china,11
267650,3,usa,0
267651,91,china,11
267652,63,canada,6
267653,42,usa,0
267654,30,usa,0
267655,27,india,18
267656,20,usa,0
267658,16,usa,0
267659,57,new zealand,17
267661,19,usa,0
267662,41,australia,4
267663,42,germany,9
267664,106,canada,6
267666,59,usa,0
267667,18,usa,0
267668,45,australia,4
267669,60,new zealand,17
267670,59,usa,0
267672,36,australia,4
267673,49,usa,0
267674,43,new zealand,17
267675,58,usa,0
267676,32,usa,0
267677,14,,8
267678,22,usa,0
267679,39,new zealand,17
267681,120,usa,0
267682,11,usa,0
267683,42,belgium,30
267684,55,usa,0
267685,49,usa,0
267686,101,usa,0
267687,80,usa,0
267688,26,canada,6
267689,61,australia,4
267690,35,usa,0
267691,102,usa,0
267692,35,usa,0
267693,96,usa,0
267694,77,usa,0
267695,16,usa,0
267697,35,usa,0
267698,71,usa,0
267701,52,usa,0
267702,28,australia,4
267705,22,usa,0
267706,16,usa,0
267707,47,usa,0
267708,18,ethiopia,77
267710,39,usa,0
267711,101,usa,0
267712,2,italy,13
267714,7,,8
267715,74,korea,450
267716,118,canada,6
267717,58,usa,0
267718,32,usa,0
267719,38,canada,6
267720,77,usa,0
267724,44,,8
267725,17,usa,0
267726,60,usa,0
267727,14,australia,4
267728,34,netherlands,14
267729,9,usa,0
267730,54,canada,6
267731,60,usa,0
267733,101,usa,0
267734,9,usa,0
267735,62,usa,0
267736,89,usa,0
267737,78,usa,0
267739,44,usa,0
267740,25,usa,0
267742,44,usa,0
267743,25,usa,0
267744,15,singapore,48
267746,26,portugal,2
267747,29,united kingdom,3
267748,46,united kingdom,3
267750,25,usa,0
267751,20,usa,0
267753,4,usa,0
267754,19,usa,0
267755,59,united kingdom,3
267756,35,usa,0
267757,117,germany,9
267758,47,usa,0
267760,34,usa,0
267761,49,usa,0
267763,108,usa,0
267764,49,usa,0
267765,107,usa,0
267766,69,usa,0
267768,85,usa,0
267769,69,usa,0
267770,78,usa,0
267772,34,spain,5
267773,20,south africa,80
267775,32,usa,0
267776,52,usa,0
267779,19,bulgaria,46
267780,31,united kingdom,3
267781,47,usa,0
267782,44,usa,0
267783,6,usa,0
267784,34,usa,0
267790,15,australia,4
267792,18,new zealand,17
267793,47,usa,0
267794,20,usa,0
267796,33,usa,0
267799,58,united kingdom,3
267800,23,usa,0
267803,52,usa,0
267804,76,usa,0
267805,87,australia,4
267806,72,usa,0
267807,47,united kingdom,3
267808,22,germany,9
267809,92,canada,6
267810,58,usa,0
267812,109,canada,6
267813,80,usa,0
267814,13,australia,4
267816,26,usa,0
267817,43,usa,0
267818,48,usa,0
267819,75,canada,6
267820,40,usa,0
267822,36,usa,0
267825,3,usa,0
267826,16,usa,0
267827,34,usa,0
267828,85,canada,6
267829,81,usa,0
267831,57,australia,4
267833,30,usa,0
267834,51,usa,0
267835,17,usa,0
267836,92,usa,0
267837,33,usa,0
267838,9,united kingdom,3
267839,112,usa,0
267840,37,germany,9
267841,29,australia,4
267842,46,usa,0
267843,32,usa,0
267846,4,australia,4
267847,16,united kingdom,3
267848,113,usa,0
267849,39,usa,0
267850,42,usa,0
267852,101,usa,0
267853,107,usa,0
267854,47,usa,0
267855,70,usa,0
267856,38,usa,0
267857,21,spain,5
267858,7,usa,0
267859,27,usa,0
267860,21,australia,4
267861,33,usa,0
267864,112,canada,6
267865,64,united kingdom,3
267866,44,australia,4
267867,32,usa,0
267868,18,usa,0
267869,63,usa,0
267871,35,canada,6
267872,46,united kingdom,3
267873,58,united kingdom,3
267874,55,united kingdom,3
267875,18,united kingdom,3
267876,106,canada,6
267877,36,usa,0
267879,99,usa,0
267881,18,usa,0
267882,22,,8
267883,20,usa,0
267884,50,usa,0
267885,87,usa,0
267886,16,usa,0
267887,17,spain,5
267888,89,usa,0
267889,34,usa,0
267890,36,canada,6
267891,14,united kingdom,3
267892,34,usa,0
267896,107,canada,6
267899,33,usa,0
267900,8,new zealand,17
267901,69,usa,0
267902,87,canada,6
267903,33,usa,0
267905,106,usa,0
267906,66,usa,0
267907,82,usa,0
267908,48,usa,0
267909,0,usa,0
267911,30,united kingdom,3
267912,33,united kingdom,3
267913,73,usa,0
267914,20,usa,0
267915,17,usa,0
267917,14,germany,9
267918,54,usa,0
267919,73,usa,0
267923,111,usa,0
267924,27,usa,0
267926,69,australia,4
267927,19,usa,0
267931,30,philippines,33
267932,2,united kingdom,3
267933,47,usa,0
267934,39,usa,0
267935,51,canada,6
267936,5,usa,0
267938,48,usa,0
267939,10,usa,0
267940,18,united kingdom,3
267941,82,italy,13
267942,22,china,11
267943,19,pakistan,28
267944,20,usa,0
267945,14,,8
267947,50,usa,0
267949,84,canada,6
267950,39,usa,0
267951,28,united kingdom,3
267952,25,usa,0
267953,28,usa,0
267954,34,usa,0
267955,41,canada,6
267956,120,canada,6
267958,16,usa,0
267959,54,canada,6
267960,25,portugal,2
267961,18,china,11
267962,36,usa,0
267965,28,usa,0
267966,24,spain,5
267969,61,usa,0
267970,50,usa,0
267972,29,netherlands,14
267973,41,usa,0
267974,52,usa,0
267975,52,australia,4
267976,55,new zealand,17
267977,66,usa,0
267978,49,usa,0
267979,112,usa,0
267980,103,usa,0
267982,24,canada,6
267983,47,united kingdom,3
267985,112,usa,0
267987,49,usa,0
267988,114,usa,0
267989,19,japan,76
267991,48,singapore,48
267994,24,belgium,30
267997,84,canada,6
267998,50,usa,0
267999,17,usa,0
268000,112,germany,9
268001,63,canada,6
268003,40,italy,13
268004,28,usa,0
268005,14,malaysia,31
268007,120,australia,4
268008,22,italy,13
268009,41,ireland,62
268010,27,usa,0
268011,5,usa,0
268012,59,usa,0
268014,106,united kingdom,3
268015,18,usa,0
268016,37,netherlands,14
268017,116,australia,4
268018,57,usa,0
268019,31,usa,0
268020,47,usa,0
268023,87,canada,6
268024,27,turkey,32
268027,63,canada,6
268028,19,usa,0
268029,24,usa,0
268033,17,usa,0
268034,20,italy,13
268036,22,canada,6
268037,34,united kingdom,3
268039,49,usa,0
268040,79,australia,4
268041,27,canada,6
268042,112,usa,0
268044,79,usa,0
268046,18,usa,0
268047,39,usa,0
268049,23,australia,4
268050,56,usa,0
268051,44,united kingdom,3
268052,19,ireland,62
268053,15,usa,0
268054,27,usa,0
268055,57,usa,0
268057,52,usa,0
268058,14,australia,4
268059,53,usa,0
268060,43,usa,0
268061,34,canada,6
268062,26,usa,0
268063,35,canada,6
268064,43,usa,0
268066,84,south korea,119
268068,4,usa,0
268069,110,austria,47
268071,113,usa,0
268072,116,usa,0
268073,10,usa,0
268075,114,germany,9
268077,61,usa,0
268078,91,bulgaria,46
268079,15,usa,0
268080,45,canada,6
268081,29,united kingdom,3
268082,43,united kingdom,3
268083,107,australia,4
268084,24,canada,6
268085,91,usa,0
268086,105,usa,0
268087,114,united kingdom,3
268088,26,usa,0
268090,25,usa,0
268091,88,usa,0
268094,57,usa,0
268095,55,usa,0
268096,99,canada,6
268097,27,usa,0
268098,80,usa,0
268099,63,usa,0
268101,34,china,11
268102,51,usa,0
268104,49,usa,0
268105,17,usa,0
268106,34,usa,0
268107,44,usa,0
268108,107,usa,0
268109,110,usa,0
268111,66,usa,0
268112,119,usa,0
268113,42,usa,0
268115,55,canada,6
268116,11,usa,0
268117,57,usa,0
268118,33,usa,0
268119,54,usa,0
268120,27,united kingdom,3
268121,84,usa,0
268122,41,usa,0
268123,2,usa,0
268124,118,usa,0
268128,57,usa,0
268129,17,usa,0
268130,119,usa,0
268131,103,usa,0
268132,36,usa,0
268133,1,usa,0
268135,5,canada,6
268136,49,usa,0
268137,12,usa,0
268138,96,australia,4
268139,47,usa,0
268140,20,usa,0
268142,35,usa,0
268144,24,,8
268145,16,spain,5
268146,38,usa,0
268149,75,usa,0
268150,68,usa,0
268151,20,trinidad and tobago,120
268152,59,usa,0
268153,32,usa,0
268154,5,usa,0
268155,52,usa,0
268157,56,united kingdom,3
268158,28,singapore,48
268160,77,romania,57
268161,29,united kingdom,3
268162,35,spain,5
268163,32,united kingdom,3
268167,23,germany,9
268168,22,canada,6
268169,32,usa,0
268170,18,australia,4
268172,39,usa,0
268173,114,usa,0
268174,34,usa,0
268175,19,usa,0
268176,113,united kingdom,3
